Date,RSI_14,MACD_Histogram,MACD,OBV,Volume,Close,Low,High,rolling_logvol_30,MACD_Signal,log_returns
2012-06-26,53.91840683705555,0.0020027590485457453,0.0012353164669935413,444664097.0,476688215,0.291933,0.286212,0.293953,0.02700322870266836,-0.0007674425815522042,0.031316570898365495
2012-06-27,64.79031658892967,0.002216861586566889,0.0020036344016564067,996456578.0,551792481,0.30122,0.292133,0.303287,0.027578781696513878,-0.00021322718491048202,0.007497881190557571
2012-06-28,63.62909587055235,0.0023814639574031926,0.002763602761843509,1591763608.0,595307030,0.303487,0.296029,0.305314,0.027313424562446845,0.0003821388044403162,0.04295397968149462
2012-06-29,67.16261344060666,0.0032063606542509122,0.0043900896222539565,2263977530.0,672213922,0.316807,0.310447,0.317527,0.028302713580472007,0.0011837289680030443,-0.027764493064112803
2012-07-02,59.95995621380388,0.002990897134509188,0.004922350386139529,1629734785.0,634242745,0.308132,0.305784,0.318685,0.02738328240870866,0.0019314532516303412,0.02650109695093242
2012-07-03,67.25718003531927,0.0032095434820210156,0.005943382604156611,1868906766.0,239171981,0.316407,0.308132,0.317057,0.027594434816987024,0.002733839122135595,-0.010308731011567318
2012-07-05,67.38934056007227,0.0029463249953901815,0.006416745366373322,1563477664.0,305429102,0.313162,0.308352,0.315727,0.02755875222528186,0.0034704203709831406,-0.01911421115180646
2012-07-06,61.85214515302556,0.0022168794336776274,0.006241519663080175,1146131374.0,417346290,0.307233,0.303737,0.311814,0.027581895256202495,0.004024640229402548,-0.01368551075007508
2012-07-09,58.56717843238082,0.0013402701633342898,0.00569997793357041,812064233.0,334067141,0.303057,0.300521,0.306733,0.027189079372558954,0.0043597077702361205,-0.030501016015624643
2012-07-10,45.29147077221092,9.98266438310318e-05,0.00448449107502491,253904783.0,558159450,0.293953,0.291733,0.308852,0.027552404209512736,0.004384664431193878,-0.01661956988828225
2012-07-11,40.27078404012212,-0.001032063130291569,0.003094585518329418,-275222811.0,529127594,0.289108,0.287758,0.298543,0.027339624566908978,0.004126648648620987,-0.01642917137497558
2012-07-12,44.420526662130975,-0.0020256741399359846,0.0015945559737010062,-790047310.0,514824499,0.284397,0.28179,0.286461,0.027414537882486753,0.0036202301136369908,0.012512938979034305
2012-07-13,44.518298317690416,-0.0023467349784276783,0.0006868113906023932,-436476503.0,353570807,0.287978,0.28277,0.289108,0.027439475134851735,0.0030335463690300715,0.0032242100021614684
2012-07-16,50.14093137254902,-0.0023932558024903376,4.197661591714974e-05,-71754828.0,364721675,0.288908,0.283458,0.291254,0.026506391636852714,0.0024352324184074873,-0.01819800624187001
2012-07-17,45.072108192208724,-0.0026516473075241655,-0.0008793267159977192,-559664436.0,487909608,0.283698,0.278844,0.291503,0.026430117389870098,0.0017723205915264463,0.05394365749033588
2012-07-18,49.001022313094516,-0.0016872873261620232,-0.00033678856617608277,112056051.0,671720487,0.299422,0.28161,0.303487,0.027722179183788834,0.0013504987599859404,0.009860318402487165
2012-07-19,49.39465443479028,-0.0008173600137144185,0.0003287987428429173,551511229.0,439455178,0.302389,0.299422,0.306254,0.027367188069150682,0.0011461587565573359,-0.02904307653911717
2012-07-20,36.589250011624124,-0.0007921140736294329,0.0001560161645205449,59737342.0,491773887,0.293733,0.290556,0.302589,0.02676049241393256,0.0009481302381499778,0.013129513471268707
2012-07-23,43.52680494860589,-0.0004956702302921005,0.0003285424502848522,552141779.0,492404437,0.297615,0.28277,0.299642,0.02664640510624926,0.0008242126805769527,-0.010854524604636949
2012-07-24,35.555905635855225,-0.0004964414633583928,0.00020366085137896173,169245279.0,382896500,0.294402,0.291034,0.299872,0.026691807887340983,0.0007001023147373545,0.01923954636260362
2012-07-25,41.70915610258499,-0.00011231005525564827,0.0005597147456677942,621790765.0,452545486,0.300121,0.292133,0.303057,0.026672220735056044,0.0006720248009234425,0.004481464971322318
2012-07-26,46.10887586746956,0.00021424303715557303,0.0009398285973679088,990811877.0,369021112,0.301469,0.299162,0.30908,0.026135771523106192,0.0007255855602123358,0.024932951421550737
2012-07-27,53.88575631282177,0.0008867904293325623,0.0018340735968780386,1401349149.0,410537272,0.30908,0.300321,0.309977,0.02628666681426555,0.0009472831675454763,-0.011473620663035273
2012-07-30,58.064874935695094,0.0010281858032444812,0.002232515421601078,1004949716.0,396399433,0.305554,0.303057,0.312932,0.02621197352497883,0.0012043296183565967,0.015886671970012402
2012-07-31,64.82472106820802,0.0013641906713418323,0.0029095679575338873,1427775782.0,422826066,0.310447,0.305134,0.314788,0.02629737719243638,0.001545377286192055,-0.011220822911226409
2012-08-01,65.96770544652452,0.0012681255867632813,0.003130534269646157,1061511098.0,366264684,0.306983,0.305554,0.315287,0.023705442788475965,0.0018624086828828755,0.0037358911305080166
2012-08-02,64.75575470040414,0.0011977838853702147,0.003359638539595644,1462667070.0,401155972,0.308132,0.300321,0.312713,0.02351889103098316,0.0021618546542254294,0.020735583630539633
2012-08-03,67.39413151263918,0.001483202880553135,0.004015858254916849,1818719805.0,356052735,0.314588,0.305554,0.317756,0.022113412509103595,0.0025326553743637136,0.020868626655561256
2012-08-06,74.93554132000743,0.001984622677533422,0.005013433721280491,2211762736.0,393042931,0.321222,0.317057,0.322788,0.022313527656597734,0.0030288110437470695,0.009949652749376758
2012-08-07,69.9362346564642,0.0023722349360207765,0.005994104713773041,2655996085.0,444233349,0.324434,0.322559,0.32785,0.021416208648840553,0.0036218697777522643,0.005437761329275412
2012-08-08,69.35090684521874,0.0025706998669485677,0.006835244611437974,3219831353.0,563835268,0.326203,0.323238,0.329669,0.021374056666960625,0.004264544744489406,0.03368111248572884
2012-08-09,84.07025761124119,0.003234553040936774,0.008307736045660374,4114487014.0,894655661,0.337377,0.326203,0.338004,0.021483486121641887,0.0050731830047236,-0.0063006147760844245
2012-08-10,80.21738083388186,0.0032996018634697064,0.009197685334060735,2720162630.0,1394324384,0.335258,0.330887,0.348989,0.021548724212065926,0.005898083470591028,0.012729662077819844
2012-08-13,85.62546355473499,0.003387727788152113,0.01013274320578117,3207817469.0,487654839,0.339553,0.33434,0.339733,0.020302233328534786,0.006745015417629056,-0.014757021666997673
2012-08-14,77.51181655595302,0.0028864510439689673,0.010353079222590267,2783783503.0,424033966,0.334579,0.333212,0.341072,0.01976968736192359,0.0074666281786212995,-0.007599511541254693
2012-08-15,73.95978623705123,0.0021912259923993933,0.010205660669120542,2135671820.0,648111683,0.332046,0.330168,0.338433,0.019332176828088736,0.008014434676721149,0.02044041720699966
2012-08-16,73.64840218856557,0.002005136361143115,0.010520855128150042,2540355228.0,404683408,0.338903,0.333881,0.339733,0.019493044477451007,0.008515718767006927,-0.008730755159530113
2012-08-17,74.3321328531413,0.0015177434039469993,0.010412898021940675,2202428806.0,337926422,0.335957,0.332965,0.338903,0.019183310173892326,0.008895154617993676,0.0
2012-08-20,72.15101941578972,0.0010515968968434625,0.010209650739048004,2202428806.0,343081425,0.335957,0.330887,0.336437,0.01893446186489758,0.009158053842204542,-0.0028287634461322845
2012-08-21,75.4462745382897,0.0005602436582116677,0.009858358414969126,1853636861.0,348791945,0.335008,0.331586,0.339103,0.017868229688728674,0.009298114756757458,0.0020843435827926785
2012-08-22,75.24397165717632,0.00018274347863416265,0.009526544105050161,2195525748.0,341888887,0.335707,0.331816,0.337157,0.017432027626318458,0.009343800626415998,-0.023072719928850564
2012-08-23,62.058834067863444,-0.0006372835342389402,0.008547196208617325,1782021224.0,413504524,0.32805,0.326691,0.335258,0.017752649440561433,0.009184479742856265,0.02030457684286347
2012-08-24,62.12329869618872,-0.0007721572122424362,0.00821928322755322,2161164441.0,379143217,0.334779,0.327371,0.336437,0.017926136871768264,0.008991440439795656,-0.017567889082044152
2012-08-27,53.85693051545334,-0.001270245889914397,0.00740363307740266,1789414052.0,371750389,0.328949,0.328719,0.335478,0.018393780736794367,0.008673878967317058,-0.004136844477640812
2012-08-28,51.194081211287,-0.001681592321278581,0.006571888565718831,1450571785.0,338842267,0.327591,0.325804,0.330887,0.017974396291025388,0.008253480886997412,0.002070561422574112
2012-08-29,40.43884514435696,-0.0018831776632357673,0.0058995088079527025,1723649084.0,273077299,0.32827,0.326691,0.330417,0.015393063995213636,0.00778268647118847,-0.018757083958404353
2012-08-30,37.319303956904236,-0.002371049181568682,0.004818874994227618,1388369176.0,335279908,0.32217,0.320524,0.328719,0.015837794838309355,0.0071899241757963,-0.0014599222932542726
2012-08-31,31.317887863376626,-0.0026480867498163523,0.0038798157385258603,859474288.0,528894888,0.3217,0.318425,0.326691,0.014728562538520326,0.0065279024883422125,-0.055878171694603136
2012-09-04,24.82003649029687,-0.0038581493047467365,0.0017052158574087928,102261534.0,757212754,0.304217,0.301469,0.317527,0.018099957312770736,0.005563365162155529,0.0035994926736320795
2012-09-05,27.28956400584491,-0.004395054670547952,6.954682397058987e-05,625911475.0,523649941,0.305314,0.302189,0.309977,0.017972848228267873,0.004464601494518542,0.03055864115175954
2012-09-06,30.385059621610182,-0.003937274896532677,-0.0004569921261473042,1342598484.0,716687009,0.314788,0.307433,0.323008,0.01847608988713909,0.0034802827703853726,-0.024292978996568432
2012-09-07,28.265738498789318,-0.003957820470565969,-0.0014669928178220881,490879530.0,851718954,0.307233,0.296969,0.3093,0.01905853626143094,0.002490827652743881,-0.009148817712303296
2012-09-10,27.117512122883923,-0.003964492772895539,-0.0024647883133755433,86206507.0,404673023,0.304435,0.303737,0.310895,0.01856950446147081,0.001499704459519996,0.012070662924744591
2012-09-11,31.238656353837996,-0.0035385881967180625,-0.0029235307863775817,503736520.0,417530013,0.308132,0.303057,0.312932,0.018587459213873957,0.0006150574103404806,0.01123697979231857
2012-09-12,33.81042615812602,-0.002869535074593905,-0.002971861432901901,855497680.0,351761160,0.311614,0.307632,0.313162,0.01847186363824708,-0.00010232635830799571,0.006550730633048511
2012-09-13,39.543604651162774,-0.002168128303692406,-0.002812486737923503,1328694893.0,473197213,0.313662,0.307632,0.315507,0.01838019448341474,-0.0006443584342310972,0.011553786469673701
2012-09-14,36.706433745206645,-0.0013763533823938435,-0.0023648001622234016,1698837827.0,370142934,0.317307,0.313412,0.322788,0.018479618558759892,-0.0009884467798295582,-0.02778493502523622
2012-09-17,35.17300710109214,-0.0013538165886126724,-0.002680717515595399,1160896838.0,537940989,0.308612,0.305134,0.318006,0.018811100200254303,-0.0013269009269827265,0.006662525230611824
2012-09-18,37.79262765926735,-0.0011249687173059235,-0.002733111823615131,1553434666.0,392537828,0.310675,0.304884,0.31434,0.018425868101062417,-0.0016081431063092073,0.011727852956125207
2012-09-19,40.362796103608595,-0.0006740057143825278,-0.002450650249287367,2046208373.0,492773707,0.31434,0.307632,0.318685,0.018465499128473752,-0.0017766445349048394,-0.007270112145498645
2012-09-20,42.617131002644285,-0.00048513383888546305,-0.0023830618335116682,1696630717.0,349577656,0.312063,0.309548,0.315287,0.018457210763639608,-0.0018979279946262052,0.003930572498103294
2012-09-21,43.92555773898974,-0.00024558613282377444,-0.0022049106606559232,2067499983.0,370869266,0.313292,0.311364,0.315287,0.01726370175005866,-0.001959324527832149,-0.00041503446978101346
2012-09-24,58.625012052839615,-7.300174915823203e-05,-0.002050576714279939,1677334170.0,390165813,0.313162,0.307882,0.313662,0.017252093875490527,-0.001977574965121707,-0.0184634512039383
2012-09-25,51.875652805070224,-0.0003085845512114387,-0.0023633056541360054,1152277683.0,525056487,0.307433,0.306983,0.318685,0.017256728838208567,-0.0020547211029245667,-0.01720452788619067
2012-09-26,37.9451556729242,-0.0007559941044309906,-0.002999713733463305,675996675.0,476281008,0.302189,0.298543,0.306254,0.017318375779630805,-0.0022437196290323144,0.006688613109499402
2012-09-27,46.772950995078155,-0.0008469134986585215,-0.0033023615023554664,1285386302.0,609389627,0.304217,0.300321,0.304884,0.017395031147868233,-0.002455448003696945,0.005137707796811997
2012-09-28,51.48245016373985,-0.0007371152785528795,-0.0033768421018880446,1814780073.0,529393771,0.305784,0.299162,0.310227,0.016903893721685274,-0.002639726823335165,-0.017361335286212882
2012-10-01,41.91437373844681,-0.0009414615595121304,-0.0038165537727253285,1264981033.0,549799040,0.300521,0.299642,0.30908,0.017069882418963195,-0.002875092213213198,0.004707375156854284
2012-10-02,39.25023888358042,-0.0009034837647364526,-0.004004446919133764,1587170914.0,322189881,0.301939,0.298543,0.302838,0.01712675573418833,-0.0031009631543973113,-0.010574393274493648
2012-10-03,33.85072297253362,-0.0010067319179676527,-0.004359378051856877,1117367709.0,469803205,0.298763,0.297397,0.303487,0.017173692672037895,-0.0033526461338892243,0.044355273120381344
2012-10-04,45.54377699254025,-0.00012337652991012069,-0.003506866796276875,1665399295.0,548031586,0.312313,0.298065,0.314111,0.019279522266869183,-0.0033834902663667545,-0.024074513668146703
2012-10-05,46.59655273152206,-6.493674139826204e-06,-0.0033916073590415374,1138683896.0,526715399,0.304884,0.303737,0.316407,0.019317379681099985,-0.0033851136849017112,-0.009706366177741035
2012-10-08,42.150943396226474,-8.99749400505431e-05,-0.0034975823599648903,876349937.0,262333959,0.301939,0.299642,0.305134,0.01887076432687093,-0.003407607419914347,-0.021458039439084985
2012-10-09,33.89331278362877,-0.0005155874638673834,-0.0040520917497485764,476867710.0,399482227,0.295529,0.294601,0.302389,0.01898420656523369,-0.003536504285881193,-0.016970641980400644
2012-10-10,32.397570836948205,-0.0010404488091372592,-0.004837065297302767,120790658.0,356077052,0.290556,0.289358,0.295529,0.019141341753606853,-0.003796616488165508,0.005412849222713009
2012-10-11,32.78048145314865,-0.0011796262026104974,-0.00527114924142863,470268545.0,349477887,0.292133,0.289838,0.294172,0.019187557773939462,-0.004091523038818132,-0.00868089358164892
2012-10-12,31.550584328101024,-0.001328859908342325,-0.005752597924246039,186019647.0,284248898,0.289608,0.287758,0.292373,0.019005623596845603,-0.004423738015903714,0.012507433220875636
2012-10-15,38.51821862348179,-0.0010797899120363816,-0.005773475405949191,458149114.0,272129467,0.293253,0.286661,0.293473,0.01922840527497542,-0.0046936854939128095,0.02846040298848471
2012-10-16,49.63830573169983,-0.0002840015155996358,-0.005048687388412354,859137516.0,400988402,0.301719,0.293053,0.302589,0.017313836125327695,-0.004764685872812718,-0.007642171068865119
2012-10-17,46.32516362410142,0.0001265206208565543,-0.004606535096742026,431987546.0,427149970,0.299422,0.29507,0.300761,0.01734870896190028,-0.00473305571759858,-0.015451638755239838
2012-10-18,41.97758734344103,0.000127358993770834,-0.004573856975385038,154194689.0,277792857,0.294831,0.293733,0.298763,0.016508031706465063,-0.004701215969155872,-0.06088773086584027
2012-10-19,35.63381332537496,-0.000947380243673448,-0.0058854412737476824,-619350765.0,773545454,0.277415,0.275817,0.292553,0.019312025900338765,-0.0049380610300742344,-0.010854800465795435
2012-10-22,33.21909872553205,-0.0017174572820150948,-0.007084882632593104,-1143659618.0,524308853,0.27442,0.272154,0.280442,0.019332029590310554,-0.005367425350578009,0.02997406686551627
2012-10-23,40.82644059241246,-0.0015282834168419551,-0.0072777796216304536,-517850872.0,625808746,0.28277,0.271226,0.284657,0.020089491173861423,-0.005749496204788498,-0.0133718865846448
2012-10-24,28.482067851373202,-0.0015168798468610297,-0.007645596013364786,-880845713.0,362994841,0.279014,0.276277,0.285764,0.019996099181235873,-0.006128716166503756,0.0009278382573148104
2012-10-25,31.759846164803122,-0.0013578118516733885,-0.007825980981095493,-545716089.0,335129624,0.279273,0.278175,0.284397,0.019923082438660953,-0.006468169129422104,-0.010785812418695575
2012-10-26,31.73679116374406,-0.0013191610305160612,-0.00811712041756718,-970279614.0,424563525,0.276277,0.276277,0.28137,0.01974336050396179,-0.00679795938705112,-0.0059064258238904375
2012-10-31,34.05525941991358,-0.001267638484491373,-0.008382507492665336,-1348757169.0,378477555,0.27465,0.273922,0.279712,0.019256076063651754,-0.0071148690081739635,0.04662228933827817
2012-11-01,48.099391370503234,-0.00026750660680978106,-0.0074492522666861904,-832756618.0,516000551,0.287758,0.275817,0.287978,0.021285989130324874,-0.007181745659876409,-0.004517447892501264
2012-11-02,46.13244599607248,0.0003560829110445113,-0.006736642021070771,-1112652158.0,279895540,0.286461,0.284657,0.291254,0.02111608747035479,-0.007092724932115282,0.04131157482486685
2012-11-05,55.38999819026363,0.001563978318872129,-0.0051377520335251226,-627617164.0,485034994,0.298543,0.285764,0.299642,0.022595924906971834,-0.0067017303523972515,-0.0008343987200746199
2012-11-06,53.17087898954573,0.002284285229933369,-0.0038463738149805415,-1010120248.0,382503084,0.298294,0.293253,0.299162,0.022573343383147933,-0.00613065904491391,-0.03127925661397985
2012-11-07,42.13866274358238,0.0020856766292109263,-0.003523563258400253,-1364069358.0,353949110,0.289108,0.287758,0.297825,0.023210169356659274,-0.005609239887611179,0.0058560574585700634
2012-11-08,44.58861952016079,0.0020113587531537793,-0.0030950414461689557,-449517616.0,914551742,0.290806,0.290077,0.299872,0.023063556480582264,-0.005106400199322735,-0.039611152699888984
2012-11-09,41.12590223952359,0.0011851363794991516,-0.003624979724948796,-1372272783.0,922755167,0.279512,0.278595,0.295769,0.023924564505086548,-0.004810116104447947,-0.02348918476344572
2012-11-12,47.086992279733636,0.0002348894847624631,-0.004516504248494868,-2074080558.0,701807775,0.273023,0.270557,0.28114,0.02415386521304843,-0.004751393733257331,-0.0066036190429783915
2012-11-13,47.84736075915244,-0.0004443829466200403,-0.005306872416532382,-2610675371.0,536594813,0.271226,0.270986,0.278175,0.024102368499857377,-0.004862489469912342,-0.02486545387802244
2012-11-14,37.44465440902633,-0.0012276015289067414,-0.006396991381045769,-3286014000.0,675338629,0.264565,0.264335,0.275597,0.024284096131405832,-0.005169389852139028,0.004408840648662389
2012-11-15,40.50234580615635,-0.0015324236726227802,-0.007084919442917503,-2777091156.0,508922844,0.265734,0.263896,0.273023,0.02428036086155951,-0.005552495770294723,-0.018508110039432247
2012-11-16,37.6472640420793,-0.001903510537512641,-0.007931883942185525,-3458118312.0,681027156,0.260861,0.25564,0.266633,0.024394472365832313,-0.006028373404672884,0.027849666691340445
2012-11-19,44.89904559108714,-0.0015112111685399374,-0.007917387365347806,-3017481433.0,440636879,0.268228,0.262508,0.269207,0.02342079151118803,-0.006406176196807868,-0.011485091365167429
2012-11-20,44.09644853298146,-0.0013231749562752247,-0.0080601448921519,-3382624896.0,365143463,0.265165,0.262348,0.268358,0.023180124532518744,-0.0067369699358766745,0.028034684142590558
2012-11-21,39.93232036809161,-0.0005934134471911393,-0.0074787367448655995,-2925105207.0,457519689,0.272704,0.264915,0.273383,0.023909072171326484,-0.00688532329767446,0.006855699592011966
2012-11-23,42.11539227267297,7.758875787826098e-05,-0.006788337350326634,-2625086297.0,300018910,0.27458,0.272354,0.277875,0.023729602395984,-0.006865926108204895,0.016735855428102825
2012-11-26,35.7655202886811,0.0008524190015151908,-0.0058004023563109075,-2230091808.0,394994489,0.279214,0.27458,0.280172,0.023816220619598115,-0.006652821357826098,0.004744933476700454
2012-11-27,37.13138283991073,0.001438784734612869,-0.004854340439560012,-1741055250.0,489036558,0.280542,0.275977,0.284857,0.02381001394924546,-0.006293125174172881,0.008688114955609573
2012-11-28,45.08483835722095,0.0019444828050458225,-0.003862521667865604,-1410800380.0,330254870,0.28299,0.275977,0.284377,0.023836754661556905,-0.005807004472911426,-0.018240189045510963
2012-11-29,40.152011332307744,0.001886025557740193,-0.003449472525736186,-1940230625.0,529430245,0.277875,0.276926,0.284857,0.023907079046732845,-0.005335498083476379,-0.006056993062581704
2012-11-30,47.04213287649237,0.0016920737890719845,-0.0032204058471363983,-2439153236.0,498922611,0.276197,0.27458,0.279692,0.02322152061515261,-0.004912479636208383,-0.018530721745903846
2012-12-03,48.263424815540354,0.001202974039812594,-0.0034087620864426404,-2863159451.0,424006215,0.271126,0.270457,0.279692,0.0233819911676359,-0.0046117361262552345,0.029394855421686544
2012-12-04,56.557215563946784,0.0013915554883436217,-0.0028722917658257074,-2291045475.0,572113976,0.279214,0.269987,0.279692,0.024004214361853852,-0.004263847254169329,-0.011660983986160101
2012-12-05,59.925895000521805,0.0012691019524593648,-0.0026774698135951236,-2976842660.0,685797185,0.275977,0.272054,0.278794,0.021364134489711768,-0.003946571766054488,0.0015894484268343658
2012-12-06,59.41045880611735,0.0011898181229197686,-0.002459299112404778,-2529526257.0,447316403,0.276416,0.27432,0.278315,0.021270191435668023,-0.0036491172353245466,-0.002314409220084572
2012-12-07,64.19976390845733,0.0010702411405625572,-0.0023113158096213504,-2896015035.0,366488778,0.275777,0.272704,0.278095,0.02051741952517734,-0.0033815569501839077,0.03393116453588408
2012-12-10,65.60825270243075,0.0015774343289831822,-0.0014097640389549304,-2339521548.0,556493487,0.285295,0.275298,0.28731,0.021322539335139497,-0.0029871983679381126,0.023069097754862305
2012-12-11,72.98688817189533,0.0022647732024209046,-0.00015623186491198204,-1454713703.0,884807845,0.291953,0.285534,0.295599,0.021708881695466187,-0.0024210050673328866,-0.010380698183906226
2012-12-12,65.10308127418865,0.002406522323353183,0.0005871478368585925,-1887416899.0,432703196,0.288938,0.287788,0.294452,0.02170111330705352,-0.0018193744864945908,0.0006919505669840387
2012-12-13,63.97979565183984,0.0023985644721058776,0.0011788311036377563,-1478161177.0,409255722,0.289138,0.286461,0.294671,0.02165691906131922,-0.0012197333684681214,0.0049610771841672565
2012-12-14,61.62424292028148,0.002370729808909136,0.001743678892668299,-1111266554.0,366894623,0.290576,0.288238,0.293533,0.019946081251487596,-0.0006270509162408374,-0.004961077184167178
2012-12-17,58.77465191294756,0.0021429529101761992,0.0020516402214794116,-1593614794.0,482348240,0.289138,0.285076,0.291533,0.019949959098504607,-9.131268869678761e-05,0.0024870650958884605
2012-12-18,57.26710966267401,0.001934630828510562,0.002326975846941415,-1142454182.0,451160612,0.289858,0.288458,0.293103,0.01839733418447358,0.00039234501843085287,0.007201682521033704
2012-12-19,65.91309852149926,0.0018327631097925484,0.0026832989056715384,-645671490.0,496782692,0.291953,0.290835,0.295369,0.018457992531651802,0.00085053579587899,-0.0006852765187500642
2012-12-20,68.19159883992873,0.0016523202212314046,0.002915936072418246,-1007876855.0,362205365,0.291753,0.288458,0.293273,0.017533150365231846,0.0012636158511868413,-0.023151742504066198
2012-12-21,65.722916009197,0.001014974072291517,0.0025323334415512377,-1508621170.0,500744315,0.285076,0.28177,0.287788,0.018009770241199683,0.0015173593692597207,-0.008228063947194851
2012-12-24,54.56617456617451,0.00039937969713893127,0.002016583990683385,-1646779944.0,138158774,0.28274,0.28177,0.285764,0.016519232949340327,0.0016172042935444536,-0.0008845957090114443
2012-12-26,59.14156584229293,-3.809723363108796e-05,0.0015695827515055938,-1859923586.0,213143642,0.28249,0.28134,0.286661,0.015896617808029524,0.0016076799851366817,-0.006456423960904008
2012-12-27,55.751040484298095,-0.00044097960292749415,0.0010564554814773142,-2184720011.0,324796425,0.280672,0.277375,0.283428,0.015894169046822896,0.0014974350844048083,-0.0052082148714094985
2012-12-28,54.54377197853046,-0.0007770795710797533,0.0005260856205551168,-2423711073.0,238991062,0.279214,0.277615,0.283678,0.01517393942126992,0.00130316519163487,0.013433048432310059
2012-12-31,46.40730696094018,-0.0007179099343243239,0.00040577777372946544,-2069879498.0,353831575,0.28299,0.277615,0.284157,0.015316294185038081,0.0011236877080537894,0.03657850773365641
2013-01-02,52.19664108552993,1.939565602316175e-05,0.0011479322780827417,-1551122228.0,518757270,0.293533,0.288708,0.293773,0.016045526464453553,0.00112853662205958,0.0008172912020627075
2013-01-03,57.28403989273559,0.00048553535008309147,0.0017354558096634443,-1227316529.0,323805699,0.293773,0.290357,0.297029,0.015402276303857923,0.0012499204595803528,0.03220185800507662
2013-01-04,66.7230007276483,0.0013543978480346675,0.0029429177696236875,-658551514.0,568765015,0.303387,0.293273,0.304335,0.01603461835774137,0.00158851992158902,-0.029149738526911034
2013-01-07,54.10476935105552,0.0012572672651184698,0.0031601040029871075,-1320230676.0,661679162,0.294671,0.292603,0.304087,0.016530300670301326,0.0019028367378686377,-0.022072951990217055
2013-01-08,49.17996938552372,0.0007025928392469026,0.0027810777869272663,-1825541617.0,505310941,0.288238,0.286212,0.296329,0.017106164550604607,0.0020784849476803637,-0.022695392437258006
2013-01-09,43.32937450514649,-0.00011361922276584323,0.0019364609192230597,-2578525609.0,752983992,0.28177,0.279912,0.291953,0.01741657883662911,0.002050080141988903,0.0017729243705027979
2013-01-10,41.79809923935693,-0.0006060303805956351,0.0012925421662443592,-2029939937.0,548585672,0.28227,0.280672,0.285764,0.017398889472862764,0.0018985725468399944,-0.0017729243705028074
2013-01-11,41.58674509936121,-0.0009321127961782333,0.000733431551617203,-2585894521.0,555954584,0.28177,0.278974,0.283678,0.017327687543765635,0.0016655443477954363,-0.0007100507984623926
2013-01-14,46.6831907969424,-0.0011155800266381744,0.0002710693144977183,-2917061430.0,331166909,0.28157,0.278315,0.283678,0.016988656703737025,0.0013866493411358928,-0.018474107179582998
2013-01-15,44.32010059277888,-0.0015136512406059223,-0.00050541470962151,-3324331013.0,407269583,0.276416,0.274819,0.280172,0.01730080755735788,0.0010082365309844123,0.00921161017651754
2013-01-16,46.96781537824691,-0.0015297527823292915,-0.0009039544469272021,-2958823177.0,365507836,0.278974,0.275977,0.28134,0.017013753025363166,0.0006257983354020895,0.01340915992413306
2013-01-17,51.725461402396306,-0.0012250207101286085,-0.0009054775522586711,-2329581405.0,629241772,0.28274,0.279214,0.283898,0.016328741296663667,0.00031954315786993743,-0.0066322582453031895
2013-01-18,51.373120970548726,-0.0010919913686889323,-0.001045446052991228,-2759794359.0,430212954,0.280871,0.277375,0.28274,0.016225952214664108,4.654531569770433e-05,-0.004989802337958776
2013-01-22,46.96595869493953,-0.001041008601479869,-0.0012547154361521318,-3093712658.0,333918299,0.279473,0.278095,0.283228,0.01625635484922014,-0.00021370683467226292,0.0015695812012338707
2013-01-23,35.76846724480201,-0.0009245179207842235,-0.0013693542356525423,-2636719113.0,456993545,0.279912,0.276926,0.280672,0.016249731499204712,-0.0004448363148683188,0.005088634272691411
2013-01-24,37.3243888016638,-0.0007078519501202284,-0.0013296512525186044,-2206529483.0,430189630,0.28134,0.277615,0.28249,0.015009212085330311,-0.000621799302398376,0.01803849890485651
2013-01-25,31.00336700336699,-0.00020246406637108882,-0.0008748793853622372,-1779769244.0,426760239,0.286461,0.280412,0.286661,0.014763300057270811,-0.0006724153189911484,0.015906415731967494
2013-01-28,45.52650456378157,0.0004241615811127362,-0.0001422133426002281,-1322057098.0,457712146,0.291054,0.287061,0.292853,0.014943799877482804,-0.0005663749237129643,-0.02152151700454264
2013-01-29,45.79383444054642,0.0004043686156136949,-6.091415419584578e-05,-1743460985.0,421403887,0.284857,0.283678,0.290576,0.015462136282083738,-0.0004652827698095407,-0.0016864773143145174
2013-01-30,53.81106920445572,0.00034437451283964645,-3.4814628759982646e-05,-2055026713.0,311565728,0.284377,0.283228,0.288938,0.01542881354880504,-0.0003791891415996291,-0.004889261317644966
2013-01-31,51.025933314334566,0.0002036605857928691,-0.0001246134093585427,-2564886844.0,509860131,0.28299,0.28111,0.287529,0.015428138198381422,-0.0003282739951514118,0.008949549992611381
2013-02-01,55.06813163138902,0.0002701325460652399,9.391687430138074e-06,-2251981911.0,312904933,0.285534,0.28299,0.286461,0.015519256671435314,-0.00026074085863510185,-0.017174383553511897
2013-02-04,48.92573452004975,-1.0269268293850711e-05,-0.00027357744400241524,-2806391202.0,554409291,0.280672,0.280412,0.289638,0.015738637305901935,-0.0002633081757085645,0.022508008960476014
2013-02-05,62.3689897980526,0.00022465022327272812,1.7504603382345607e-05,-2408476881.0,397914321,0.287061,0.28111,0.288708,0.016329132843055972,-0.0002071456198903825,-0.0077074367676158275
2013-02-06,56.89247135459385,0.0002213510495407535,6.954319203555936e-05,-2983489797.0,575012916,0.284857,0.278545,0.287061,0.0158274318438143,-0.00015180785750519414,-0.004147507858191764
