Date,RSI_14,MACD_Histogram,MACD,Close,rolling_logvol_30,OBV,Volume,Low,MACD_Signal,High,log_returns
2016-12-21,64.77359938603233,0.09537031382154065,-0.07247454849911605,38.53,0.015556772143335519,5766176440.0,40564600,38.285,-0.1678448623206567,38.561,-0.005647894455831552
2016-12-22,64.05030355594106,0.08172285298102824,-0.06569129609437141,38.313,0.0151435194972584,5721365520.0,44810920,38.151,-0.14741414907539965,38.5605,-0.007427089843615453
2016-12-23,50.77956648497902,0.05213648089349843,-0.08224354795852662,38.0295,0.013351136110600499,5682327040.0,39038480,37.8995,-0.13438002885202505,38.325,0.014112597881517128
2016-12-27,53.960161252074975,0.06657779993802546,-0.05115777892949325,38.57,0.013526522624359286,5734273500.0,51946460,38.06,-0.1177355788675187,38.7325,0.0009458838563905796
2016-12-28,51.077233211540836,0.07554193818107942,-0.023308156141169434,38.6065,0.0123890111284827,5799740820.0,65467320,38.525,-0.09885009432224885,39.0,-0.009081036593472749
2016-12-29,48.69084794619262,0.055829285909775164,-0.029063486935029914,38.2575,0.01111296310467913,5736956120.0,62784700,38.0425,-0.08489277284480508,38.67,-0.020172034863980923
2016-12-30,40.335356444810174,-0.007435630008528385,-0.09418731035546557,37.4935,0.011739660524460691,5654167140.0,82788980,37.414,-0.08675168034693718,38.37,0.00505474824877548
2017-01-03,46.51238239429006,-0.033782811013542136,-0.12898019411386485,37.6835,0.011520580631645192,5723532620.0,69365480,37.385,-0.09519738310032272,37.938,0.004646399463597819
2017-01-04,39.505870841487315,-0.036457866490841484,-0.14076971621387457,37.859,0.011515773141417886,5771996980.0,48464360,37.71,-0.10431184972303309,37.984,0.03026967051898446
2017-01-05,55.843633805647656,0.03897948524003195,-0.05558749317299316,39.0225,0.011888417637039083,5887363600.0,115366620,38.0128,-0.09456697841302511,39.12,0.019715946546977756
2017-01-06,66.3153968105941,0.13466726069102422,0.07376709745075516,39.7995,0.012366518574051152,6003223940.0,115860340,38.924,-0.06090016324026906,39.972,0.0011676743892226832
2017-01-09,68.65529400552747,0.1911057607618883,0.1779820377120913,39.846,0.012293785131724704,6071208800.0,67984860,39.5885,-0.013123723049796983,40.0887,-0.001280747528818882
2017-01-10,65.29881293491616,0.21332718506767692,0.25353525828479917,39.795,0.012299010293124966,6021250320.0,49958480,39.4772,0.04020807321712225,39.9,0.003912426930304892
2017-01-11,64.53670780171515,0.22566116600139072,0.32228453071886065,39.951,0.011816520056772495,6079138320.0,57888000,39.4755,0.09662336471746993,39.975,0.018132030992177785
2017-01-12,69.63145411421277,0.26733215057089105,0.43078855293108376,40.682,0.012124891309639379,6174900460.0,95762140,39.975,0.1634564023601927,40.7065,0.004414801637324764
2017-01-13,73.41109478324763,0.2894337019875114,0.5252485298445819,40.862,0.011644613132015544,6247114600.0,72214140,40.57,0.23581482785707056,41.0825,-0.009244300478234768
2017-01-17,72.18459315452,0.26196861294461005,0.5632755940378331,40.486,0.01164396424989744,6175894480.0,71220120,40.172,0.30130698109322307,40.8,-0.0027702219051495237
2017-01-18,67.65857478465159,0.22112666306678352,0.5777153099267025,40.374,0.011611468494372794,6130842120.0,45052360,40.2135,0.356588646859919,40.5865,0.0019300726056880146
2017-01-19,67.91921545781149,0.18566272220211305,0.5886670496125603,40.452,0.01080796700845392,6180847660.0,50005540,40.366,0.4030043274104473,40.6755,-0.0008779686102837986
2017-01-20,72.32216708023162,0.1477622238361299,0.5877071072056097,40.4165,0.010780231542381747,6116334940.0,64512720,40.313,0.4399448833694798,40.801,0.011745235591222404
2017-01-23,87.3722387075504,0.14272302672534748,0.6183486667761642,40.894,0.010885613773890758,6168821880.0,52486940,40.254,0.4756256400508167,40.925,0.0055599050755473604
2017-01-24,87.47683923705732,0.1422970178812406,0.6534969124023675,41.122,0.010843605161037568,6226879300.0,58057420,40.725,0.5111998945211269,41.1995,0.01697489763590683
2017-01-25,88.77052384675538,0.17483768244766795,0.7297469975807118,41.826,0.011167764094569207,6302864240.0,75984940,41.2644,0.5549093151330439,41.8709,0.0031390454678806596
2017-01-26,85.93290891283068,0.18940128084979735,0.7916609161952906,41.9575,0.010850607293616822,6371722080.0,68857840,41.65,0.6022596353454932,42.192,-0.004059949453980286
2017-01-27,78.58786310037397,0.17226104508833684,0.8175859417059144,41.7875,0.01053607620640713,6316378160.0,55343920,41.472,0.6453248966175775,41.985,-0.006446097957046858
2017-01-30,72.61422005947557,0.1294693221073625,0.8071615492517807,41.519,0.010514372174795509,6243771380.0,72606780,40.819,0.6776922271444182,41.675,-0.008344164602053639
2017-01-31,67.2677185073879,0.06766581866163013,0.762274500471456,41.174,0.010440876404294175,6183122960.0,60648420,40.978,0.6946086818098258,41.3495,0.010713762698912319
2017-02-01,69.46618385702602,0.04735194514816443,0.7537986132450314,41.6175,0.010458188215935338,6257513560.0,74390600,41.247,0.706446668096867,41.689,0.00908934081620328
2017-02-02,66.73877083598421,0.04994750839147688,0.7688810535862132,41.9975,0.010419455633043726,6369415080.0,111901520,41.413,0.7189335451947363,42.1245,-0.03606123548763319
2017-02-03,46.63929730761883,-0.052527128604247575,0.6532746344394269,40.51,0.012600972386674424,6152039620.0,217375460,40.2,0.7058017630436745,40.915,-0.003164716086416757
2017-02-06,48.957706955301674,-0.12860600784778242,0.5450442532339466,40.382,0.012624132330230861,6078333820.0,73705800,40.15,0.673650261081729,40.536,0.0059994995217191975
2017-02-07,52.45117187499997,-0.16018288455615848,0.4734216553865309,40.625,0.012573661605264722,6146304160.0,67970340,40.375,0.6336045399426894,40.808,0.008834704965892259
2017-02-08,54.93752892179548,-0.15434779147304434,0.44066980060138405,40.9855,0.012505673452085008,6201900720.0,55596560,40.625,0.5950175920744284,41.074,0.0020108838209244267
2017-02-09,55.97761262501143,-0.14275900643955985,0.4165688340249787,41.068,0.012311689478892524,6250371720.0,48471000,40.9855,0.5593278404645385,41.25,0.007399264723591894
2017-02-10,54.5385635777904,-0.1136466151678619,0.4172695715047112,41.373,0.012347303061718004,6296757120.0,46385400,41.1425,0.5309161866725731,41.4,0.010901615787361887
2017-02-13,56.401635620172655,-0.0653409399498821,0.44924001173522043,41.8265,0.012250395636069115,6377547440.0,80790320,41.4275,0.5145809516851025,42.15,-0.00016737202057117415
2017-02-14,49.93236916033708,-0.036776658475120794,0.46861012859120166,41.8195,0.011466476920753798,6327673420.0,49874020,41.5726,0.5053867870663225,41.9155,0.007516011297215606
2017-02-15,51.77873534422281,-0.0014182689543883464,0.503613950873337,42.135,0.011485738556248647,6385308020.0,57634600,41.641,0.5050322198277254,42.1405,0.001873170354109213
2017-02-16,54.35337348167801,0.021255345689121685,0.5316014019391275,42.214,0.011489200550566318,6436664800.0,51356780,41.9688,0.5103460562500058,42.25,0.0009352710303804848
2017-02-17,57.864867758860704,0.0322205578853938,0.5506217536067481,42.2535,0.010333946774803563,6494075720.0,57410920,42.0365,0.5184011957213543,42.3635,0.013364798608178977
2017-02-21,66.84038422235844,0.0689584627052896,0.6045992741029664,42.822,0.010032979562146964,6561124000.0,67048280,42.3625,0.5356408113976768,42.899,-0.0009695979264915428
2017-02-22,62.94811845914049,0.08083838507031949,0.6366887927355762,42.7805,0.010049899009233863,6511020540.0,50103460,42.609,0.5558504076652567,42.9215,-0.004005158182184239
2017-02-23,57.14619336758514,0.06806640595488944,0.6409334151088686,42.6095,0.0100962159264649,6447930360.0,63090180,42.4,0.5728670091539791,43.043,-0.008188895963574043
2017-02-24,77.88033099936335,0.029093666056714262,0.609234091724872,42.262,0.010268924669797851,6376093340.0,71837020,41.8875,0.5801404256681577,42.2905,0.004014457418661868
2017-02-27,82.19221105527626,0.008701142993530864,0.5910168544100713,42.432,0.009811502454762469,6425845340.0,49752000,41.9835,0.5823157114165405,42.625,-0.004251104602481528
2017-02-28,76.06536366549173,-0.021332664361210174,0.5556498809650279,42.252,0.00984730341362311,6371645340.0,54200000,42.1025,0.576982545326238,42.7045,0.009469366214485346
2017-03-01,76.3794466403161,-0.018644518318023717,0.5536768974287085,42.654,0.009760790072376237,6424650840.0,53005500,42.4505,0.5723214157467322,42.7415,-0.004900156104328784
2017-03-02,70.94419948304693,-0.03450599200416249,0.5291889257415292,42.4455,0.009802376590408956,6382754520.0,41896320,42.364,0.5636949177456917,42.741,0.0011419894223745973
2017-03-03,68.48614775725586,-0.04468273757357144,0.5078414957787274,42.494,0.009802705558458252,6420406180.0,37651660,42.3135,0.5525242333522988,42.5992,-0.003855023076678082
2017-03-06,59.19037199124718,-0.06419042760389682,0.47228619884742784,42.3305,0.009844072301875522,6372355320.0,48050860,42.056,0.5364766264513247,42.4245,-0.0006971399820341387
2017-03-07,58.708627238198645,-0.07982607758510174,0.4366940294699475,42.301,0.009659768005034593,6330000960.0,42354360,42.1875,0.5165201070550492,42.423,0.005281411847190564
2017-03-08,57.295173961840625,-0.075855443712952,0.4217008024138593,42.525,0.009655494499890057,6373612060.0,43611100,42.3395,0.4975562461268113,42.6535,0.002935135655762573
2017-03-09,58.017653549098924,-0.06594917696484587,0.415119774920754,42.65,0.009189437791774767,6413046980.0,39434920,42.5155,0.4810689518855999,42.82,-0.0009383064258674914
2017-03-10,56.55451369737079,-0.06322147641013465,0.4020421063729316,42.61,0.009181508646022527,6369909320.0,43137660,42.586,0.46526358278306623,42.8675,0.0028005806948883816
2017-03-13,47.96300374366877,-0.054813140731852006,0.39674715686825124,42.7295,0.009149026874613213,6408102760.0,38193440,42.5855,0.45156029760010324,42.7845,-0.0024134226063675618
2017-03-14,46.6981132075471,-0.05735957182482698,0.37986083281906957,42.6265,0.009069032690523973,6365491040.0,42611720,42.3775,0.43722040464389655,42.6875,0.00051597773059146
2017-03-15,50.89326614750347,-0.05853080833119967,0.36405689422989695,42.6485,0.008901081189414291,6416734560.0,51243520,42.3555,0.4225877025610966,42.7225,0.0005274292634530885
2017-03-16,61.0064585575888,-0.058613388975943204,0.3493209663411676,42.671,0.008716960720109659,6453580480.0,36845920,42.5255,0.4079343553171108,42.775,-0.0013014957310769789
2017-03-17,55.26240321192989,-0.06285347821156007,0.32936750755266075,42.6155,0.008583007932323264,6394380700.0,59199780,42.532,0.3922209857642208,42.6915,0.00545260173345571
2017-03-20,66.60172557751179,-0.05092248900126212,0.32856787451264324,42.8485,0.005145521923739169,6440035240.0,45654540,42.5505,0.37949036351390536,42.89,-0.0161987343636578
2017-03-21,38.14210273643769,-0.08817313783133873,0.269273941224732,42.16,0.006055212481754982,6352378200.0,87657040,42.0655,0.35744707905607076,43.1398,0.005747210218789488
2017-03-22,48.99645808736709,-0.09465002575013709,0.2391345468683994,42.403,0.006048828220377756,6405551580.0,53173380,41.9525,0.3337845726185365,42.4685,-0.0008021516968597812
2017-03-23,47.02805515929626,-0.09896075367239754,0.21008363052803958,42.369,0.005895869737998758,6366492300.0,39059280,42.24,0.3090443842004371,42.5445,-0.002090975900503152
2017-03-24,48.76725838264307,-0.10494031009623389,0.17786899658014477,42.2805,0.005921681985124503,6324767080.0,41725220,42.1765,0.28280930667637866,42.59,0.001429896901099873
2017-03-27,50.97134531325884,-0.10190438556300724,0.15542882472261965,42.341,0.005797175887689324,6378508700.0,53741620,41.675,0.2573332102856269,42.515,0.010782218832117914
2017-03-28,55.99389712292935,-0.06771328066626886,0.17269160945279083,42.8,0.005790017658893741,6435545340.0,57036640,42.505,0.2404048901190597,42.923,0.02117606522667609
2017-03-29,67.27714748784442,0.013531938117665315,0.25731981276614135,43.716,0.006879955480640913,6520134740.0,84589400,42.951,0.24378787464847604,43.8219,0.002307702119723217
2017-03-30,69.18308963763505,0.06796851724081387,0.3287485211994934,43.817,0.006787438734790389,6574381720.0,54246980,43.583,0.2607800039586795,43.853,0.011572102271583088
2017-03-31,72.5858900042414,0.12869481546643413,0.4216485232917222,44.327,0.0070416734632328115,6650704260.0,76322540,43.8325,0.29295370782528807,44.5175,0.0055904085304760145
2017-04-03,76.4665942422596,0.17319837426989215,0.5094516756626533,44.5755,0.007077082043191491,6719150820.0,68446560,44.271,0.3362533013927611,44.6745,0.017038347166023766
2017-04-04,80.42250338906462,0.23783177109535636,0.6335430152619566,45.3415,0.007312256084794854,6817908500.0,98757680,44.514,0.3957112441666002,45.4269,0.002698076092587316
2017-04-05,80.85505965532477,0.2700852375686153,0.7333177911273694,45.464,0.007293161117800687,6965845580.0,147937080,45.281,0.4632325535587541,46.186,-0.012171253838470657
2017-04-06,72.89114630016937,0.23681985318532373,0.7592573700404088,44.914,0.007668817029045538,6842059360.0,123786220,44.7247,0.5224375168550851,45.8595,-0.0037921926370628055
2017-04-07,69.11749873928392,0.1879433007156136,0.7573666427496022,44.744,0.007512635919344241,6767840920.0,74218440,44.4655,0.5694233420339886,45.0045,0.013496919502715733
2017-04-10,82.72503588271486,0.1810659418238434,0.7957557693137929,45.352,0.007798602877912834,6828785400.0,60944480,44.95,0.6146898274899495,45.4255,-0.005172997055770605
2017-04-11,77.88619556285964,0.1467262274827683,0.79809761184341,45.118,0.00782673996933023,6768530540.0,60254860,44.875,0.6513713843606417,45.562,-0.006816477057612106
2017-04-12,73.75741659371667,0.09201258597087936,0.7663871168242409,44.8115,0.00786894365313576,6720373180.0,48157360,44.7625,0.6743745308533615,45.2045,-0.012982382348153024
2017-04-13,67.34458259325044,0.009860930092783327,0.6867006934693407,44.2335,0.00823078413355707,6658454740.0,61918440,44.2245,0.6768397633765574,44.7485,0.019388739412209303
2017-04-17,71.43190117318002,0.006948415421293208,0.6855252826531739,45.0995,0.008862856989005269,6712431880.0,53977140,44.375,0.6785768672318807,45.119,0.0019825344161117724
2017-04-18,69.69172436531491,0.004283885373940977,0.683931723949307,45.189,0.008794063946341421,6766186040.0,53754160,45.039,0.679647838575366,45.4805,-0.005080488803352228
2017-04-19,61.563487637107286,-0.01842122341448904,0.6566213093072548,44.96,0.008879483781806015,6710222900.0,55963140,44.8684,0.6750425327217439,45.525,0.0031755575579233905
2017-04-20,61.86128020660397,-0.028714982751634865,0.6391488042822004,45.103,0.00886121597585308,6764698980.0,54476080,44.8145,0.6678637870338353,45.266,-0.003920942049499801
2017-04-21,55.89189189189188,-0.051014229162033575,0.6040960005812934,44.9265,0.00892344243140837,6718867520.0,45831460,44.8385,0.655110229743327,45.1825,0.00983429301941475
2017-04-24,57.52413401476435,-0.039954186794186275,0.6051674962505942,45.3705,0.009028357851267559,6781232300.0,62364780,45.191,0.6451216830447805,45.4995,0.00024241890104627448
2017-04-25,50.4416961130742,-0.03610695895317462,0.5999879843533122,45.3815,0.00903351820800495,6848786260.0,67553960,45.15,0.6360949433064869,45.474,0.001827268632501905
2017-04-26,50.00556978946197,-0.032305094704797366,0.5957135749254903,45.4645,0.008995056869640274,6900878600.0,52092340,45.378,0.6280186696302876,45.7874,0.009947173123882387
2017-04-27,61.43865240154786,-0.004949071529882776,0.6218323302179343,45.919,0.009100225893634736,7005079780.0,104201180,45.6055,0.626781401747817,46.093,0.0071716783184818025
2017-04-28,66.53123970572085,0.02783408382350916,0.6615740065272036,46.2495,0.00913229263905795,7152373400.0,147293620,46.2167,0.6337399227036944,47.4795,0.02481416221908952
2017-05-01,70.16152716593244,0.11530126126720774,0.777866499287704,47.4115,0.00994757046384599,7261601220.0,109227820,46.39,0.6625652380204963,47.72,-0.0013613556559343295
2017-05-02,72.56986634264882,0.15392299080747462,0.8549689765298396,47.347,0.009980482877970397,7185275920.0,76325300,47.0706,0.701045985722365,47.505,-0.006260713151456896
2017-05-03,72.73188552871922,0.14481202304020946,0.8820610145226269,47.0515,0.009461453185300592,7113695160.0,71580760,46.795,0.7372489914824174,47.3,-0.0037262627222984777
2017-05-04,79.21087533156498,0.11362070991917761,0.8792748788813896,46.8765,0.009547059944872727,7065414740.0,48280420,46.7108,0.765654168962212,47.25,-0.0036117324267303194
2017-05-05,71.00862294225249,0.07034890567467955,0.8535903010555614,46.7075,0.009602744812695694,7008086800.0,57327940,46.515,0.7832413953808819,47.0395,0.015813922447001333
2017-05-08,75.24542614904064,0.0799107596250409,0.8831298449121832,47.452,0.009813472531462093,7076227520.0,68140720,46.9605,0.8032190852871423,47.4525,0.003975061232003199
2017-05-09,80.17784781629898,0.08645363375341386,0.9112861274789097,47.641,0.009802856852869924,7141357280.0,65129760,47.51,0.8248324937254958,47.8945,-0.004069898401922539
2017-05-10,76.09348914858097,0.06615397981398063,0.9075249684929716,47.4475,0.009819955360650308,7099489340.0,41867940,47.25,0.841370988678991,47.6875,-0.0014025321691472485
2017-05-11,78.00342270393622,0.03804815571419162,0.8889311833217306,47.381,0.009262886985112444,7055675580.0,43813760,47.0388,0.850883027607539,47.5145,0.014384968604564303
2017-05-12,79.15675675675686,0.05449091054200461,0.9189966657850448,48.0675,0.009505262779318246,7128121820.0,72446240,47.5765,0.8645057552430402,48.1395,-0.0035220843779009553
2017-05-15,76.31193811415432,0.04327368801028564,0.9185978652558973,47.8985,0.009439852041540069,7042886700.0,85235120,47.8027,0.8753241772456116,48.1575,0.008419833114817218
2017-05-16,77.80607247796283,0.05184046241611595,0.9401247552657566,48.3035,0.009484961980806353,7105207380.0,62320680,48.0455,0.8882842928496406,48.503,-0.02230536837088583
2017-05-17,61.53778866340102,-0.021603651191560824,0.8612797288601897,47.238,0.010128942375633594,7002586840.0,102620540,47.206,0.8828833800517505,48.0198,0.014428202478719962
2017-05-18,63.792819499341284,-0.03074275269562954,0.8444549391822136,47.9245,0.010404793491022222,7081373780.0,78786940,47.238,0.8751976918778431,48.1375,0.0014074744416868541
2017-05-19,55.83124058262181,-0.038530696556898,0.8270343211817206,47.992,0.010067899697421355,7160550080.0,79176300,47.986,0.8655650177386186,48.446,0.011219950803721542
2017-05-22,60.87634063617193,-0.01472611219677522,0.8471573774926497,48.5335,0.010132180733387041,7213235320.0,52685240,48.145,0.861883489689425,48.569,0.0008958867045164916
2017-05-23,64.66122056703512,-0.004115451636539147,0.8567391751437512,48.577,0.009928727787297024,7261484100.0,48248780,48.3425,0.8608546267802903,48.76,0.009027209348409827
2017-05-24,69.57754206291148,0.02301427721721805,0.889622473301813,49.0175,0.009899121268623282,7310622720.0,49138620,48.5115,0.8666081960845949,49.05,0.01320361883216211
2017-05-25,74.88446349046293,0.07248872570599185,0.9572191032170849,49.669,0.009905862626015907,7406985000.0,96362280,49.1055,0.8847303775110931,49.95,0.0024130800585082275
2017-05-26,71.93954187007135,0.09929057444246936,1.00884359556418,49.789,0.00941277168486737,7476212180.0,69227180,49.4625,0.9095530211217105,49.9325,0.0009234723213095604
2017-05-30,71.165348253907,0.1055278692706556,1.0414628577100302,49.835,0.008960864444956059,7541344700.0,65132520,49.776,0.9359349884393746,50.06,-0.0020890673085808466
2017-05-31,72.41582408952587,0.08873556187639597,1.0468544407848697,49.731,0.00901263315091136,7463067420.0,78277280,49.108,0.9581188789084737,50.006,0.0013363008564532346
2017-06-01,73.72140963973689,0.06906769185426209,1.0444534937263015,49.7975,0.008884760003965287,7512110380.0,49042960,49.5685,0.9753858018720394,49.9495,0.010765678107810749
2017-06-02,72.9377274565305,0.07862492404520693,1.0736669569285482,50.3365,0.008985458403489327,7587022360.0,74911980,49.7835,0.9950420328833413,50.424,0.004568729547358997
2017-06-05,76.64503245132303,0.08613192682113224,1.1027069414097568,50.567,0.00887145441744852,7641370400.0,54348040,50.1755,1.0165750145886245,50.6605,-0.008280675214516949
2017-06-06,68.39326626157983,0.050442106623154626,1.079627647867568,50.15,0.009070848343051347,7574496860.0,66873540,50.0625,1.0291855412444133,50.825,0.00702412640244845
2017-06-07,87.90481717933835,0.03860481620320355,1.0774415614984179,50.5035,0.0090755314065808,7630875820.0,56378960,50.1,1.0388367452952143,50.5125,0.00019798647817020556
2017-06-08,85.65133572018726,0.020329003965388948,1.0642480002519505,50.5135,0.009091147895603119,7686019520.0,55143700,50.3055,1.0439189962865616,50.6805,-0.03214630761806372
2017-06-09,58.94604281701059,-0.10368943806708253,0.9143071987027085,48.9155,0.011091652556038297,7533282900.0,152736620,46.35,1.017996636769791,50.6495,-0.013791760483589644
2017-06-12,47.2778827977316,-0.22802493899122023,0.7329654630307658,48.2455,0.011417162165805655,7344529020.0,188753880,47.25,0.960990402021986,48.7975,0.016323536630504495
2017-06-13,53.82832546974588,-0.25209251908337504,0.6458747531677673,49.0395,0.010910963616362637,7435951400.0,91422380,48.305,0.8979672722511424,49.225,-0.004414341492806769
2017-06-14,48.33218707015134,-0.2759337172040023,0.5530501257461395,48.8235,0.010949127864834757,7356580840.0,79370560,48.3355,0.8289838429501418,49.517,-0.012676400267912379
2017-06-15,37.36482394670822,-0.3232175675955241,0.4249618834557367,48.2085,0.011156991792061909,7251832960.0,104747880,47.543,0.7481794510512608,48.2865,0.024121504783883255
2017-06-16,47.04892854530826,-0.26761818892242406,0.41365671489823086,49.3855,0.01190028668316096,7480629300.0,228796340,49.1,0.6812749038206549,49.9875,0.007524444441451376
2017-06-19,49.46604313533885,-0.20114765247790056,0.42984033822327916,49.7585,0.011901343129619203,7581303440.0,100674140,49.495,0.6309879907011797,50.85,-0.0025958882851114615
2017-06-20,49.29401126799748,-0.16292579135783347,0.427330751503888,49.6295,0.011642133388385776,7499863900.0,81439540,49.601,0.5902565428617215,50.244,0.009665107671578623
2017-06-21,52.064702788006315,-0.1050493723542939,0.4589448274188541,50.1115,0.011729939896531443,7558313360.0,58449460,49.6326,0.563994199773148,50.136,-0.0009283615087309058
2017-06-22,48.09112001687406,-0.07137604132061004,0.4747741481223855,50.065,0.011690747321855264,7513305440.0,45007920,49.86,0.5461501894429955,50.348,0.0024338678574871825
2017-06-23,47.28687705269168,-0.043721991800690474,0.49149769969213253,50.187,0.01167559457129828,7570855220.0,57549780,49.901,0.535219691492823,50.231,-0.009771216841440906
2017-06-26,46.81227028555272,-0.06011950595812676,0.46007030904516455,49.699,0.011618978274126855,7503206620.0,67648600,49.6,0.5201898150032913,50.49,-0.017455638163399605
2017-06-27,39.021172745861044,-0.1268712484453598,0.36160075444659157,48.839,0.01207997378659581,7427702240.0,75504380,48.8,0.48847200289195136,49.94,0.013776773352352311
2017-06-28,43.95611057225993,-0.12327598572470466,0.33437702073607056,49.5165,0.012237382232094076,7502374860.0,74672620,48.4605,0.4576530064607752,49.534,-0.014647358389235124
2017-06-29,49.19267299864315,-0.1646812668779672,0.2518014228633163,48.7965,0.011810647999820083,7416427680.0,85947180,48.2625,0.4164826897412835,49.378,-0.00815877525294386
2017-06-30,51.088564785457606,-0.2111011277051294,0.15260628010987176,48.4,0.01164935364485207,7348720600.0,67707080,48.3805,0.36370740781500116,49.1735,-0.014924873481750775
2017-07-03,40.3376308853907,-0.2782030431957609,0.01595360382030009,47.683,0.011974318812863432,7290538440.0,58182160,47.55,0.294156647016061,48.7245,0.01843111611681819
2017-07-05,48.351862687731604,-0.25175286280712167,-0.020534431492841065,48.57,0.012280255693487707,7363520500.0,72982060,47.7625,0.2312184313142806,48.75,-0.006465161375206011
2017-07-06,50.32821276307773,-0.2440600041719493,-0.07385657390065603,48.257,0.012335670412961366,7298371740.0,65148760,47.951,0.17020343027129328,48.72,0.014013295830045616
2017-07-07,46.75371780921292,-0.18453612383111148,-0.06046672451759605,48.938,0.012497095361063972,7350473500.0,52101760,48.457,0.12406939931351543,49.0055,0.017932569464399147
2017-07-10,50.438892640108065,-0.08217459598018546,0.021351154338283607,49.8235,0.012698292279326992,7421248840.0,70775340,49.175,0.10352575031846907,49.972,-0.0023510510176338105
2017-07-11,50.52076288380899,-0.02211913645819627,0.07587682974572374,49.7065,0.012698203125768248,7361663840.0,59585000,49.186,0.09799596620392001,49.7995,0.01237619763701244
2017-07-12,51.42098273572376,0.055291707170907145,0.16711060016755397,50.3255,0.012899208752776739,7433773040.0,72109200,49.905,0.11181889299664682,50.4275,-0.00585909983481497
2017-07-13,49.78463516554165,0.0811310169397686,0.21323266417135756,50.0315,0.012941847059631643,7376214960.0,57558080,49.795,0.13210164723158896,50.344,0.0011785622905913498
2017-07-14,49.37455441052565,0.09563447040505707,0.2516447352379103,50.0905,0.012941401865490773,7418235340.0,42020380,49.8445,0.15601026483285324,50.2225,0.008181570105447162
2017-07-17,55.25661167844988,0.12455028994763029,0.3116981272673911,50.502,0.012877061832769324,7492242000.0,74006660,50.1905,0.1871478373197608,50.7375,0.014165949181722955
2017-07-18,65.89317863572711,0.18041946910691048,0.4126721737033989,51.2225,0.013108793244192564,7572290260.0,80048260,50.2,0.23225270459648845,51.3015,0.002359457444656268
2017-07-19,63.159031979256675,0.21158383528573532,0.49673249870365765,51.3435,0.013008566071020107,7631473060.0,59182800,51.125,0.28514866341792233,51.5795,0.001780528499119962
2017-07-20,70.895699691138,0.22326515228614774,0.564230103775607,51.435,0.012956955617784415,7693087020.0,61613960,51.126,0.34096495148945927,51.7485,-0.002949811569581277
2017-07-21,73.75793029578966,0.20610595881964994,0.5985974000140217,51.2835,0.012973136030691532,7638548940.0,54538080,50.55,0.3924914411943718,51.305,0.012864530178485982
2017-07-24,85.44593134402781,0.22334315307397323,0.6716703825368384,51.9475,0.011596592519473592,7704132100.0,65583160,51.3715,0.4483272294628652,52.1505,0.0011351175776803826
2017-07-25,83.12289156626494,0.2221170037438045,0.7259734841426209,52.0065,0.011209217966772812,7753035860.0,48903760,51.624,0.5038564803988164,52.1665,0.01210757624748344
2017-07-26,89.7875816993463,0.24553966340533884,0.8107810596554899,52.64,0.011055334064698026,7810966380.0,57930520,52.16,0.565241396250151,52.66,-0.006479915946184612
2017-07-27,82.53338494290676,0.22049773420556584,0.8408635640071083,52.3,0.011105309432420546,7593550000.0,217416380,52.009,0.6203658298015424,54.1655,-0.025131523429191734
2017-07-28,60.56098216686081,0.10475199805543434,0.7513058273708353,51.002,0.011889368038081691,7439486460.0,154063540,50.05,0.646553829315401,51.6425,-0.032137120307690885
2017-07-31,47.75634230796414,-0.08211885941196884,0.54390525505044,49.389,0.01267099525363171,7292849020.0,146637440,49.351,0.6260241144624088,50.9525,0.008478001555864265
2017-08-01,46.248364112258265,-0.17381310099581126,0.40875773821764483,49.8095,0.012691694178987157,7384097700.0,91248680,49.579,0.5825708392134561,50.32,-0.0003011927254607359
2017-08-02,48.20400121248862,-0.22844215733656736,0.29701814254274694,49.7945,0.012682208249836355,7302823400.0,81274300,49.0865,0.5254602998793143,50.1605,-0.00904782726801088
2017-08-03,44.672629695885504,-0.28412001961459715,0.1703102753610679,49.346,0.012656238592600379,7237763120.0,65060280,49.2295,0.45443029497566506,49.975,0.0004963709309595225
2017-08-04,41.428679645481395,-0.3067032056094032,0.07105128796391114,49.3705,0.012657299772942101,7292307640.0,54544520,49.1,0.3777544935733143,49.5836,0.004909894289335781
2017-08-07,36.861015841907644,-0.292716243544107,0.011859189143180515,49.6135,0.012684901064294207,7345713280.0,53405640,49.357,0.30457543268728754,49.75,-0.002451933764953255
2017-08-08,34.88201192128689,-0.2791354197521464,-0.04434384200289543,49.492,0.012567956472940242,7287922980.0,57790300,49.2895,0.23479157774925094,49.814,-0.007941822303714891
2017-08-09,31.828442437923258,-0.2831156479319946,-0.11910298216574233,49.1005,0.012231468387393972,7216560120.0,71362860,48.7635,0.1640126657662523,49.4,-0.025881698209624847
2017-08-10,27.16402046103771,-0.35232351918005655,-0.2763917332088184,47.846,0.012839071053608615,7104499940.0,112060180,47.734,0.07593178597123817,48.993,0.011501963252323373
2017-08-11,26.078748651564283,-0.3426014697121695,-0.3523200511689737,48.3995,0.012778207036337072,7173797620.0,69297680,47.569,-0.009718581456804196,48.5195,0.01569250514140656
2017-08-14,32.50846414281317,-0.2696071181842382,-0.346727479187102,49.165,0.01301048724287496,7237167980.0,63370360,48.8095,-0.07712036100286376,49.275,-0.0005696730637674005
