Date,Volume,ATR_14,Bollinger_Upper,High,EMA_20,Close,Open,SMA_20,OBV,Low,rolling_logvol_30
2016-09-02,80531415.0,0.3113571428571427,15.799520061519448,13.5467,14.475382377817482,13.1853,13.4887,14.669329999999999,4113127387.5,13.08,0.015346041420378303
2016-09-06,63314040.0,0.3194071428571427,15.81393419209096,13.55,14.384517389453913,13.5213,13.268,14.59153,4176441427.5,13.2667,0.015343050657613443
2016-09-07,39914670.0,0.3372785714285714,15.77996910605424,13.7663,14.295201447601158,13.4467,13.7,14.500265000000002,4136526757.5,13.3807,0.015670551885853506
2016-09-08,47108895.0,0.34665714285714283,15.79081692257986,13.326,14.186829881162952,13.1573,13.3033,14.405965,4089417862.5,13.0907,0.015536724539433546
2016-09-09,46547970.0,0.3637071428571428,15.80082372236248,13.328,14.070436559147431,12.9647,13.2727,14.304499999999999,4042869892.5,12.9133,0.015619587770199323
2016-09-12,45682050.0,0.38675714285714274,15.742384785545022,13.4247,13.98944260113339,13.22,13.0,14.213465000000003,4088551942.5,12.94,0.015405529730143825
2016-09-13,44217765.0,0.38365714285714286,15.673351440667679,13.2327,13.901876639120687,13.07,13.1373,14.115,4044334177.5,12.8967,0.01540116732556423
2016-09-14,26262960.0,0.37480714285714295,15.599502835702287,13.195,13.824936006823478,13.094,13.05,14.024334999999999,4070597137.5,12.9903,0.016005836586712646
2016-09-15,32893980.0,0.38952142857142874,15.496001789282124,13.5013,13.779513529983147,13.348,13.0993,13.9476,4103491117.5,13.0933,0.016212817461210303
2016-09-16,36271350.0,0.40220714285714304,15.372011155024282,13.7133,13.771302717603799,13.6933,13.3613,13.887229999999999,4139762467.5,13.2667,0.016284500015093527
2016-09-19,28437825.0,0.3975857142857143,15.214715239787655,13.962,13.769845315927247,13.756,13.8,13.825030000000002,4168200292.5,13.6667,0.01611528858930154
2016-09-20,24861150.0,0.389257142857143,15.066445159998358,13.85,13.757736238219891,13.6427,13.79,13.764064999999999,4143339142.5,13.594,0.01587091959948073
2016-09-21,31295040.0,0.3963571428571431,14.866391349116311,13.8,13.750456596484664,13.6813,13.758,13.698665,4174634182.5,13.4373,0.015812188288889768
2016-09-22,35023050.0,0.3619357142857144,14.682631148715146,13.8187,13.751555968248029,13.762,13.76,13.6447,4209657232.5,13.5333,0.015877482577846717
2016-09-23,40326630.0,0.3500785714285716,14.509443127434022,14.012,13.759026828414884,13.83,13.7327,13.599665000000002,4249983862.5,13.7113,0.015950675397578887
2016-09-26,34518375.0,0.3454571428571431,14.341461732825152,14.0667,13.775567130470609,13.9327,13.7667,13.562999999999999,4284502237.5,13.7667,0.01611157370595787
2016-09-27,37758465.0,0.3434857142857144,14.222938778151594,13.9987,13.770341689473408,13.7207,13.9767,13.531699999999997,4246743772.5,13.6407,0.01610165861570312
2016-09-28,20548275.0,0.33229285714285733,14.163879782623049,13.8833,13.768528195237845,13.7513,13.834,13.5148,4267292047.5,13.684,0.01671742308735639
2016-09-29,34996485.0,0.33481428571428584,14.05884569955164,13.822,13.731525509977098,13.38,13.7067,13.477099999999998,4232295562.5,13.372,0.017094533406472875
2016-09-30,36826230.0,0.3260500000000001,14.070560746004565,13.6653,13.719189747122137,13.602,13.4807,13.487964999999999,4269121792.5,13.3033,0.019265412878427188
2016-10-03,79822860.0,0.35747857142857153,14.196374006765911,14.378,13.76942881882479,14.2467,14.1533,13.541034999999999,4348944652.5,13.8833,0.0192880893588803
2016-10-04,45549375.0,0.36610000000000004,14.269889562858665,14.2213,13.800340359889097,14.094,14.2067,13.569669999999999,4303395277.5,13.9213,0.019313016312214742
2016-10-05,23705955.0,0.3609071428571428,14.304649902208816,14.21,13.80957461132823,13.8973,14.1493,13.5922,4279689322.5,13.8747,0.02024762988084226
2016-10-06,67603155.0,0.36829285714285703,14.293481805152638,13.614,13.770567505487445,13.4,13.4973,13.604335,4212086167.5,13.3473,0.0205227038895957
2016-10-07,44173905.0,0.37348571428571425,14.275230952013274,13.4213,13.707399171631497,13.1073,13.4,13.611465,4167912262.5,13.0533,0.02105259692761
2016-10-10,43420575.0,0.3910571428571427,14.266600875020364,13.6093,13.67780877433326,13.3967,13.4233,13.6203,4211332837.5,13.3107,0.020747516828032844
2016-10-11,33566775.0,0.3836714285714284,14.24184966902339,13.48,13.645636510111045,13.34,13.4567,13.633799999999999,4177766062.5,13.2207,0.020599368765051147
2016-10-12,25068165.0,0.38128571428571423,14.21255418860967,13.592,13.625480652005232,13.434,13.3967,13.6508,4202834227.5,13.3613,0.020596712737518327
2016-10-13,33137250.0,0.381042857142857,14.21247194730622,13.393,13.59917773276664,13.3493,13.3667,13.650865,4169696977.5,13.1367,0.018366219550069472
2016-10-14,47913015.0,0.38404285714285685,14.233647534764192,13.4287,13.55170366297934,13.1007,13.3773,13.621235000000002,4121783962.5,13.0867,0.01831730801647185
2016-10-17,58331940.0,0.38889999999999986,14.261470552109662,13.226,13.492560456981309,12.9307,13.1367,13.57997,4063452022.5,12.8,0.018366068389737446
2016-10-18,73818900.0,0.40423571428571403,14.25574595671888,13.298,13.471678508697375,13.2733,13.066,13.5615,4137270922.5,12.884,0.01880120032439136
2016-10-19,84610620.0,0.41304285714285693,14.24795628857688,13.7773,13.481109126916673,13.5707,13.316,13.555969999999999,4221881542.5,13.204,0.018817585820102307
2016-10-20,64948020.0,0.4181857142857141,14.227391374396998,13.5333,13.461317781496037,13.2733,13.4747,13.531535,4156933522.5,13.1367,0.01861739262021676
2016-10-21,33077490.0,0.3825642857142856,14.19308117672189,13.438,13.449697040401176,13.3393,13.24,13.507,4190011012.5,13.1607,0.018436858365365388
2016-10-24,39959130.0,0.37767857142857125,14.14255434247541,13.5963,13.456135417505827,13.5173,13.4,13.48623,4229970142.5,13.35,0.018302953888809096
2016-10-25,32718435.0,0.3703499999999999,14.12167317777151,13.646,13.45929394917194,13.4893,13.5267,13.47466,4197251707.5,13.4133,0.018304447944311145
2016-10-26,48029040.0,0.3457785714285714,14.095082282641618,13.546,13.46152309686985,13.4827,13.4,13.46123,4149222667.5,13.34,0.01804223546743206
2016-10-27,191784030.0,0.37687857142857134,14.107845057568213,14.2467,13.474778040025102,13.6007,14.0893,13.472265000000002,4341006697.5,13.4433,0.017787937340449568
2016-10-28,63030705.0,0.36716428571428583,14.094206709912777,13.688,13.461113464784617,13.3313,13.6,13.45873,4277975992.5,13.322,0.017855021346233846
2016-10-31,70384095.0,0.3804500000000001,13.932092629174397,13.4993,13.434531230043223,13.182,13.4993,13.405494999999998,4207591897.5,13.054,0.01889210614162084
2016-11-01,105900540.0,0.41195000000000004,13.843459015402631,13.2333,13.366413970039106,12.7193,13.2027,13.336760000000002,4101691357.5,12.5403,0.018995952212699202
2016-11-02,63800730.0,0.4154285714285715,13.822239153787551,12.8463,13.28720311574967,12.5347,12.67,13.268630000000002,4037890627.5,12.5003,0.01892312087229046
2016-11-03,39795345.0,0.4121000000000001,13.871686860530385,12.7647,13.211726628535416,12.4947,12.6,13.223365000000001,3998095282.5,12.4693,0.019214597569934832
2016-11-04,77190645.0,0.41738571428571436,13.890630339436967,12.8973,13.163371711532044,12.704,12.6,13.2032,4075285927.5,12.3973,0.019367439821330743
2016-11-07,56728905.0,0.40800714285714296,13.872936663681932,12.9527,13.13645059614804,12.8807,12.906,13.1774,4132014832.5,12.67,0.019324319547120206
2016-11-08,47564715.0,0.3967214285714287,13.855819956736436,13.166,13.123074348895846,12.996,12.9193,13.1602,4179579547.5,12.7507,0.019776305694410832
2016-11-09,121972710.0,0.418057142857143,13.837867427538225,12.8,13.079991077572434,12.6707,12.4583,13.122035,4057606837.5,12.2633,0.01968255005262246
2016-11-10,99932550.0,0.4515357142857143,13.856295681086475,12.774,13.011106213041725,12.3567,12.7367,13.072405,3957674287.5,12.028,0.019706885763819144
2016-11-11,58538640.0,0.46117857142857155,13.860981896533474,12.592,12.96916276418061,12.5707,12.2827,13.045905,4016212927.5,12.2,0.0184862323182862
2016-11-14,98283075.0,0.4939428571428572,13.922854384980907,12.55,12.886071072353884,12.0967,12.5333,13.004204999999999,3917929852.5,11.8793,0.018748139783853292
2016-11-15,58530270.0,0.5029428571428571,13.921101727865016,12.4287,12.825616684510656,12.2513,12.1853,12.953104999999999,3976460122.5,12.1367,0.018688492679705057
2016-11-16,51078150.0,0.46231428571428573,13.85681521881779,12.3153,12.771938905033451,12.262,12.1767,12.88767,4027538272.5,12.0807,0.018414612293398816
2016-11-17,67815780.0,0.4713142857142856,13.813659138594724,12.6327,12.753401866458837,12.5773,12.2327,12.85287,4095354052.5,12.1407,0.018322990264968052
2016-11-18,77704125.0,0.4776071428571428,13.761391913248357,12.8667,12.713525498224662,12.3347,12.71,12.80264,4017649927.5,12.3333,0.01776113995395978
2016-11-21,64941270.0,0.4494428571428571,13.66267552683082,12.5927,12.67540878410803,12.3133,12.336,12.74244,3952708657.5,12.294,0.01901331161363462
2016-11-22,83511015.0,0.46168571428571425,13.555837329866188,12.7647,12.682007947526312,12.7447,12.3893,12.70521,4036219672.5,12.2473,0.01907236706801568
2016-11-23,70220145.0,0.47222857142857144,13.44854932798883,13.043,12.700483381095234,12.876,12.7073,12.674875,4106439817.5,12.6,0.01937145872157647
2016-11-25,34833240.0,0.4560142857142857,13.325205966887243,13.149,12.739484963848069,13.11,12.9093,12.65034,4141273057.5,12.9093,0.0190706655173675
2016-11-28,65989725.0,0.4586785714285713,13.266032420652321,13.29,12.77141020538635,13.0747,13.032,12.63751,4075283332.5,12.97,0.019924945361547604
2016-11-29,64908225.0,0.46344285714285693,13.184340283081157,13.1153,12.75870447154003,12.638,13.0373,12.61031,4010375107.5,12.6333,0.01926619955391944
2016-11-30,51503475.0,0.4320142857142854,13.177498376022834,12.7927,12.746132617107646,12.6267,12.7333,12.60568,3958871632.5,12.5,0.019978954110903068
2016-12-01,74774385.0,0.4187285714285712,13.195728947160202,12.5687,12.687005701192632,12.1253,12.55,12.58521,3884097247.5,12.0667,0.01967486925977871
2016-12-02,59423145.0,0.4139642857142854,13.212928543000213,12.3253,12.630909920126667,12.098,12.192,12.565375,3824674102.5,12.0,0.020483996914810402
2016-12-05,58931250.0,0.3999142857142854,13.198798764855958,12.5927,12.613994689638414,12.4533,12.1673,12.55284,3883605352.5,12.1673,0.020276681215044928
2016-12-06,50258040.0,0.3957928571428569,13.15892429619727,12.4387,12.592661862053802,12.39,12.368,12.528305,3833347312.5,12.179,0.021639541647662398
2016-12-07,79686315.0,0.41903571428571407,13.136251081894153,12.8933,12.619646446620106,12.876,12.41,12.522305,3913033627.5,12.3333,0.02164476126842757
2016-12-08,46626960.0,0.4010357142857141,13.154739819433647,12.8333,12.638661070751525,12.8193,12.8033,12.529734999999999,3866406667.5,12.636,0.021557195844932167
2016-12-09,40391295.0,0.37733571428571405,13.18410028665665,12.9223,12.65516954020376,12.812,12.7247,12.5525,3826015372.5,12.7207,0.021292568387237847
2016-12-12,36060195.0,0.37209285714285684,13.20899056615336,12.9613,12.671696250660544,12.8287,12.8533,12.5654,3862075567.5,12.736,0.021915140985633092
2016-12-13,99715230.0,0.3772785714285711,13.286188574667477,13.4187,12.722963274407158,13.21,12.8787,12.621065,3961790797.5,12.8667,0.020847434599588113
2016-12-14,61897860.0,0.3753499999999997,13.367513442565972,13.5333,12.772776295892191,13.246,13.2493,12.6708,4023688657.5,13.1173,0.020673484937066278
2016-12-15,47349300.0,0.37180714285714256,13.419432045695336,13.3827,12.810797601045316,13.172,13.2273,12.7163,3976339357.5,13.1593,0.02106577893069553
2016-12-16,54686025.0,0.3728071428571426,13.543713132185689,13.506,12.87636925808862,13.4993,13.2053,12.7624,4031025382.5,13.1733,0.020899003549416283
2016-12-19,51048390.0,0.3603285714285714,13.643990674709437,13.63,12.937219804937321,13.5153,13.4993,12.821430000000001,4082073772.5,13.3227,0.021391515765045267
2016-12-20,69327735.0,0.37037142857142846,13.823060781446925,13.9333,13.030751252086148,13.9193,13.5367,12.90173,4151401507.5,13.5,0.021403095528517387
2016-12-21,76344150.0,0.35332857142857144,13.96622055317632,14.1487,13.10846065664937,13.8467,13.8967,12.95683,4075057357.5,13.8273,0.0207653151329014
2016-12-22,45456375.0,0.3467071428571428,14.099880020669548,13.9993,13.183531070301811,13.8967,13.8813,13.007865,4120513732.5,13.7667,0.020373868775307665
2016-12-23,64233720.0,0.3387071428571428,14.28332287583917,14.23,13.282499539796875,14.2227,13.8667,13.0635,4184747452.5,13.8473,0.020719163033250592
2016-12-27,85326255.0,0.36154285714285717,14.549515007545597,14.8167,13.41133767886384,14.6353,14.3253,13.14153,4270073707.5,14.2947,0.019047796398576154
2016-12-28,55285500.0,0.35297142857142855,14.77997221017591,14.92,13.529238852305378,14.6493,14.7687,13.242095,4325359207.5,14.48,0.019763515058218713
2016-12-29,59207790.0,0.3625642857142856,14.906006823686269,14.6133,13.603597056847724,14.31,14.5707,13.32626,4266151417.5,14.275,0.019827818560994276
2016-12-30,69639300.0,0.3758785714285714,14.95633730149177,14.5,13.664778289528893,14.246,14.42,13.432295,4196512117.5,14.112,0.019554208069820823
2017-01-03,82936545.0,0.40440714285714296,15.004595751662126,14.6887,13.74108511909757,14.466,14.324,13.550695,4279448662.5,14.064,0.020340775083731878
2017-01-04,166881135.0,0.4274571428571429,15.205065566713472,15.2,13.873619869659706,15.1327,14.3167,13.684665,4446329797.5,14.2873,0.020331313254378747
2017-01-05,87832155.0,0.42407142857142865,15.341595941347203,15.1653,13.992008453501638,15.1167,15.0947,13.820999999999998,4358497642.5,14.7967,0.01966553351404937
2017-01-06,81965850.0,0.43125714285714295,15.52309129381981,15.354,14.113464791263388,15.2673,15.1287,13.940565000000001,4440463492.5,15.03,0.019662824926489658
2017-01-09,58693575.0,0.42606428571428584,15.69181804262867,15.4613,14.237772906381162,15.4187,15.2647,14.070535000000001,4499157067.5,15.2,0.019648332814686163
2017-01-10,53947335.0,0.42845000000000005,15.796103569804995,15.4667,14.3412897724401,15.3247,15.4667,14.19617,4445209732.5,15.126,0.019623123688466207
2017-01-11,51295635.0,0.41321428571428587,15.858257017285244,15.332,14.434052651255328,15.3153,15.2713,14.320500000000001,4393914097.5,15.112,0.018217431954408413
2017-01-12,55739910.0,0.4146357142857144,15.929724930172918,15.38,14.517095255897678,15.306,15.2707,14.425299999999998,4338174187.5,15.0387,0.018885454526756076
2017-01-13,89985540.0,0.43735714285714306,16.08076988535058,15.8567,14.644038564859803,15.85,15.3333,14.5555,4428159727.5,15.306,0.01689474039924686
2017-01-17,68991465.0,0.4366357142857144,16.14307433509506,15.9973,14.745111082492205,15.7053,15.78,14.682164999999998,4359168262.5,15.6247,0.01677680884563615
2017-01-18,55760505.0,0.41387857142857154,16.246374014862408,15.9807,14.854214788921519,15.8907,15.7767,14.801734999999999,4414928767.5,15.7053,0.016550773980758222
2017-01-19,113824620.0,0.43159285714285733,16.38826925303147,16.5787,14.987213380452804,16.2507,16.4833,14.938505000000001,4528753387.5,16.05,0.016368741508925477
2017-01-20,56689500.0,0.41909285714285716,16.54886283902308,16.4,15.11369782040968,16.3153,16.364,15.058304999999999,4585442887.5,16.2007,0.015488689696223513
2017-01-23,89007630.0,0.42071428571428565,16.7221953267918,16.726,15.254745647037328,16.5947,16.39,15.195704999999998,4674450517.5,16.3667,0.015499846126407812
2017-01-24,71708985.0,0.404092857142857,16.943621492399327,16.9867,15.418484156843299,16.974,16.6667,15.34957,4746159502.5,16.6433,0.015499370255157482
2017-01-25,76732485.0,0.3706142857142855,17.14308537391647,17.2307,15.565742808572509,16.9647,17.154,15.48667,4669427017.5,16.7867,0.015747160427184784
2017-01-26,46040775.0,0.36804285714285684,17.306106906496527,17.0493,15.68652920775608,16.834,16.9527,15.596605,4623386242.5,16.7167,0.015323643481409901
2017-01-27,45627225.0,0.36623571428571405,17.44515733447433,16.8667,15.79866928320788,16.864,16.7587,15.707339999999999,4669013467.5,16.568,0.015624217222982685
2017-01-30,54935715.0,0.3865714285714285,17.48832932729779,17.0193,15.885272208616653,16.708,16.8353,15.82724,4614077752.5,16.4733,0.0154293210256785
2017-01-31,60792855.0,0.4012357142857142,17.491493040002332,17.0593,15.971941522081735,16.7953,16.616,15.954705,4674870607.5,16.5133,0.01547706415340563
2017-02-01,58836225.0,0.40528571428571397,17.45452238135402,16.88,16.033280424740617,16.616,16.87,16.062205,4616034382.5,16.6033,0.015443639166981278
2017-02-02,36269835.0,0.40333571428571396,17.498185139036323,16.828,16.10337752714627,16.7693,16.556,16.144035,4652304217.5,16.514,0.014919169261860083
2017-02-03,32800845.0,0.37590714285714266,17.515122990848248,16.812,16.16546538170377,16.7553,16.794,16.225965000000002,4619503372.5,16.6453,0.015153575604293128
2017-02-06,52823175.0,0.3835285714285712,17.59590618907915,17.188,16.26253534535103,17.1847,16.7333,16.321835,4672326547.5,16.7087,0.015216815292634463
2017-02-07,60890145.0,0.38089999999999985,17.6618440176088,17.3333,16.348512931508072,17.1653,17.2127,16.409164999999998,4611436402.5,17.0947,0.015048306942290958
2017-02-08,58209900.0,0.36585,17.74571299455562,17.5573,16.455511699935876,17.472,17.1567,16.51653,4669646302.5,17.08,0.014962422965557273
2017-02-09,115377540.0,0.3949500000000002,17.899032357967442,18.0787,16.597529633275318,17.9467,17.75,16.6481,4785023842.5,17.7433,0.014974587185593264
2017-02-10,53866905.0,0.38865714285714326,17.99193981601641,18.0633,16.726212525344334,17.9487,17.986,16.780235,4838890747.5,17.7407,0.015139935042523957
2017-02-13,103394115.0,0.41570000000000057,18.330716723174046,18.7193,16.914830380073443,18.7067,18.0493,16.92307,4942284862.5,18.034,0.014998514448532802
2017-02-14,107893215.0,0.4257928571428578,18.578308516606914,19.1593,17.08789415339978,18.732,18.602,17.074405000000002,5050178077.5,18.574,0.015147482412773791
2017-02-15,73648380.0,0.42965714285714335,18.764711663239037,18.816,17.236732805456946,18.6507,18.6667,17.212404999999997,4976529697.5,18.4293,0.015941454373995377
2017-02-16,105339000.0,0.4630857142857148,18.810856506134222,18.6667,17.302758252556284,17.93,18.5067,17.29637,4871190697.5,17.9,0.015931736646035748
2017-02-17,91844640.0,0.4657071428571431,18.87417450181105,18.1927,17.38332413326521,18.1487,17.72,17.38804,4963035337.5,17.61,0.016086464367050926
2017-02-21,84098850.0,0.47037142857142883,18.997889713113494,18.76,17.48897897771614,18.4927,18.3633,17.482940000000003,5047134187.5,18.2673,0.0164971508294072
2017-02-22,111463710.0,0.5022785714285717,19.076491067460594,18.8967,17.559933360790794,18.234,18.6873,17.545939999999998,4935670477.5,18.1733,0.020999981690032372
2017-02-23,222387120.0,0.565328571428572,19.074109557318966,17.644,17.512892088334528,17.066,17.6,17.551004999999996,4713283357.5,17.0373,0.02098502000924375
2017-02-24,121794075.0,0.5917571428571432,19.065105039175496,17.2167,17.476740460874097,17.1333,16.844,17.56597,4835077432.5,16.68,0.0226360445820889
2017-02-27,168195495.0,0.6289000000000003,19.099264028326736,16.5573,17.3756508931718,16.4153,16.5447,17.543535,4666881937.5,16.134,0.021931328560234723
2017-02-28,89202630.0,0.6456642857142858,19.102018668510137,16.7333,17.308065093822105,16.666,16.2793,17.541435,4756084567.5,16.26,0.021838309579596493
2017-03-01,71692410.0,0.6389071428571427,19.109444568017583,16.99,17.247106513458093,16.668,16.9453,17.535069999999997,4827776977.5,16.6073,0.021760516325791474
2017-03-02,49825665.0,0.6194285714285712,19.10382001768916,16.8853,17.19487732170018,16.6987,16.6473,17.539205,4877602642.5,16.5513,0.021413744425388785
2017-03-03,43617600.0,0.6101928571428566,19.103713070973114,16.7933,17.1545366243954,16.7713,16.716,17.539305000000002,4921220242.5,16.6,0.021411079066330867
2017-03-06,49308435.0,0.5750999999999996,19.10416097634163,16.78,17.11575218397679,16.7473,16.5273,17.538905,4871911807.5,16.5007,0.021285267955965824
2017-03-07,50127600.0,0.5598142857142852,19.1257746619296,16.926,17.064032928359953,16.5727,16.7947,17.508305,4821784207.5,16.5547,0.02088274024236647
2017-03-08,54655065.0,0.5548071428571423,19.15196209490444,16.6713,17.006058363754242,16.4553,16.4667,17.472805,4767129142.5,16.3547,0.020919351165030294
2017-03-09,57780780.0,0.5269928571428567,19.17118779035801,16.5773,16.941357567206218,16.3267,16.5087,17.41554,4709348362.5,16.2,0.020895915918020487
2017-03-10,45145755.0,0.5020357142857138,19.141697969433626,16.4333,16.875133036996104,16.246,16.414,17.330505,4664202607.5,16.2,0.020992040655745822
2017-03-13,45339375.0,0.47775714285714244,19.084745546290506,16.4567,16.830958462044094,16.4113,16.2927,17.253635,4709541982.5,16.1853,0.022661556419534858
2017-03-14,113976690.0,0.4837071428571425,18.876878928026695,17.208,16.866105275182754,17.2,16.4073,17.1783,4823518672.5,16.4013,0.02271589466559014
2017-03-15,79962090.0,0.43027857142857073,18.627325468168806,17.4,16.883495248974874,17.0487,17.1333,17.094135,4743556582.5,16.9513,0.023020827509109405
2017-03-16,106982295.0,0.43965714285714214,18.397325275441656,17.7167,16.9393528443106,17.47,17.4933,17.0351,4850538877.5,17.2707,0.022986010186549232
2017-03-17,88687155.0,0.3879499999999995,18.320930220051288,17.6887,16.986395430566734,17.4333,17.6,17.010265,4761851722.5,17.4133,0.022982531514756935
2017-03-20,54214410.0,0.3814285714285712,18.193617477197964,17.6367,17.031624437179428,17.4613,17.3733,16.975895,4816066132.5,17.2547,0.02394816009907211
2017-03-21,103628310.0,0.4234214285714284,17.87669535983435,17.6533,17.001184014590912,16.712,17.522,16.88686,4712437822.5,16.6827,0.024173817584978146
2017-03-22,60889455.0,0.42127857142857117,17.58967605680257,17.0047,17.001137917963206,17.0007,16.7707,16.825195,4773327277.5,16.7007,0.023932742195093497
2017-03-23,49803675.0,0.42827857142857134,17.58112808076979,17.178,16.999629544823854,16.9853,17.026,16.82116,4723523602.5,16.8867,0.02417519439310673
2017-03-24,82986210.0,0.45171428571428557,17.657331930257236,17.5927,17.051474350078728,17.544,17.0467,16.841694999999998,4806509812.5,17.0007,0.024681732500360213
2017-03-27,91345575.0,0.4767142857142857,17.864920965204668,18.038,17.143210126261707,18.0147,17.3733,16.921664999999997,4897855387.5,17.3167,0.023960347395130876
2017-03-28,116716695.0,0.5039071428571429,18.180655502138368,18.712,17.272113923760593,18.4967,18.468,17.0132,5014572082.5,18.3333,0.023958147899219472
2017-03-29,53441850.0,0.49629285714285715,18.432268197327264,18.64,17.388293550069108,18.492,18.556,17.104400000000002,4961130232.5,18.3693,0.023950197379776685
2017-03-30,60999045.0,0.5024357142857144,18.651893398038382,18.8,17.496837021491096,18.528,18.536,17.195865,5022129277.5,18.4807,0.022777873884896847
2017-03-31,48369315.0,0.49905000000000016,18.845915246720352,18.6453,17.597452543253848,18.5533,18.582,17.284965,5070498592.5,18.4213,0.02598012084756453
2017-04-03,208329270.0,0.5400000000000001,19.369343424838025,19.9333,17.81686658675348,19.9013,19.1267,17.442664999999998,5278827862.5,18.972,0.025947651129660465
2017-04-04,149628735.0,0.5569071428571429,19.87671955079961,20.3207,18.048145959443627,20.2453,19.7927,17.626295,5428456597.5,19.6353,0.026424911567876
2017-04-05,116728005.0,0.5600500000000002,20.141359890763432,20.3253,18.202293963306136,19.6667,20.136,17.786865,5311728592.5,19.6133,0.023059114578090237
2017-04-06,81752640.0,0.577707142857143,20.39751599288033,20.1293,18.365246919181743,19.9133,19.792,17.966195,5393481232.5,19.6067,0.023099576358958037
2017-04-07,68694195.0,0.5768000000000002,20.641908561118925,20.1793,18.537061498307292,20.1693,19.8333,18.16236,5462175427.5,19.81,0.021709044411755613
2017-04-10,113738805.0,0.5607571428571428,20.98908216277074,20.9153,18.755055641325647,20.826,20.61,18.383094999999997,5575914232.5,20.5807,0.021957643243207273
2017-04-11,85868655.0,0.5769928571428571,21.27112170638088,20.898,18.928926532627965,20.5807,20.892,18.55213,5490045577.5,20.3667,0.023504410487101796
2017-04-12,88885245.0,0.6151857142857143,21.365020666186062,20.5633,19.010866862853874,19.7893,20.4227,18.689159999999998,5401160332.5,19.7547,0.02372126784526206
2017-04-13,137626920.0,0.6293714285714286,21.52879221458749,20.4927,19.130470018772556,20.2667,19.78,18.828995,5538787252.5,19.6867,0.02387519662753195
2017-04-17,60804855.0,0.6031857142857143,21.634607160436037,20.2667,19.22242525507993,20.096,20.18,18.96213,5477982397.5,19.912,0.02390678796041265
2017-04-18,43021305.0,0.5702357142857145,21.703961613255203,20.056,19.298070468881843,20.0167,19.98,19.0899,5434961092.5,19.86,0.02378786648113229
2017-04-19,56120040.0,0.5812285714285714,21.690575337868633,20.4413,19.399968519464522,20.368,20.164,19.2727,5491081132.5,20.1407,0.023849873419234415
2017-04-20,88472025.0,0.6008999999999999,21.627008757542665,20.61,19.47304770808695,20.1673,20.434,19.43103,5402609107.5,20.0153,0.023695174774123248
2017-04-21,66306765.0,0.6133785714285713,21.505458424266383,20.4267,19.55878602160248,20.3733,20.1333,19.60043,5468915872.5,20.028,0.02358036125192824
2017-04-24,76177950.0,0.5383785714285713,21.431852804208987,20.7033,19.651787352878436,20.5353,20.6147,19.749995000000002,5545093822.5,20.4013,0.023658573547816007
2017-04-25,101024505.0,0.5280857142857143,21.442396091651418,20.932,19.772502843080492,20.9193,20.5333,19.895225000000003,5646118327.5,20.3907,0.02274020533207632
2017-04-26,70336470.0,0.5034214285714285,21.439869353285175,20.9667,19.858740667549018,20.678,20.8247,20.00429,5575781857.5,20.6,0.022663409924538105
2017-04-27,51949020.0,0.49271428571428544,21.374301320555105,20.8727,19.92698441349673,20.5753,20.7793,20.108455,5523832837.5,20.5,0.022506755959460722
2017-04-28,67582170.0,0.498721428571428,21.306099833099722,20.9867,20.023271612211325,20.938,20.6553,20.228955,5591415007.5,20.5333,0.02278514718396778
2017-05-01,132316590.0,0.5081999999999997,21.28752375743393,21.8167,20.166007649143577,21.522,20.992,20.37739,5723731597.5,20.9873,0.023038646148832373
2017-05-02,79769085.0,0.5231071428571428,21.407034771701152,21.844,20.27013073017752,21.2593,21.6,20.44529,5643962512.5,21.104,0.02184086488109627
2017-05-03,103596930.0,0.5168642857142858,21.4349775438455,21.4353,20.314375422541566,20.7347,21.178,20.46976,5540365582.5,20.6967,0.024213764292772454
2017-05-04,212077935.0,0.5557714285714285,21.431230302749015,20.518,20.255606334680465,19.6973,20.4957,20.47129,5328287647.5,19.384,0.025143970162640673
2017-05-05,122660205.0,0.5927714285714286,21.427102608941574,20.57,20.28428192185375,20.5567,19.8667,20.50346,5450947852.5,19.7867,0.024717292920147155
2017-05-08,105052020.0,0.6138642857142855,21.429300043812304,20.9193,20.302855072153392,20.4793,20.7267,20.51896,5345895832.5,20.388,0.0254761924001194
2017-05-09,144970935.0,0.6540142857142859,21.53599114998601,21.466,20.40899268432926,21.4173,20.6253,20.548525,5490866767.5,20.6067,0.02521051152686271
2017-05-10,86028675.0,0.6466785714285717,21.71362873766449,21.7,20.530164809631238,21.6813,21.4373,20.603555,5576895442.5,21.208,0.02528421324960594
2017-05-11,71215695.0,0.6486714285714287,21.806902010010646,21.7333,20.626339589666358,21.54,21.56,20.69109,5505679747.5,21.3067,0.025277257934880986
2017-05-12,61759425.0,0.6511500000000002,21.936065195824327,21.8,20.724212009698135,21.654,21.6987,20.760455,5567439172.5,21.4353,0.02598402024416419
2017-05-15,114112695.0,0.6709642857142859,21.947924237544854,21.3467,20.756068008774506,21.0587,21.2253,20.808590000000002,5453326477.5,20.8353,0.022809416391922185
2017-05-16,62129535.0,0.6682000000000003,21.948528781670355,21.3373,20.792061531748363,21.134,21.1727,20.864455,5515456012.5,21.0093,0.02360747585012268
2017-05-17,100441095.0,0.6963857142857146,21.94713394541071,20.9753,20.75472233824852,20.4,20.9593,20.866055,5415014917.5,20.3667,0.023286756595836993
