Date,RSI_14,MACD_Histogram,Volume,MACD,rolling_logvol_30,MACD_Signal,Close,Low,OBV,High,log_returns
2011-07-18,48.17084803968331,-0.010982923358491683,12778155.0,0.001382316663257388,0.024508929524355523,0.01236524002174907,1.81533,1.77533,164829277.5,1.83,0.023948938406609954
2011-07-19,48.253529845948684,-0.009763798803260369,15390720.0,0.00016049151767361103,0.02344689108626518,0.00992429032093398,1.85933,1.836,180219997.5,1.874,0.028283963878739705
2011-07-20,52.89055556759806,-0.0051742843556709574,45337185.0,0.0034564348763452823,0.023948439289056215,0.00863071923201624,1.91267,1.85333,225557182.5,2.02933,0.0003450078445094327
2011-07-21,46.469124855292,-0.0020629860392277367,15180090.0,0.006051986682981569,0.02236023921016283,0.008114972722209306,1.91333,1.87333,240737272.5,1.944,0.020352487301664304
2011-07-22,52.05479452054795,0.002431864844043728,8758020.0,0.011154803777263966,0.02241609307165483,0.008722938933220238,1.95267,1.90333,249495292.5,1.96933,-0.027696474398921537
2011-07-25,45.51661356395085,0.0016381083671290746,10100865.0,0.010770574392131582,0.023016053031529718,0.009132466025002508,1.89933,1.896,239394427.5,1.95,-0.01734509761862657
2011-07-26,43.650793650793645,-0.001112819012233859,11407980.0,0.007741442259710185,0.02294071791998369,0.008854261271944044,1.86667,1.86467,227986447.5,1.918,-0.012940488017558696
2011-07-27,35.38506723729205,-0.00439105772934209,14376045.0,0.0033654391102664327,0.023016315374699788,0.007756496839608522,1.84267,1.834,213610402.5,1.9,0.018991774017944635
2011-07-28,45.26593738211993,-0.0040316441835605895,13595340.0,0.002716941610157786,0.021682809990033688,0.006748585793718375,1.878,1.836,227205742.5,1.90333,0.0
2011-07-29,48.57142857142856,-0.003656550854473632,14221905.0,0.002177897225626335,0.020854616723555628,0.005834448080099967,1.878,1.83333,227205742.5,1.89333,0.02107559567517544
2011-08-01,54.464285714285715,-0.0007302521813535136,17472330.0,0.0049216328534080755,0.02113670406397756,0.005651885034761589,1.918,1.88067,244678072.5,1.932,-0.050980517447086766
2011-08-02,41.537109374999986,-0.004993088887586904,23191800.0,-0.0005894760747220396,0.023005926365190946,0.004403612812864864,1.82267,1.818,221486272.5,1.94667,-0.0051375250514016915
2011-08-03,46.98020676857825,-0.008039410257503859,27012420.0,-0.0056456500090149575,0.0205341315595209,0.0023937602484889004,1.81333,1.756,194473852.5,1.85533,-0.09438964605026871
2011-08-04,34.63624370938582,-0.019972508791517626,45977745.0,-0.02257187574090813,0.02672087833309373,-0.0025993669493905064,1.65,1.64467,148496107.5,1.79267,-0.020821327813585516
2011-08-05,34.04517585285028,-0.02855105449374284,29460825.0,-0.03828818506656906,0.02659456866735231,-0.009737130572826217,1.616,1.522,119035282.5,1.692,-0.025063968663216276
2011-08-08,27.17547166771392,-0.03489516228283591,39127080.0,-0.053356083426371104,0.026859598899103394,-0.018460921143535196,1.576,1.54,79908202.5,1.62933,0.058334752139526755
2011-08-09,31.722054380664645,-0.03083234114305529,20000730.0,-0.05700134757235431,0.029254073092037203,-0.02616900642929902,1.67067,1.58,99908932.5,1.69667,-0.05074938075027022
2011-08-10,28.13671859249203,-0.031706789723232695,23400705.0,-0.0658024935833399,0.03006383263115558,-0.0340957038601072,1.588,1.57533,76508227.5,1.696,0.06028080808895253
2011-08-11,33.44412079567803,-0.02398502192944115,12448260.0,-0.06407698127190864,0.03232508301692731,-0.04009195934246749,1.68667,1.6,88956487.5,1.71667,0.03914272303609466
2011-08-12,41.10946618868756,-0.013225478943595867,15135300.0,-0.05662380802196232,0.03272073626748774,-0.04339832907836645,1.754,1.69067,104091787.5,1.80933,-0.0030433949609774786
2011-08-15,42.531645569620245,-0.005732798252715672,9680370.0,-0.05056432689426105,0.03272071229184897,-0.044831528641545375,1.74867,1.72867,94411417.5,1.78333,-0.0049703857625761965
2011-08-16,43.37330734377218,-0.0008805870518709333,8065320.0,-0.04593226245638404,0.03269098857672368,-0.04505167540451311,1.74,1.722,86346097.5,1.76933,-0.010398707220898622
2011-08-17,39.70079488736896,0.0014688563305643165,9655080.0,-0.04321560499130772,0.03271117302759619,-0.04468446132187204,1.722,1.70067,76691017.5,1.77667,-0.06270976459973972
2011-08-18,34.880105799236674,-0.0034079731170613553,15848535.0,-0.048944427718198735,0.033902809218600984,-0.04553645460113738,1.61733,1.56467,60842482.5,1.67667,-0.0842379218919836
2011-08-19,27.362045619154586,-0.014209292542702763,20629155.0,-0.06329807027951584,0.036498419636508427,-0.049088777736813076,1.48667,1.46667,40213327.5,1.61467,-0.015824059001767827
2011-08-22,29.59871917154925,-0.021276446964633156,14791215.0,-0.07568433644260453,0.036496502524388436,-0.05440788947797137,1.46333,1.44533,25422112.5,1.58667,0.04499088753508506
2011-08-23,34.94375079899433,-0.019797148110917984,13034520.0,-0.07915432461661887,0.0377832313709756,-0.05935717650570088,1.53067,1.43333,38456632.5,1.54067,0.03886459651968793
2011-08-24,46.49107068097272,-0.013419825495885135,10263570.0,-0.07613195837555731,0.038472565928870765,-0.06271213287967217,1.59133,1.522,48720202.5,1.59533,-0.0323527578195259
2011-08-25,45.582699051215585,-0.011380422106579038,10196100.0,-0.07693766051289597,0.03836338926773293,-0.06555723840631693,1.54067,1.52667,38524102.5,1.59133,0.026472482598167302
2011-08-26,50.3512880562061,-0.006270326165528903,11426340.0,-0.07339514611322806,0.038810730772197474,-0.06712481994769916,1.582,1.47133,49950442.5,1.59667,0.04046592607852068
2011-08-29,48.58487134091625,0.0020424559778026014,12049530.0,-0.0645717499754459,0.03965166109916119,-0.0666142059532485,1.64733,1.60133,61999972.5,1.65667,-0.003240784393746563
2011-08-30,53.61291013220574,0.007412838714531383,5492385.0,-0.05734815756008427,0.039318176898670336,-0.06476099627461565,1.642,1.606,56507587.5,1.65133,0.004454133811259792
2011-08-31,47.15387664258057,0.011448494434792726,12356025.0,-0.05045037823112475,0.03887872756124007,-0.061898872665917475,1.64933,1.61867,68863612.5,1.7,-0.030365515595760527
2011-09-01,37.93065613342112,0.010794011111112445,12721275.0,-0.048406358777026925,0.03913827702256395,-0.05920036988813937,1.6,1.58933,56142337.5,1.658,-0.039520758162283384
2011-09-02,34.836248470452745,0.00640097705979592,10188075.0,-0.05119914856339447,0.03927649786588483,-0.05760012562319039,1.538,1.512,45954262.5,1.584,-0.00565314008576676
2011-09-06,34.836248470452745,0.0032837888341672936,12146400.0,-0.05349538958048128,0.03910028056574139,-0.05677917841464857,1.52933,1.486,33807862.5,1.54667,0.03848281277961769
2011-09-07,40.99504513676779,0.005504558767899362,6887790.0,-0.049898479954774366,0.03992178986736432,-0.05540303872267373,1.58933,1.552,40695652.5,1.6,-0.009692393782091718
2011-09-08,46.65307194389088,0.006134710414634904,7585455.0,-0.0477346507043801,0.03990492730680675,-0.053869361119015004,1.574,1.552,33110197.5,1.602,-0.027483511151069374
2011-09-09,53.992347850961906,0.003976102569146295,10038945.0,-0.048899232907582135,0.03983330123235183,-0.05287533547672843,1.53133,1.50333,23071252.5,1.57133,-0.0039258587518281466
2011-09-12,55.71976825713127,0.0025138434815272157,8498565.0,-0.049733031124819416,0.03981662845857712,-0.05224687460634663,1.52533,1.49667,14572687.5,1.554,0.051118562831980276
2011-09-13,56.73049185056975,0.007047285872991568,10896915.0,-0.043437767265107174,0.04090821639602867,-0.05048505313809874,1.60533,1.51667,25469602.5,1.60667,0.01074359776248415
2011-09-14,53.06461706954551,0.011086190249347753,12461655.0,-0.036627315326414056,0.04010876066687506,-0.04771350557576181,1.62267,1.586,37931257.5,1.656,0.01952865248987546
2011-09-15,61.56984532943614,0.015513701018729086,8437680.0,-0.028321379302350458,0.04033416042036392,-0.04383508032107954,1.65467,1.622,46368937.5,1.662,0.03872269764870764
2011-09-16,63.35501103240042,0.022044369188377932,21256110.0,-0.016279618835607135,0.037134633877740304,-0.03832398802398507,1.72,1.63267,67625047.5,1.72267,-0.0011634672632980698
2011-09-19,57.794542606930946,0.02520382037337319,16065945.0,-0.0068192125572685836,0.03690198756984019,-0.03202303293064177,1.718,1.588,51559102.5,1.72067,0.00927005479628651
2011-09-20,59.9137931034483,0.02717590775572905,17705265.0,0.0019468517640195415,0.03656325770418861,-0.02522905599170951,1.734,1.71133,69264367.5,1.77333,-0.006172412743969412
2011-09-21,57.917148114862854,0.026536441945433847,14813655.0,0.007941496440082796,0.03507460207715803,-0.01859494550535105,1.72333,1.71333,54450712.5,1.79667,-0.008543175503653171
2011-09-22,62.558069660480264,0.023978512645023937,11637030.0,0.011378195300928873,0.03374722976194922,-0.012600317344095066,1.70867,1.65867,42813682.5,1.74067,0.028842551449719006
2011-09-23,76.22839755627928,0.024424016738307505,17344920.0,0.017929703578789313,0.032348353814734034,-0.006494313159518191,1.75867,1.69,60158602.5,1.77467,-0.03314754343563574
2011-09-26,68.32360335790685,0.019822805327048065,14020725.0,0.01828419349929189,0.03213115984152754,-0.0015386118277561753,1.70133,1.66,46137877.5,1.768,0.025917159292599516
2011-09-27,67.25402524173478,0.018764473216945906,10116435.0,0.02191697969342621,0.03250107465693436,0.003152506476480301,1.746,1.70467,56254312.5,1.79933,-0.06303983564047555
2011-09-28,55.989731365178315,0.010281295461564042,10848090.0,0.016004125803435354,0.0344735152559152,0.0057228303418713124,1.63933,1.634,45406222.5,1.76667,-0.019296451020160185
2011-09-29,57.17870451864198,0.0023736601345818523,13943175.0,0.008689905510098628,0.03458647486806453,0.0063162453755167755,1.608,1.57,31463047.5,1.72133,0.011131840368844199
2011-09-30,59.21869562828518,-0.0016159897332645497,20040810.0,0.004296258208936088,0.032714723117037256,0.005912247942200638,1.626,1.566,51503857.5,1.65933,-0.02743314178015657
2011-10-03,47.71278994529521,-0.006893790169871888,15346950.0,-0.002704989770139221,0.029105091315970045,0.004188800399732667,1.582,1.55,36156907.5,1.66667,-0.002956325171008616
2011-10-04,45.4417501105883,-0.010176646347100235,18003210.0,-0.008532007534142627,0.02892653435703779,0.0016446388129576078,1.57733,1.52867,18153697.5,1.62133,0.06978165750089382
2011-10-05,53.163945178996784,-0.004440580564778596,18441210.0,-0.0039060868930156367,0.030493874984018444,0.0005344936717629589,1.69133,1.55667,36594907.5,1.722,0.06078702866542269
2011-10-06,56.23618973887519,0.006147256400329839,26535390.0,0.008218564172175258,0.03161684993853378,0.002071307771845419,1.79733,1.668,63130297.5,1.84,0.0011121430472402778
2011-10-07,56.558765181206766,0.012570009761264052,16390275.0,0.017783819973425485,0.030869443243911446,0.005213810212161433,1.79933,1.73667,79520572.5,1.84,0.03244680480078171
2011-10-10,59.397000075375,0.01967613331431069,13851240.0,0.029808976855049796,0.031030437335249763,0.010132843540739105,1.85867,1.8,93371812.5,1.87867,-0.009731542412512744
2011-10-11,58.74783801514881,0.021857561318175525,8634045.0,0.03745479518845851,0.030420235735943633,0.015597233870282987,1.84067,1.806,84737767.5,1.85133,0.006854385255333679
2011-10-12,60.816833163845196,0.022744763267494337,16850460.0,0.04402818795465091,0.030396646654367494,0.021283424687156573,1.85333,1.81333,101588227.5,1.86667,0.005026921242425318
2011-10-13,58.279991083086536,0.022510546246780304,15651195.0,0.04942160749563196,0.03039709847745173,0.026911061248851655,1.86267,1.82933,117239422.5,1.898,0.003927488592457272
2011-10-14,64.59057801768137,0.02140614399181119,21007035.0,0.05366874123861565,0.029694761560380107,0.032262597246804456,1.87,1.81733,138246457.5,1.90333,-0.02271595783453699
2011-10-17,57.12622101713771,0.016617306793143716,11316585.0,0.0530342307382341,0.028971806281298598,0.036416923945090385,1.828,1.81733,126929872.5,1.86667,0.032999795836054543
2011-10-18,73.58490566037736,0.016326580909026986,14995350.0,0.05682515008137412,0.029304408233974392,0.040498569172347135,1.88933,1.78067,141925222.5,1.89533,-0.027544244934517494
2011-10-19,70.9090909090909,0.011643514799103048,11892750.0,0.05505296267122595,0.029341420571906945,0.0434094478721229,1.838,1.82,130032472.5,1.87067,-0.008375564919335667
2011-10-20,67.9663091736247,0.00672380696526359,14994705.0,0.05181420657870239,0.029319899228729508,0.0450903996134388,1.82267,1.8,115037767.5,1.83133,0.024924488861804386
2011-10-21,76.09269473722533,0.0058122883032452055,17138250.0,0.05235575999249531,0.02888257037954921,0.046543471689250104,1.86867,1.80067,132176017.5,1.88667,0.018378035808826427
2011-10-24,78.13643582130774,0.0067238685886316304,13811640.0,0.054948307425039644,0.028888375166037344,0.048224438836408014,1.90333,1.85,145987657.5,1.926,-0.010563497107621304
2011-10-25,69.78076320778044,0.0052267468691947205,9815565.0,0.05475787242290142,0.02784419037769184,0.0495311255537067,1.88333,1.85333,136172092.5,1.924,-0.009603505434348418
2011-10-26,58.557334138729466,0.002414101506114763,7657185.0,0.052548752436350155,0.02795520848633969,0.05013465093023539,1.86533,1.82667,128514907.5,1.89133,0.02749561208057374
2011-10-27,63.18966288115889,0.003386089168317237,13040025.0,0.05436726239063194,0.028138708391507557,0.050981173222314706,1.91733,1.874,141554932.5,1.93,0.03786916398069163
2011-10-28,64.35776440538552,0.00807552931269373,18959595.0,0.061075584863181875,0.028103752291644673,0.053000055550488145,1.99133,1.86733,160514527.5,2.0,-0.01687921309576734
2011-10-31,62.290754436320206,0.007981212830208403,17009535.0,0.06297657158824865,0.028365590579927026,0.05499535875804025,1.958,1.91667,143504992.5,1.96733,-0.016826162489341018
2011-11-01,57.23879996782756,0.004917403456281583,9536625.0,0.061142113078392235,0.028608881371792284,0.05622470962211065,1.92533,1.86667,133968367.5,1.928,-0.005902088588215124
2011-11-02,55.140093328793725,0.0015036446054260688,13132815.0,0.05810426537889324,0.028605775871349264,0.05660062077346717,1.914,1.88333,120835552.5,1.95067,0.12276306795347261
2011-11-03,69.81185476697485,0.014723542057269244,37659045.0,0.07500504834505373,0.035832419002523215,0.06028150628778448,2.164,1.96867,158494597.5,2.166,-0.004631782250038325
2011-11-04,72.95839319417445,0.021049933639693125,45496605.0,0.0865939233374009,0.03567783054859406,0.06554398969770778,2.154,2.034,112997992.5,2.16,-0.03271600939128033
2011-11-07,63.603442992841025,0.018889690340918835,18994035.0,0.08915610262385631,0.03566126952184255,0.07026641228293748,2.08467,2.05,94003957.5,2.13333,0.01806416088158155
2011-11-08,70.19938976796989,0.018329928667674633,17517450.0,0.09317882311753078,0.03554453223237463,0.07484889444985615,2.12267,2.048,111521407.5,2.13333,-0.03061458700045887
2011-11-09,65.66399405299211,0.012251482178106565,13353855.0,0.09016324717248936,0.03380721507980905,0.07791176499438279,2.05867,2.02,98167552.5,2.09933,0.014467356551036715
2011-11-10,64.91889545923073,0.009003609962254092,11209095.0,0.0891662774472004,0.033441229804038936,0.08016266748494631,2.08867,2.04333,109376647.5,2.1,0.07113962055215951
2011-11-11,69.8059907080989,0.01559301495728281,58024140.0,0.09965393618154983,0.03533181399419974,0.08406092122426702,2.24267,2.038,167400787.5,2.3,-0.01256371212803004
2011-11-14,69.16013230634007,0.0163524527800029,19884840.0,0.10450148719927066,0.03487956112930379,0.08814903441926776,2.21467,2.17467,147515947.5,2.236,0.02114596949472352
2011-11-15,72.18537120102016,0.018188083206511968,13363575.0,0.11088413842740774,0.0348194466160691,0.09269605522089577,2.262,2.182,160879522.5,2.29333,0.02933129488413419
2011-11-16,72.65429111863811,0.021836922483222457,27497040.0,0.11999220832492385,0.033253429088396166,0.0981552858417014,2.32933,2.22667,188376562.5,2.33333,-0.03672816886781901
2011-11-17,63.81455858678153,0.016723669926218154,20238975.0,0.11905987324947409,0.032950117692199,0.10233620332325594,2.24533,2.21267,168137587.5,2.32667,-0.03259195018329951
2011-11-18,61.23863505882108,0.007114248445255669,13540935.0,0.11122901387982553,0.03373772433577643,0.10411476543456986,2.17333,2.16933,154596652.5,2.274,-0.026104692558763586
2011-11-21,59.78274161333713,-0.0038046750493171966,15472860.0,0.09935892162292337,0.03386602386597801,0.10316359667224057,2.11733,2.07,139123792.5,2.16267,0.009714951634672566
2011-11-22,61.30559425029778,-0.010070409115555429,10987770.0,0.0905755852777963,0.03377331792890607,0.10064599439335173,2.138,2.07,150111562.5,2.186,-0.01952044073475845
2011-11-23,45.694957736032414,-0.01702489671927336,6775695.0,0.07936487349426002,0.03406517261517885,0.09638977021353339,2.09667,2.08333,143335867.5,2.13667,0.006655060761162323
2011-11-25,47.24360360818839,-0.020476681442540237,3593925.0,0.07079391841035809,0.034067976975199095,0.09127059985289833,2.11067,2.072,146929792.5,2.16067,0.0280304430282288
2011-11-28,55.53652821054257,-0.01856980856534715,10216860.0,0.0680583391462144,0.034345230552391914,0.08662814771156155,2.17067,2.12067,157146652.5,2.21867,-0.0251917766190858
2011-11-29,49.621527514949676,-0.02063708367102296,8865810.0,0.06083179312278286,0.03441694989012647,0.08146887679380582,2.11667,2.10867,148280842.5,2.20467,0.030704798985085303
2011-11-30,57.80207887650063,-0.017381752017011615,11403975.0,0.059741686772541325,0.03435480311694509,0.07712343878955294,2.18267,2.148,159684817.5,2.19533,-0.004288344496541128
2011-12-01,55.46899224806202,-0.015729369689749334,15451620.0,0.057461726677366265,0.033858343821497536,0.0731910963671156,2.17333,2.132,144233197.5,2.266,0.021246642357243713
2011-12-02,48.29975850120751,-0.011558027792557699,12040770.0,0.05874356162641847,0.03386907459317566,0.07030158941897617,2.22,2.16,156273967.5,2.246,0.03308184643975168
2011-12-05,55.6074242296801,-0.0042132818021746316,17400750.0,0.06503498716625788,0.03405372423769376,0.06924826896843252,2.29467,2.22867,173674717.5,2.33333,0.012989051157714508
2011-12-06,54.502090487205635,0.00189433655208536,14275650.0,0.07161618965853922,0.03400497055731474,0.06972185310645386,2.32467,2.26867,187950367.5,2.332,-0.019696553349635142
2011-12-07,46.29091124892434,0.002094035456467913,10113660.0,0.07233939742703877,0.0342048326314018,0.07024536197057085,2.27933,2.25333,177836707.5,2.326,-0.10150085295186034
2011-12-08,38.518802004888755,-0.012570869534246132,49589175.0,0.05453177505276319,0.039403753577406046,0.06710264458700932,2.05933,1.974,128247532.5,2.11,0.004844196206609103
2011-12-09,43.04831421619741,-0.021077147486398218,18591660.0,0.04075621022901155,0.03914023662744621,0.061833357715409765,2.06933,2.01867,146839192.5,2.07467,-0.02050522699704481
2011-12-12,43.86937685621645,-0.02854788361293146,11379855.0,0.026148503199245443,0.03877276321414207,0.0546963868121769,2.02733,2.00133,135459337.5,2.04133,-0.032077645188648314
2011-12-13,38.76503505499451,-0.03631685605497815,14910225.0,0.009300316743454218,0.039106842822348484,0.045617172798432366,1.96333,1.92733,120549112.5,2.062,-0.03173604707787662
2011-12-14,37.79268827992723,-0.043612328245273266,17457600.0,-0.008898237508159212,0.0394227128785916,0.03471409073711405,1.902,1.86667,103091512.5,1.97867,0.0031496089028962013
2011-12-15,37.16222208145942,-0.04583233432080228,9704430.0,-0.0225763271638888,0.0394138386241802,0.023256007156913484,1.908,1.87467,112795942.5,1.94467,-0.021899478240409522
2011-12-16,30.27715783463951,-0.04767078904449369,15444075.0,-0.036332479148703634,0.03201886879216004,0.01133830989579006,1.86667,1.86533,97351867.5,1.92867,-0.0089704556954517
2011-12-19,31.818367764368972,-0.047491324977428084,14804280.0,-0.04802584632599505,0.03202728790771454,-0.0005345213485669631,1.85,1.82467,82547587.5,1.9,0.005390848634876373
2011-12-20,26.18144238576805,-0.044246216878697314,12649215.0,-0.05584229244693861,0.031646482102441136,-0.011596075568241295,1.86,1.848,95196802.5,1.89667,-0.011898463791614584
2011-12-21,25.701076795988442,-0.04119105558494496,25581105.0,-0.0630848950494225,0.03140450509349159,-0.021893839464477538,1.838,1.73533,69615697.5,1.87133,0.007226275777240634
2011-12-22,21.92882269633141,-0.03606654506165449,15139530.0,-0.06697702079154566,0.031090271420458167,-0.030910475729891165,1.85133,1.82,84755227.5,1.87,0.004672188014374
2011-12-23,13.205343084971261,-0.030128829202412423,8870850.0,-0.0685715122329067,0.030945753500717994,-0.03844268303049427,1.86,1.83467,93626077.5,1.86667,0.023732277501334696
2011-12-27,15.308752106254317,-0.02162657127632899,11661045.0,-0.06547589712590551,0.028059387972894922,-0.04384932584957652,1.90467,1.84267,105287122.5,1.918,-0.0021023096350050725
2011-12-28,16.430851063829763,-0.01501932484344723,8627070.0,-0.06262348190388556,0.02803286474047282,-0.04760415706043833,1.90067,1.86933,96660052.5,1.94933,0.007683475954927333
2011-12-29,29.92527742151337,-0.00872112799174711,7322250.0,-0.05850556705012222,0.027704114718573855,-0.04978443905837511,1.91533,1.90333,103982302.5,1.956,-0.005932995177193303
2011-12-30,27.036862135059295,-0.004585543184314152,5097900.0,-0.055516368038767805,0.02691002969499043,-0.05093082485445365,1.904,1.88333,98884402.5,1.932,-0.016949558313773205
2012-01-03,27.809365981885193,-0.0033308956294399103,13920780.0,-0.05509444439125355,0.02638670408958951,-0.05176354876181364,1.872,1.84333,84963622.5,1.96667,-0.013266024687094006
2012-01-04,31.330071460760934,-0.0034723591687792696,9246990.0,-0.056103997722787735,0.025948940092869934,-0.052631638554008466,1.84733,1.83333,75716632.5,1.91133,-0.021520091398321572
2012-01-05,33.71786877295088,-0.005409115084951004,15081480.0,-0.05939303241019722,0.025836160430913104,-0.05398391732524622,1.808,1.79,60635152.5,1.862,-0.007773498333380363
2012-01-06,30.78608508056361,-0.0067407676449335735,14794305.0,-0.062409876881413195,0.025683367148657717,-0.05566910923647962,1.794,1.76067,45840847.5,1.85267,0.012557391231140642
2012-01-09,41.00719424460431,-0.005267788411237526,13454265.0,-0.06225384475052653,0.02576211603703703,-0.05698605633928901,1.81667,1.74133,59295112.5,1.83267,0.013482981727148237
2012-01-10,48.48421273471097,-0.0019751328030734247,10075980.0,-0.059454972343130796,0.0258964176670915,-0.05747983954005737,1.84133,1.81667,69371092.5,1.85067,0.021846904568294488
2012-01-11,53.47375734225981,0.003311676780689561,10083585.0,-0.05334024356419542,0.025651603852678596,-0.05665192034488498,1.882,1.82,79454677.5,1.892,0.0007064454139813931
2012-01-12,57.657353288962454,0.007053105272902732,10939500.0,-0.04783553875375657,0.02537446087647311,-0.0548886440266593,1.88333,1.854,90394177.5,1.908,-0.21477203836890557
2012-01-13,24.32963226425015,-0.013700795604160612,82544295.0,-0.07201463853186008,0.04546167774062348,-0.058313842927699464,1.51933,1.50933,7849882.5,1.9,0.15458968677616494
2012-01-17,45.141761678942586,-0.00924939747444161,69770865.0,-0.06987558977075148,0.054712902803462284,-0.06062619229630987,1.77333,1.76067,77620747.5,1.82267,0.007863751183734998
2012-01-18,43.18836204894813,-0.004528313949039714,18902745.0,-0.06628658473260951,0.054530765028858195,-0.061758270783569796,1.78733,1.75,96523492.5,1.792,-0.001864852010345871
2012-01-19,43.22198338465113,-0.0009813230124068317,18693330.0,-0.06298492454907834,0.054010799057180356,-0.062003601536671504,1.784,1.774,77830162.5,1.84933,-0.0059988991733890395
2012-01-20,41.711997758737425,0.0011776452907411375,9716835.0,-0.060531544923245084,0.05386266771773305,-0.06170919021398622,1.77333,1.76,68113327.5,1.8,0.0063743892062987
2012-01-23,43.035241108011256,0.003755393900506554,8917995.0,-0.057014947838353036,0.053894843638334584,-0.06077034173885959,1.78467,1.77333,77031322.5,1.814,0.023988948841230817
2012-01-24,47.465437788018434,0.008493463814875354,12868710.0,-0.05015351197026541,0.051202712928731846,-0.05864697578514076,1.828,1.76267,89900032.5,1.84533,0.01986162070770525
2012-01-25,50.98522727272728,0.013892819853279274,9166680.0,-0.041280950968541674,0.051365026832815235,-0.05517377082182095,1.86467,1.80333,99066712.5,1.86733,0.03408869864746287
2012-01-26,56.70087150541791,0.02117820592102397,19065420.0,-0.02870101342054099,0.051706688994688776,-0.04987921934156496,1.92933,1.86667,118132132.5,1.972,0.013386184759394978
2012-01-27,58.793454918077465,0.026748346798089385,11225415.0,-0.01644378584395323,0.051449793926540546,-0.043192132642042615,1.95533,1.9,129357547.5,1.98133,0.008149464711282438
2012-01-30,58.49164342345112,0.030252267699297723,10352205.0,-0.005376798017920459,0.05111934079861977,-0.03562906571721818,1.97133,1.902,139709752.5,1.974,-0.017051928389229597
2012-01-31,55.25763327640782,0.02906036423175897,14346195.0,0.0006963895724805269,0.05122562855385985,-0.028363974659278444,1.938,1.92467,125363557.5,2.0,0.01739174271186924
2012-02-01,54.930642298336736,0.029218299428872215,7847535.0,0.008158899626811822,0.051134860851273174,-0.021059399802060393,1.972,1.93333,133211092.5,1.98,0.02239938008539271
2012-02-02,56.97384937238494,0.030828348184542782,11872260.0,0.017476035428618086,0.051227050222721046,-0.013352312755924698,2.01667,1.97333,145083352.5,2.05867,0.02931801300056413
2012-02-03,92.74079754601226,0.03417221291522893,11466270.0,0.029362953388111457,0.051453330117845336,-0.0048092595271174675,2.07667,2.01667,156549622.5,2.08867,0.02065043941752072
2012-02-06,89.27559875829877,0.03728578315339832,9782415.0,0.04179796941463043,0.051456831804122666,0.004512186261232112,2.12,2.07,166332037.5,2.12667,-0.0063075869160356375
2012-02-07,86.23428493623194,0.03639090009453461,14089725.0,0.05000081137940038,0.05149375864689616,0.013609911284865765,2.10667,2.05467,152242312.5,2.12,0.010388869780830938
2012-02-08,87.51877734961786,0.03520224325464554,9354390.0,0.057612715353172694,0.05150573347630175,0.022410472098527152,2.12867,2.086,161596702.5,2.134,0.020151030522972548
2012-02-09,90.51606739974383,0.035172763792034656,19162140.0,0.06637642683857048,0.051463748441415394,0.03120366304653582,2.172,2.09533,180758842.5,2.19333,-0.046492391707044896
2012-02-10,74.91369191465851,0.026729105509138006,28154625.0,0.06461504493295833,0.05228803625415199,0.037885939423820326,2.07333,1.98933,152604217.5,2.15133,0.012462235839166017
2012-02-13,74.14010925461302,0.02134946058104223,17367870.0,0.06457276515012311,0.05231039090059649,0.043223304569080884,2.09933,2.06,169972087.5,2.13733,0.051975898265612254
2012-02-14,77.19669867570445,0.023611949089608307,27161625.0,0.07273824093109127,0.05303067409251714,0.04912629184148296,2.21133,2.09333,197133712.5,2.25267,0.012881721397526177
2012-02-15,75.83190594182891,0.025174033063235346,40337115.0,0.08059383317052715,0.05288462258191522,0.055419800107291806,2.24,2.15133,237470827.5,2.294,0.017405674265070732
2012-02-16,76.35603423030614,0.02683814960309569,31178250.0,0.08896748711116143,0.05279607938348467,0.062129337508065735,2.27933,2.16933,268649077.5,2.30067,0.022557380043064103
2012-02-17,77.66421787108469,0.02922638266875513,20649675.0,0.09866231584400964,0.05258779774837346,0.06943593317525451,2.33133,2.23333,289298752.5,2.33133,-0.013529797239979399
2012-02-21,77.90367835229544,0.026558744056730366,17036820.0,0.10263436324616748,0.05265957625904003,0.07607561918943712,2.3,2.254,272261932.5,2.32467,-0.008150516708173886
2012-02-22,74.42091800483158,0.02160942392369436,24824775.0,0.10308739909405507,0.05273726510057478,0.0814779751703607,2.28133,2.16667,247437157.5,2.31467,0.009019704072760896
2012-02-23,73.41342129880357,0.017950776202871138,12305175.0,0.10391644542394962,0.05272636698077946,0.08596566922107848,2.302,2.23733,259742332.5,2.33133,-0.022848094083362122
2012-02-24,64.41221957993113,0.010614346225032212,14397990.0,0.09923360200236875,0.05293636837637022,0.08861925577733654,2.25,2.218,245344342.5,2.30133,-0.0038607765491691605
2012-02-27,60.70552526161609,0.00409836849240372,9089295.0,0.0937422163928412,0.05295854069478333,0.08964384790043747,2.24133,2.2,236255047.5,2.26667,0.005636975950424937
2012-02-28,63.01478772459852,-0.00020925941278122917,9182745.0,0.08938227363446094,0.032727641950955504,0.08959153304724217,2.254,2.21133,245437792.5,2.296,-0.011902856910166234
2012-02-29,58.64407373659491,-0.005417033406219102,8035260.0,0.0828202412894683,0.019261921216218673,0.0882372746956874,2.22733,2.20933,237402532.5,2.27467,0.02949345999976049
2012-03-01,60.2690145112959,-0.00494691415524498,10551525.0,0.08205363200163118,0.01967263635640219,0.08700054615687616,2.294,2.22067,247954057.5,2.3,-0.010812384965458926
