Date,OBV,Volume,ATR_14,Bollinger_Upper,EMA_20,SMA_20,High,Close,Open,Low,rolling_logvol_30
2010-08-23,-7325624877.0,813700025.0,0.009128285714285712,0.23590227892690513,0.22100659365586578,0.216506,0.23503,0.225163,0.229526,0.224465,0.03423735021133894
2010-08-24,-8023829893.0,698205016.0,0.009014214285714283,0.2319946628259003,0.22118301330768808,0.2156564,0.225163,0.222859,0.217574,0.217354,0.034434048728013936
2010-08-25,-7197881755.0,825948138.0,0.009277857142857143,0.23083396707554174,0.22177977394505113,0.21541459999999998,0.229306,0.227449,0.220113,0.219194,0.03415582043817466
2010-08-26,-7914705688.0,716823933.0,0.009329214285714286,0.23185453076725074,0.2220573192836177,0.2161829,0.232983,0.224694,0.230385,0.224694,0.03265225780194522
2010-08-27,-6758471994.0,1156233694.0,0.009871785714285711,0.23420384915245956,0.2230085269708922,0.21725095000000003,0.2339,0.232045,0.226062,0.220342,0.03292939177937366
2010-08-30,-7415638271.0,657166277.0,0.009938142857142855,0.2344976352672278,0.22281914344985485,0.21777875,0.231095,0.22102,0.229306,0.22102,0.03298134922359783
2010-08-31,-8430971565.0,1015333294.0,0.010120714285714283,0.233952595374181,0.22194874883558297,0.21821454999999998,0.224694,0.21368,0.217574,0.213211,0.03261381362125395
2010-09-01,-7502594970.0,928376595.0,0.009728499999999998,0.23395421203234296,0.22133629656552745,0.21830644999999999,0.219873,0.215518,0.217354,0.21437,0.032660036359999874
2010-09-02,-6852451679.0,650143291.0,0.009237214285714281,0.23408566948049014,0.22115417308309626,0.21845630000000002,0.220113,0.219424,0.215518,0.21415,0.033237331599339275
2010-09-03,-6234779539.0,617672140.0,0.009137857142857139,0.23494602467794695,0.22170891850375377,0.21885755,0.227679,0.226979,0.224237,0.221939,0.03309979774774827
2010-09-07,-5254345324.0,980434215.0,0.009272071428571423,0.23596668590021352,0.22240968817006293,0.2192599,0.23437,0.229067,0.226062,0.225852,0.03365092958746136
2010-09-08,-3920428944.0,1333916380.0,0.009718642857142855,0.2385056272304626,0.2237600035824379,0.2204971,0.238285,0.236588,0.229526,0.226979,0.033216330959666016
2010-09-09,-4678009305.0,757580361.0,0.009427,0.2390224993532091,0.22468209847934859,0.22198895000000002,0.239851,0.233442,0.239383,0.230385,0.026892497436268977
2010-09-10,-5342354581.0,664345276.0,0.009238928571428568,0.238820352318789,0.22526999386226776,0.22326055,0.23564,0.230855,0.23503,0.228837,0.028530728822060394
2010-09-13,-4235020240.0,1107334341.0,0.009632642857142855,0.24232417228348185,0.22705542301824225,0.2246975,0.246932,0.244017,0.23503,0.2348,0.028641659435870128
2010-09-14,-4995948641.0,760928401.0,0.009457142857142855,0.24398850083350962,0.22843957320698108,0.22628755000000003,0.244944,0.241589,0.244017,0.239592,0.028041475421278137
2010-09-15,-4390177687.0,605770954.0,0.009178357142857141,0.24556604606296664,0.22973951861584002,0.22776535,0.242319,0.242089,0.238713,0.23611,0.027211466160591617
2010-09-16,-4390177687.0,397231143.0,0.008983571428571426,0.24678678087696765,0.23091565970004574,0.2291858,0.244465,0.242089,0.239383,0.238903,0.02717726315701085
2010-09-17,-4844731606.0,454553919.0,0.00828835714285714,0.24837993182612156,0.2319569302048033,0.22995165,0.244944,0.241849,0.244684,0.241119,0.027224715466208853
2010-09-20,-4361813116.0,482918490.0,0.007995142857142855,0.25049468076298087,0.23325750828053632,0.23080145000000002,0.246512,0.245613,0.242319,0.239592,0.028630188645791
2010-09-21,-2421457135.0,1940355981.0,0.008512999999999998,0.25561292722665896,0.2356952693966757,0.23248600000000003,0.262998,0.258854,0.244465,0.244265,0.027179351605505577
2010-09-22,-1331224721.0,1090232414.0,0.008580714285714285,0.26032212938454047,0.23811295802556373,0.23439710000000002,0.263477,0.261081,0.258014,0.256336,0.025800350311262172
2010-09-23,21325658.0,1352550379.0,0.009123999999999998,0.2657009810612229,0.24080820011836718,0.23634530000000004,0.27465,0.266413,0.264335,0.2618,0.0270680569791707
2010-09-24,1205402296.0,1184076638.0,0.009650571428571428,0.27412575802927586,0.24464932391661792,0.23916759999999998,0.28204,0.28114,0.272304,0.270307,0.026810719483831038
2010-09-27,115707653.0,1089694643.0,0.009899428571428573,0.27953133061266877,0.2475302454483686,0.2413103,0.283458,0.274899,0.283009,0.271456,0.02610944573385051
2010-09-28,-672788331.0,788495984.0,0.009718142857142857,0.28366591205591346,0.2500911744532859,0.24398029999999998,0.278375,0.27442,0.275348,0.269607,0.026272653436103
2010-09-29,-1735785567.0,1062997236.0,0.009828785714285715,0.2858264875146196,0.25220668164821103,0.2469115,0.280442,0.272304,0.271226,0.269427,0.026666780473105327
2010-09-30,-2593819211.0,858033644.0,0.010308500000000002,0.2865323497041032,0.25368775958647666,0.2495235,0.279014,0.267758,0.275817,0.265495,0.025649536744939586
2010-10-01,-3683134298.0,1089315087.0,0.010155857142857145,0.28599559336830227,0.25431111581633603,0.25156395,0.272154,0.260233,0.270307,0.258214,0.02576301516620945
2010-10-04,-4500353387.0,817219089.0,0.010457571428571432,0.28560483832706135,0.2546390095481135,0.2531027,0.262029,0.257754,0.257514,0.252453,0.025509737635629172
2010-10-05,-3679340514.0,821012873.0,0.010439928571428576,0.28518677997405484,0.2551099610197218,0.25462855,0.263716,0.259584,0.262508,0.258854,0.027220875412219517
2010-10-06,-4832466887.0,1153126373.0,0.011181785714285717,0.2847519690370739,0.2543529171130816,0.2551572,0.260632,0.247161,0.259584,0.244684,0.027094910930484967
2010-10-07,-5662752389.0,830285502.0,0.011658857142857148,0.28395333503088005,0.25349863929278815,0.25575424999999996,0.248559,0.245383,0.248309,0.238055,0.02703718169428421
2010-10-08,-4891943423.0,770808966.0,0.011886428571428576,0.2825609681556938,0.2530738165029988,0.2566634,0.251075,0.249038,0.245383,0.240969,0.026518901719319126
2010-10-11,-5374589617.0,482646194.0,0.010942000000000006,0.28241328925392706,0.25257545302652273,0.2568546,0.252253,0.247841,0.250206,0.246742,0.024875563872920003
2010-10-12,-4715389639.0,659199978.0,0.011145142857142862,0.2820375201419692,0.25258474321447294,0.2574088,0.253772,0.252673,0.246043,0.243787,0.024169698570282946
