Date,ATR_14,Volume,Bollinger_Upper,EMA_20,SMA_20,MACD_Histogram,High,Close,Open,Low,rolling_logvol_30
2014-09-05,0.33272142857142867,263793386.0,23.11648166916257,22.028316714755658,22.04072,-0.08605871242164354,22.0133,21.9215,21.884,21.7766,0.011855721924557906
2014-09-08,0.33060000000000017,209103739.0,23.044928551650557,22.005362741921783,22.08082,-0.10845516912736786,21.9954,21.7873,21.9925,21.7185,0.011603508155628592
2014-09-09,0.41605000000000025,856556493.0,23.00604949721876,21.976718671262564,22.103044999999998,-0.12500049654210882,22.829,21.7046,21.9442,21.2917,0.012782052298376883
2014-09-10,0.4510428571428573,455028971.0,22.9746589194148,22.013993083523275,22.158695,-0.08910547391217144,22.3925,22.3681,21.7086,21.6524,0.01277963616165457
2014-09-11,0.46688571428571457,281583830.0,22.976750871840196,22.056993742235345,22.20506,-0.058147622300559254,22.4675,22.4655,22.2407,22.0644,0.01167011900708298
2014-09-12,0.4645857142857143,282955133.0,22.978288609412385,22.100784814403408,22.251134999999998,-0.0347166196799604,22.6349,22.5168,22.4152,22.3865,0.01166105305528414
2014-09-15,0.4759285714285714,276697512.0,22.979108935948567,22.139833879698323,22.291539999999998,-0.020809218000947455,22.8242,22.5108,22.7739,22.4675,0.01171202722309004
2014-09-16,0.5085928571428572,301942596.0,22.980370958566144,22.158830653060388,22.310415,-0.024114468810943368,22.427,22.3393,22.1039,21.9027,0.011673689095088665
2014-09-17,0.4980928571428573,275022981.0,22.996805792094687,22.191227733721302,22.32199,-0.016843638018744778,22.5472,22.499,22.429,22.2812,0.011648294852755823
2014-09-18,0.49099285714285734,168299081.0,23.017101377269075,22.2249393781288,22.33544,-0.010529987920787437,22.6686,22.5452,22.5898,22.4941,0.011804440565386447
2014-09-19,0.5031000000000004,319940131.0,23.020732386261756,22.23781181830701,22.339535,-0.019884277777811515,22.6686,22.3601,22.6439,22.3433,0.011805993658991846
2014-09-22,0.5081785714285719,238145418.0,23.01642458228201,22.2515059308492,22.33657,-0.02533851189268635,22.6231,22.3816,22.5472,22.2782,0.01190089531162754
2014-09-23,0.47171428571428614,286092612.0,23.048935320411626,22.297610127911177,22.348845,-0.006785221846583256,22.8015,22.7356,22.2832,22.2694,0.012063859994806051
2014-09-24,0.46165000000000084,271441182.0,23.063443534864387,22.320352020491065,22.358355,-0.00944554161233005,22.7829,22.5364,22.6281,22.4133,0.01398184439046206
2014-09-25,0.5054142857142866,451607430.0,23.066749917737592,22.259099447110962,22.31116,-0.06736081249381737,22.3098,21.6772,22.2635,21.6436,0.014942667392695532
2014-09-26,0.5313785714285721,281443634.0,23.033798897256393,22.26467092833849,22.294745,-0.06101830448997736,22.3176,22.3176,21.824,21.7963,0.014986313789107626
2014-09-29,0.4552857142857147,224593848.0,22.983315652537527,22.256016554211012,22.26829,-0.06463948921805834,22.2457,22.1738,21.8505,21.8456,0.014879747822926998
2014-09-30,0.4250142857142864,249406735.0,22.896297767883592,22.261881644286152,22.240294999999996,-0.0558146084494259,22.4901,22.3176,22.3285,22.2675,0.014952000809051147
2014-10-01,0.42881428571428615,232375245.0,22.893857068502328,22.233769106735092,22.242894999999997,-0.07109477528793362,22.3048,21.9667,22.2812,21.8613,0.015017625606750847
2014-10-02,0.4454928571428578,215516664.0,22.871068915817037,22.22355300133175,22.26256,-0.06792878709371007,22.1984,22.1265,21.9856,21.7165,0.015024864657542113
2014-10-03,0.438678571428572,196177950.0,22.86455467928428,22.208395572633492,22.269705,-0.06737338877383978,22.1966,22.0644,22.0229,21.9353,0.014956556505785689
2014-10-06,0.41496428571428645,167175191.0,22.84295168237741,22.19468170857316,22.28356,-0.06436673800503605,22.295,22.0644,22.1383,22.0189,0.015020308453915398
2014-10-07,0.41792857142857187,189966583.0,22.818894185162613,22.163969164899527,22.29194,-0.07210035346123624,22.1758,21.8722,22.0209,21.8683,0.015478896351295297
2014-10-08,0.44945714285714317,259074997.0,22.815817946857237,22.179362577766238,22.289814999999997,-0.04479533576170393,22.3925,22.3256,21.8751,21.7766,0.015311980778269318
2014-10-09,0.45416428571428596,349163065.0,22.806284017863483,22.19779471321707,22.285185,-0.022774411403485233,22.6763,22.3729,22.4901,22.2851,0.015314905088774726
2014-10-10,0.4568500000000001,299308540.0,22.784919565336793,22.2088333119583,22.275029999999997,-0.011964501330612352,22.5976,22.3137,22.3048,22.2151,0.01538686052355315
2014-10-13,0.4500071428571429,241648122.0,22.75734730840897,22.199125377486084,22.254835,-0.018140328827697443,22.5432,22.1069,22.4439,22.1069,0.015399745674945267
2014-10-14,0.4545785714285712,287467955.0,22.760198317599908,22.167989627249316,22.231479999999998,-0.03637790782443852,22.2655,21.8722,22.2369,21.8319,0.013442432499567468
2014-10-15,0.45344999999999985,455535981.0,22.768734830626062,22.11438109132081,22.186785,-0.06320429465629396,21.9598,21.6051,21.7007,21.0828,0.013574740055760948
2014-10-16,0.4441714285714285,325713740.0,22.799637055955195,22.038573368337875,22.125445,-0.09511446715850633,21.6436,21.3184,21.1646,21.1331,0.013761040694352156
2014-10-17,0.4540285714285715,307579268.0,22.78790713418057,22.000013999924743,22.089125000000003,-0.08990325532940638,21.9284,21.6337,21.5953,21.4414,0.014261308338983095
2014-10-20,0.4676214285714284,348982213.0,22.75993925273523,22.009050761836672,22.07479,-0.05218235444191298,22.1403,22.0949,21.7893,21.7559,0.01502209966457024
2014-10-21,0.4867,427003278.0,22.75010239864366,22.07447449880461,22.072809999999997,0.012984623083952866,22.8183,22.696,22.8183,22.429,0.014041483979572203
2014-10-22,0.47830714285714293,308072197.0,22.813418485388024,22.144857879870838,22.086665000000004,0.061046292277911446,23.0604,22.8135,22.7809,22.7258,0.014369266024996151
2014-10-23,0.49202142857142867,320770385.0,23.023099910523264,22.247280938930757,22.16382,0.1141905267709803,23.2668,23.2203,23.0537,22.9515,0.014375055938197106
2014-10-24,0.48744285714285696,212256797.0,23.21160866582733,22.34793989712783,22.21315,0.14686751918346835,23.3632,23.3042,23.2972,23.1512,0.014378275661305487
2014-10-27,0.4776428571428572,154353676.0,23.374598350190805,22.436745621210896,22.26848,0.1577951556601635,23.3612,23.2804,23.2243,23.1909,0.014507959111495402
2014-10-28,0.4594142857142859,216989375.0,23.600040720223127,22.55144603823843,22.334655,0.17869611708963434,23.6411,23.6411,23.3444,23.3356,0.014492900159834031
2014-10-29,0.44785714285714284,237879984.0,23.830958852329683,22.66817498697763,22.425175000000003,0.1900053887915774,23.7839,23.7771,23.6216,23.5545,0.014526852483055014
2014-10-30,0.44354999999999983,183551907.0,24.00983202806635,22.76563451202738,22.503425,0.1801348694667251,23.7791,23.6915,23.6867,23.4569,0.014472898585505649
2014-10-31,0.42939999999999984,201541460.0,24.21329243568057,22.87558360612001,22.596210000000003,0.1771476425467412,23.9297,23.9201,23.9221,23.7458,0.014600609534436634
2014-11-03,0.4350285714285714,235799162.0,24.45638726425483,23.004708976965723,22.70456,0.18350529081296996,24.4325,24.2314,23.9734,23.9221,0.01449992368012519
2014-11-04,0.40034285714285694,187541295.0,24.617413304424552,23.10427002677851,22.813455,0.16353202050432536,24.2513,24.0501,24.2216,23.8599,0.014359101815456942
2014-11-05,0.3821785714285712,168898234.0,24.77918162358094,23.199606214704367,22.902440000000002,0.14282222732046956,24.2079,24.1053,24.1585,23.9517,0.012079088848146161
2014-11-06,0.3538142857142856,157083984.0,24.934231135618457,23.292538956161092,22.992565000000003,0.12336179989211804,24.1979,24.1754,24.135,23.985,0.011079273221336524
2014-11-07,0.3302357142857143,151405755.0,25.080854233007678,23.38365905557432,23.089345,0.10566593910473193,24.3183,24.2493,24.1882,24.1418,0.010976183069163904
2014-11-10,0.28941428571428574,122199270.0,25.189350476589855,23.46215819313867,23.194395000000004,0.08240471007864586,24.3203,24.2079,24.2513,24.1684,0.011000485183978235
2014-11-11,0.2857071428571429,123302609.0,25.284377229654517,23.55222884141118,23.321180000000002,0.07209237516510203,24.4197,24.4079,24.1784,24.1072,0.010567144631020079
2014-11-12,0.2859000000000001,210924015.0,25.363628655719182,23.665530856514877,23.47802,0.0788239997018052,24.7862,24.7419,24.3312,24.3302,0.010720716315632001
2014-11-13,0.3058999999999999,267448429.0,25.392216913459478,23.802032679703935,23.667040000000004,0.09716733360551288,25.2339,25.0988,24.8731,24.8278,0.01072612462298647
2014-11-14,0.3152571428571425,197942314.0,25.464338428953834,23.954229567351177,23.855359999999997,0.11805734799363066,25.4001,25.4001,25.1677,25.1471,0.01075467302441507
2014-11-17,0.3534214285714281,210029690.0,25.535175577561386,24.088007703793924,24.01856,0.11732185686446428,26.0931,25.3589,25.4149,25.1981,0.01055172369527318
2014-11-18,0.3656285714285712,198731720.0,25.725767115109843,24.24059744628974,24.16827,0.12657515302157663,25.7364,25.6902,25.346,25.3361,0.010394478987173161
2014-11-19,0.37372857142857135,188061539.0,25.83207034568366,24.360902451405003,24.302785,0.10827725952419198,25.7493,25.5038,25.6833,25.3137,0.01054046511957917
2014-11-20,0.39175714285714286,194943180.0,26.02831893272283,24.504949836985478,24.43544,0.10890585522550844,25.9944,25.8734,25.5627,25.548,0.010467231330846968
2014-11-21,0.37957142857142856,256992934.0,26.19461149305181,24.63864985251067,24.56567,0.09978817394286366,26.1522,25.9088,26.1374,25.8104,0.010380133967411045
2014-11-24,0.3882285714285713,213175013.0,26.42460836583707,24.805140342747748,24.72099,0.11305793955473686,26.4214,26.3868,25.9964,25.9403,0.01027354010364561
2014-11-25,0.40610714285714267,309357159.0,26.586507471880566,24.93419364343844,24.846945,0.09444049228310214,26.6312,26.1602,26.4931,26.1247,0.00972760956172243
2014-11-26,0.4151071428571425,183416099.0,26.789323704261566,25.080994248825256,24.98187,0.09118663988782616,26.4991,26.4756,26.2361,26.2093,0.00907266561054626
2014-11-28,0.42334285714285663,111550589.0,26.935850024824802,25.212404320365707,25.120335,0.07645253804799901,26.5534,26.4608,26.5297,26.2616,0.011551510442932199
2014-12-01,0.5396928571428565,376705419.0,26.939957103562488,25.249556289854688,25.204455,0.001290774001938777,26.5277,25.6025,26.428,24.7469,0.011301402600805852
2014-12-02,0.5648928571428566,266684359.0,26.94515496261239,25.273103309868528,25.267725,-0.05977954231228344,25.7493,25.4968,25.2455,25.084,0.010586829160151238
2014-12-03,0.5598571428571424,193408430.0,26.943847547101562,25.321807756547717,25.354445000000002,-0.08357408667483435,25.8823,25.7845,25.7493,25.6122,0.010678526462754464
2014-12-04,0.5551928571428569,189463505.0,26.915640546987348,25.357330827352698,25.43392,-0.10665185407163835,26.0733,25.6948,25.7523,25.6466,0.01045602562734982
2014-12-05,0.5567785714285713,172214750.0,26.86309079434909,25.3790707485572,25.50443,-0.12907194814701117,25.8223,25.5856,25.8004,25.4988,0.011501869657363238
2014-12-08,0.5465642857142855,259038611.0,26.791614694665018,25.343264010599373,25.54212,-0.17981524615337885,25.4988,25.0031,25.3808,24.8336,0.0117168965088569
2014-12-09,0.5962928571428571,270552121.0,26.685914970660757,25.34730553339943,25.601009999999995,-0.18365066947193953,25.4218,25.3857,24.5174,24.3253,0.012130445192402278
2014-12-10,0.6176142857142854,200198584.0,26.61399943226114,25.30532405402806,25.625939999999996,-0.21246357211825728,25.548,24.9065,25.4478,24.8139,0.0121351533767298
2014-12-11,0.6217999999999996,186345961.0,26.602023826554102,25.260397953644436,25.630525,-0.22900809067831251,25.3137,24.8336,24.9735,24.7645,0.012564854926161452
2014-12-12,0.6337071428571426,251749967.0,26.687273477034765,25.179950529487822,25.59637,-0.25849087102461915,24.8867,24.4157,24.5765,24.3782,0.012757545514815335
2014-12-15,0.6810071428571428,301962992.0,26.816102386379434,25.0741266695366,25.529805000000003,-0.28941736002556945,24.8278,24.0688,24.6196,23.653,0.01276155810909763
2014-12-16,0.7073499999999999,272777469.0,26.962774115890923,24.94761936767597,25.44915,-0.31744263711309123,24.5134,23.7458,23.6579,23.6381,0.013498392688057834
2014-12-17,0.73255,239940796.0,26.96875558450309,24.88964609456397,25.381585,-0.28299348163919996,24.4375,24.3389,23.8343,23.7624,0.014486748598232015
2014-12-18,0.7632285714285716,265026798.0,26.951774136619786,24.905889323653117,25.359405,-0.20236601993140446,25.0602,25.0602,24.8867,24.6119,0.014575871581358034
2014-12-19,0.6604642857142861,397431378.0,26.896661190877456,24.902204626162344,25.309095,-0.1549087722065628,25.1855,24.8672,24.9735,24.8434,0.014671526990300754
2014-12-22,0.6398214285714288,202981398.0,26.833635465116448,24.923356566527836,25.26987,-0.1016523604265148,25.2435,25.1243,24.9539,24.9125,0.014688126136734389
2014-12-23,0.6258714285714289,116923006.0,26.677094883177016,24.933960703048996,25.202265,-0.06944683182671119,25.2051,25.0347,25.1825,25.0149,0.01466090080203776
2014-12-24,0.6064357142857146,65091600.0,26.548265950646126,24.932583493234805,25.14023,-0.053599304823573495,25.0741,24.9195,25.0445,24.9195,0.014795425656073124
2014-12-26,0.6227357142857147,151538712.0,26.350922575238013,24.973185065307682,25.084395,-0.013319969855378713,25.4712,25.3589,24.942,24.9195,0.0145753287835135
2014-12-29,0.5860642857142864,123974779.0,26.126546518009015,25.008215059087902,25.028405,0.011007780966896905,25.5286,25.341,25.3117,25.29,0.014581506701554716
2014-12-30,0.5361000000000006,134283285.0,26.064286645986268,25.010366005841437,24.99982,0.005383094888873952,25.341,25.0308,25.2771,24.944,0.014971532273713185
2014-12-31,0.529635714285715,186031074.0,26.00783413653853,24.96725495766606,24.952865,-0.02912850962260323,25.1658,24.5577,25.0988,24.5222,0.014809601520599625
2015-01-02,0.5551642857142866,239141317.0,25.894065593656514,24.9056401997931,24.879655,-0.06482850651199887,24.7882,24.3203,24.7765,23.8816,0.01556852011741922
2015-01-05,0.5810142857142865,288860738.0,25.858428437415196,24.784731609336614,24.77672,-0.12776788680643703,24.1625,23.6361,24.0857,23.4499,0.015248109091299047
2015-01-06,0.5416714285714294,295587842.0,25.80422845777474,24.675528598923602,24.679345,-0.1603981088166722,23.8975,23.6381,23.727,23.2735,0.015547897766359288
2015-01-07,0.5095642857142865,180109954.0,25.784169939144668,24.608659208549927,24.62786,-0.1506846003580565,24.0639,23.9734,23.85,23.7319,0.016794739579087285
2015-01-08,0.5300500000000005,266728489.0,25.711519905166902,24.635710712497552,24.603209999999997,-0.077327103786068,24.9519,24.8927,24.2983,24.1754,0.016754996262262657
2015-01-09,0.5260428571428576,241338940.0,25.712933829632313,24.66273826368826,24.60386,-0.024705330487449745,25.1874,24.9195,25.0641,24.5222,0.017084318203106318
2015-01-12,0.5626428571428576,223076156.0,25.688653062706027,24.62822033381319,24.577195,-0.0290087295091893,25.0544,24.3003,25.0504,24.1999,0.017221290991138855
2015-01-13,0.597721428571429,301513507.0,25.691815971672852,24.61831363535479,24.58262,-0.014895343302645692,25.0938,24.5242,24.7862,24.2264,0.016239044523885332
2015-01-14,0.6160928571428576,219806950.0,25.686152358622532,24.600340908178143,24.600659999999998,-0.010270496359164605,24.5804,24.4296,24.2563,24.133,0.016922783784697446
2015-01-15,0.6595214285714288,269300370.0,25.68425209351558,24.520537012161178,24.601490000000002,-0.04835390988447935,24.4876,23.7624,24.475,23.725,0.016753909063516405
2015-01-16,0.657964285714286,352885563.0,25.735392084972965,24.430400153860113,24.56325,-0.08053715066438366,23.9327,23.5741,23.8127,23.4028,0.017535735272125444
2015-01-20,0.6852714285714286,370208389.0,25.678844180279402,24.406590615397246,24.51926,-0.056442102683968126,24.195,24.1804,23.9949,23.6867,0.01762355058920849
2015-01-21,0.7013214285714285,246797190.0,25.643944151164362,24.40342960440703,24.494570000000003,-0.024583213317295016,24.7024,24.3734,24.2364,24.0807,0.017816962137205492
2015-01-22,0.7013857142857144,343967916.0,25.6251113862187,24.46054107065398,24.488509999999998,0.03839700969976237,25.0179,25.0031,24.536,24.4128,0.017615882113794303
2015-01-23,0.6716857142857143,226818438.0,25.640954736975228,24.524689540115507,24.493479999999998,0.08566857087012764,25.3018,25.1341,24.9884,24.811,0.01725760527566102
2015-01-26,0.6340857142857141,249772805.0,25.676223907833396,24.584995298199743,24.5054,0.11357968420999316,25.4378,25.1579,25.2999,25.0938,0.018465364454744587
2015-01-27,0.6540571428571427,427719607.0,25.554069306665546,24.55555765075215,24.451249999999998,0.06982798628054777,25.0208,24.2759,25.0081,24.2543,0.020822749552477534
2015-01-28,0.7667499999999998,662919602.0,25.62945104190395,24.65993311258528,24.466775,0.12736856861784587,26.2794,25.6515,26.164,25.6515,0.021254972532189997
2015-01-29,0.7587357142857145,379323343.0,25.985247151421845,24.83077757805335,24.537925,0.20850385206278974,26.5178,26.4538,25.8754,25.7096,0.02129072171314001
2015-01-30,0.7609928571428574,376316218.0,26.21393612848222,24.948370189667315,24.613315,0.2237180584326461,26.6893,26.0655,26.3375,25.9925,0.020975397744595024
2015-02-02,0.7492785714285716,281632568.0,26.49459347331123,25.085363504937096,24.71664,0.2415917724934708,26.5128,26.3868,26.2616,25.8223,0.02037101071276567
2015-02-03,0.7111714285714287,233302105.0,26.70541127123813,25.209786028276422,24.854425,0.23945928124175792,26.4961,26.3918,26.3591,26.1622,0.02031705898357209
2015-02-04,0.7139785714285714,315034659.0,26.91458116383851,25.341320692250097,25.002064999999998,0.2367403092073665,26.8076,26.5909,26.3591,26.3209,0.02028356564536132
2015-02-05,0.6781571428571428,189106409.0,27.14805883549836,25.47889015013104,25.142685,0.23298866214698244,26.852,26.7858,26.8036,26.6243,0.02035504505601392
2015-02-06,0.668742857142857,195601558.0,27.322934600468244,25.58122442154713,25.225720000000003,0.20098610588567223,26.8559,26.5534,26.8036,26.4578,0.020334586036879335
2015-02-09,0.6465714285714282,174030062.0,27.512671465719993,25.691079238542642,25.31648,0.17889733345996323,26.7643,26.7347,26.4805,26.4538,0.02037711254601792
2015-02-10,0.6407357142857139,277305539.0,27.766234521107243,25.839462168205248,25.463919999999998,0.18503017923852555,27.2747,27.2491,26.8392,26.8362,0.020712682401010582
2015-02-11,0.6408714285714281,329082640.0,28.12809968359595,26.034341961709508,25.631995,0.21590709196643865,27.8955,27.8857,27.4176,27.3595,0.020570634586029403
2015-02-12,0.6475642857142851,333333182.0,28.507593589073394,26.244728441546698,25.822685,0.24238364532423806,28.4702,28.2434,28.1508,28.0443,0.020102367908902935
2015-02-13,0.6486928571428567,242252576.0,28.785887605265188,26.447944780447013,26.05349,0.2499559406778582,28.4237,28.3785,28.4237,28.0639,0.01991451898238233
2015-02-17,0.6154142857142852,282534880.0,28.990154165254552,26.648245277547296,26.302339999999997,0.24710592335920079,28.7796,28.5511,28.4732,28.3419,0.01885835542976665
2015-02-18,0.4932785714285711,200934105.0,29.23444506902926,26.84775525111422,26.530475000000003,0.23854766328292432,28.7569,28.7431,28.5046,28.4633,0.018887555418445272
2015-02-19,0.44237857142857095,167151787.0,29.412978651680802,27.02264522719858,26.746010000000002,0.21029829337217487,28.8121,28.6841,28.6911,28.6584,0.018836273704156827
2015-02-20,0.41562142857142803,219048620.0,29.645435590758606,27.20357425317967,26.941975000000003,0.18968147505138577,28.9224,28.9224,28.7204,28.6002,0.018307931888295093
2015-02-23,0.4222642857142852,317531019.0,30.000559333841366,27.441890990972084,27.170565,0.20929042774727313,29.7059,29.7059,29.0478,28.9619,0.01842593570415838
2015-02-24,0.437421428571428,309760236.0,30.23718912061111,27.639501372784267,27.388509999999997,0.19053810566215057,29.835,29.5168,29.6922,29.2889,0.018473700874144003
2015-02-25,0.46677857142857093,334311430.0,30.114617858488234,27.746196480138146,27.612705,0.11204838126938432,29.3885,28.7598,29.3786,28.6191,0.01850796863115312
2015-02-26,0.5155785714285709,408609919.0,30.19585760053601,27.87766348202975,27.786459999999998,0.07169388113908792,29.2201,29.1266,28.7598,28.2758,0.01882515116864546
2015-02-27,0.5240357142857138,277588041.0,30.253757762909437,27.954657436122154,27.898075,0.005673845496625862,29.155,28.6861,29.0418,28.6385,0.01776295690415864
2015-03-02,0.5338142857142856,215363377.0,30.259436902323273,28.037632918396238,28.036095,-0.03595151274769082,29.0988,28.8259,28.8653,28.6514,0.017573860985650128
2015-03-03,0.5180499999999998,169330563.0,30.273039309310764,28.119086926168023,28.161400000000004,-0.06466867489661221,28.9274,28.8929,28.7993,28.6081,0.017372736602333714
2015-03-04,0.4919285714285712,141792997.0,30.227924298068682,28.174945314152023,28.277090000000005,-0.09987126763115539,28.9371,28.7056,28.8288,28.6564,0.017839294537621384
2015-03-05,0.4975357142857142,253068066.0,30.142150138903713,28.180264808042306,28.359085,-0.15541337605919847,28.7529,28.2308,28.7134,28.0899,0.017416343934096745
2015-03-06,0.5216857142857142,326166479.0,30.057178055398893,28.18910625489542,28.43345,-0.1874379572981989,28.8949,28.2731,28.6711,28.197,0.017415052550054006
2015-03-09,0.5626428571428573,396405875.0,29.888134208115655,28.20837232585776,28.525349999999996,-0.19776607516903222,28.9401,28.3914,28.5794,27.929,0.017997326173922263
2015-03-10,0.5960785714285716,308320504.0,29.71004240089593,28.169851151966544,28.578809999999997,-0.23854561135908392,28.411,27.8039,28.2308,27.6493,0.01695048397121583
2015-03-11,0.6275428571428573,308689460.0,29.70064950416318,28.086760566064967,28.581225,-0.2905608514672092,27.8601,27.2974,27.8502,27.2659,0.013933427006578568
2015-03-12,0.6566071428571433,216648640.0,29.751077169559387,28.025754797868302,28.55925,-0.3044097262272235,27.8895,27.4462,27.3142,27.1604,0.012875195442968126
2015-03-13,0.645271428571429,232067963.0,29.78686082177825,27.98584481711894,28.527415,-0.2921702036848157,28.004,27.6067,27.7824,27.3792,0.012605787994684283
2015-03-16,0.6392642857142862,160635256.0,29.79255918098139,27.97789769167904,28.50361,-0.2549265319837165,27.9024,27.9024,27.6659,27.4404,0.01274757384360299
2015-03-17,0.6130785714285718,228467433.0,29.78460205266369,28.015107435328655,28.494484999999997,-0.1925011779999975,28.4335,28.3686,28.1211,28.0639,0.012839479913535134
2015-03-18,0.590114285714286,292265165.0,29.779853631793536,28.079201965297354,28.491735,-0.12648817577902816,28.8436,28.6881,28.3617,28.2208,0.012939582115883792
2015-03-19,0.5828500000000003,205121922.0,29.766219897017614,28.11690654003094,28.481285000000003,-0.09538162964935937,28.8653,28.4751,28.7529,28.4505,0.013177903229247096
2015-03-20,0.6023285714285714,307597817.0,29.71818768553063,28.11730591717085,28.441219999999998,-0.0965653270671335,28.6711,28.1211,28.6445,27.951,0.013117652423062108
2015-03-23,0.6105857142857146,168853242.0,29.506115998601544,28.144991067916486,28.376325,-0.07680503954558243,28.556,28.408,28.3864,28.2563,0.01313765497541947
2015-03-24,0.6142500000000002,147058802.0,29.309252306346142,28.15905858525777,28.31512,-0.07044574510696533,28.5982,28.2927,28.411,28.2662,0.013693536839043027
2015-03-25,0.6213071428571431,231297362.0,29.280809042387556,28.10177681523322,28.25501,-0.11221292616643802,28.3194,27.5576,28.2602,27.5576,0.013069665045186364
2015-03-26,0.6073571428571432,213017932.0,29.148757257709676,28.0677599756872,28.185909999999996,-0.12285332129186971,27.8857,27.7446,27.4176,27.3831,0.012908933839774454
2015-03-27,0.5633642857142858,177076579.0,29.103567265710687,28.016163787526512,28.127905,-0.1390306997995531,27.8434,27.526,27.8236,27.4482,0.013711629008334432
2015-03-30,0.5591571428571428,210899076.0,29.01814531631796,28.035652950619223,28.097649999999998,-0.09922257408989713,28.2288,28.2208,27.7034,27.6936,0.013935508580804381
2015-03-31,0.5507071428571427,188469939.0,28.89183024918554,28.011990764845965,28.042364999999997,-0.09819633022061433,28.2484,27.7872,28.1587,27.7725,0.013861343471368462
2015-04-01,0.5312285714285709,181891476.0,28.79297358156756,27.98681069200349,27.994464999999998,-0.09616364711458604,27.945,27.7476,27.8731,27.4886,0.013973104251259201
2015-04-02,0.5086999999999995,144272766.0,28.77295220446027,27.986743007050777,27.982229999999998,-0.07563983528882502,28.0424,27.9861,27.922,27.733,0.014215649764273917
2015-04-06,0.5265999999999994,166544080.0,28.797160235589867,28.02967224447451,27.99045,-0.030842855232355887,28.4771,28.4375,27.7942,27.7645,0.013349102938951479
2015-04-07,0.5231714285714281,156683581.0,28.765996396077465,28.04027488785789,27.977930000000004,-0.020839188959639918,28.6161,28.141,28.5066,28.133,0.013323890082119106
2015-04-08,0.5016428571428568,167149915.0,28.774682200507662,28.041410612823807,27.990345,-0.01986528092246717,28.2288,28.0522,28.1113,27.9074,0.012604518182698256
2015-04-09,0.5030642857142854,145251056.0,28.76005909863611,28.062819125888208,28.038785,-0.0052328386829205015,28.2701,28.2662,28.1113,27.8354,0.012388686362072939
2015-04-10,0.48267142857142836,179950380.0,28.76512879059493,28.093169685327425,28.08555,0.010906574662784385,28.408,28.3815,28.1261,27.9734,0.012091087585156134
2015-04-13,0.4828642857142853,162832936.0,28.76973512155813,28.115286858153382,28.121485,0.01618126771807131,28.7134,28.3254,28.6643,28.2758,0.012067636389589735
2015-04-14,0.4809071428571427,114291709.0,28.777555743484523,28.124011919281635,28.13671,0.010350553849471589,28.4257,28.2069,28.3617,28.1211,0.01208270706464653
2015-04-15,0.4441642857142857,129612287.0,28.770956978293366,28.14196316506434,28.133905,0.012142789179871452,28.3884,28.3125,28.2308,28.141,0.012057689981688224
2015-04-16,0.4238928571428569,127028512.0,28.69054260748344,28.14544286362964,28.108425,0.003300601326102187,28.3815,28.1785,28.201,28.1627,0.011855317549290758
2015-04-17,0.42325714285714255,232649179.0,28.643091797683798,28.117895924236343,28.077479999999998,-0.023767903693104775,28.1706,27.8562,28.0404,27.7922,0.012588857794267707
2015-04-20,0.4273357142857139,210657422.0,28.692295714766225,28.15406774097574,28.09631,0.0007203008002540368,28.6161,28.4977,28.0404,27.954,0.012610375473734831
2015-04-21,0.41771428571428537,145089282.0,28.68200833231416,28.17168033707329,28.092859999999995,0.0051710035541451815,28.6289,28.339,28.6101,28.2877,0.012202564498150744
2015-04-22,0.4256714285714285,168454625.0,28.76206383586396,28.223939352590122,28.114245,0.03128540968069368,28.7767,28.7204,28.3617,28.2089,0.011699477849912845
2015-04-23,0.4400357142857142,204949526.0,28.881410793963433,28.29441179520059,28.184559999999998,0.060737483446875976,29.1286,28.9639,28.6514,28.6181,0.011692309631837752
2015-04-24,0.41110000000000013,199374796.0,29.02784204449705,28.371020195657675,28.252270000000003,0.08366858495284438,29.1688,29.0988,29.1383,28.8613,0.012034266618101985
2015-04-27,0.42213571428571434,434134294.0,29.274206895875363,28.4904563674998,28.357225,0.1260979171342496,29.7364,29.6251,29.5462,29.2831,0.012382303932001137
2015-04-28,0.4784571428571428,532508884.0,29.38419597170218,28.553555761071244,28.403835000000004,0.11452118863973662,30.05,29.153,30.0302,28.9401,0.012385970355957183
2015-04-29,0.49992142857142874,283825107.0,29.396028653276943,28.56992187906446,28.450745,0.07228024790786236,29.3866,28.7254,29.0743,28.6514,0.013207499323793342
2015-04-30,0.5335785714285716,372526171.0,29.37851364870793,28.510691223915465,28.460765000000002,-0.009454247186064885,28.5617,27.948,28.4751,27.8196,0.014282649096312083
2015-05-01,0.5824142857142858,262003359.0,29.402175477881613,28.53789205973304,28.501275000000003,-0.007887955534054664,29.0693,28.7963,28.1607,27.9821,0.014082908642680327
2015-05-04,0.5971214285714286,228311170.0,29.422952242517333,28.557159482615607,28.51641,-0.011891169061134799,29.155,28.7402,28.9224,28.6445,0.014584218447089396
2015-05-05,0.6256142857142856,220623805.0,29.424668106256316,28.513591912842692,28.514345,-0.05644332582255457,28.6841,28.0997,28.6191,28.0939,0.014612487382643655
2015-05-06,0.6636928571428571,322810001.0,29.434203036076198,28.45679268304815,28.507595,-0.09471814117795962,28.3056,27.9172,28.2662,27.5537,0.013812245786351353
2015-05-07,0.669242857142857,194273203.0,29.438156491678214,28.4222314751388,28.49898,-0.10391282483875788,28.2758,28.0939,27.9791,27.8118,0.014154528859443119
