Date,RSI_14,MACD_Histogram,MACD,OBV,Close,MACD_Signal,Low,High,Open,rolling_logvol_30,log_returns
2011-12-20,63.54173486088376,0.021113215686474753,-0.0051891283816623,12557173860.0,11.9157,-0.026302344068137053,11.6545,11.9197,11.6604,0.01711100551567886,0.0011742308041485304
2011-12-21,59.32958445921272,0.036840659556391236,0.019748480377351996,12868021026.0,11.9297,-0.017092179179039244,11.7964,11.9571,11.9327,0.01683234416479539,0.0054254594029928055
2011-12-22,59.6741491672701,0.0490646609493181,0.04423864700760838,13107536077.0,11.9946,-0.004826013941709721,11.9197,12.0114,11.9481,0.0161011432044943,0.0117526527845114
2011-12-23,60.89460009830769,0.06324772017891872,0.07423363628193869,13427181957.0,12.1364,0.01098591610301996,12.0222,12.1443,12.0281,0.01545756541168026,0.007928016772652757
2011-12-27,66.03178953137844,0.07488646675353361,0.10459399954493698,13741611673.0,12.233,0.029707532791403368,12.1275,12.3118,12.1314,0.015489061820558675,-0.009470024408919387
2011-12-28,63.42458541721502,0.0706267207513056,0.11799093373053537,13470501539.0,12.1177,0.04736421297922977,12.0783,12.2863,12.2448,0.01535143740027427,0.005997969298705151
2011-12-29,64.02588996763753,0.06847492227880636,0.13295786582773772,13725788853.0,12.1906,0.06448294354893136,12.0525,12.2065,12.1344,0.014755576335388737,-0.0003281755112071371
2011-12-30,61.694265772546885,0.0626934987653101,0.14284981700556898,13512436861.0,12.1866,0.08015631824025889,12.1414,12.2251,12.1414,0.014589314163527167,0.015414045639623331
2012-01-03,68.29222486540627,0.06713323161824632,0.1640728577630668,13871049231.0,12.3759,0.09693962614482048,12.3088,12.4134,12.3345,0.01423631164811713,0.0053187756845078284
2012-01-04,73.50997585461934,0.06972492096926275,0.18409577735639893,14179776116.0,12.4419,0.11437085638713618,12.3167,12.4785,12.3414,0.01412888609582466,0.011109982076154715
2012-01-05,89.16334113114064,0.07552220407738319,0.2087736114838652,14501369462.0,12.5809,0.133251407406482,12.4182,12.5959,12.4862,0.013719597836371769,0.010453167057378924
2012-01-06,92.29029339537284,0.08241869759607806,0.2362747794015796,14879139913.0,12.7131,0.15385608180550153,12.6162,12.7237,12.6331,0.01344288709775963,-0.0015744191678667026
2012-01-09,90.75217420168613,0.0797417320022537,0.2535332468083187,14411758927.0,12.6931,0.17379151480606497,12.6813,12.8715,12.8036,0.012300518797326217,0.0035860653880163103
2012-01-10,90.80710090411128,0.07520932987443907,0.26780317714911384,14718177692.0,12.7387,0.19259384727467477,12.6852,12.8175,12.8155,0.012016708281425897,-0.0016341541783895706
2012-01-11,85.73592302209542,0.06534266192832028,0.27427217468507514,14462886597.0,12.7179,0.20892951275675486,12.6192,12.7257,12.7209,0.010768483596849178,-0.0028110144060738223
2012-01-12,82.8861113539025,0.05154999421194251,0.273367005521683,14210585350.0,12.6822,0.22181701130974052,12.6017,12.7277,12.7091,0.010620109932779159,-0.0037999279419286777
2012-01-13,78.36423312339208,0.03511078843617374,0.2657054968549577,13942301381.0,12.6341,0.23059470841878396,12.5987,12.6529,12.6311,0.01002502450914908,0.011333260505601643
2012-01-17,78.40637450199195,0.030053902838356128,0.26816208696672916,14230446277.0,12.7781,0.23810818412837303,12.7297,12.8175,12.7651,0.009902638344399044,0.010494043600328044
2012-01-18,79.11278581827516,0.03174070388406594,0.27778406398345545,14558595267.0,12.9129,0.2460433600993895,12.8273,12.9249,12.847,0.00999354126145373,-0.0032112467675617378
2012-01-19,84.45785335527508,0.026248876323583026,0.27885445550386834,14248266760.0,12.8715,0.2526055791802853,12.8341,12.9809,12.9455,0.010010801766703685,-0.01743740426774352
2012-01-20,68.43332797169046,0.0049283086853006974,0.2587659650369112,13757539638.0,12.649,0.2538376563516105,12.6321,12.8648,12.8639,0.010582534193896128,0.01669129217642685
2012-01-23,73.24932865110507,0.0025792310198978208,0.2570616951264828,14120351117.0,12.8619,0.254482464106585,12.7101,12.8934,12.7199,0.010804642778002731,-0.016462051318378183
2012-01-24,59.36863543788182,-0.014750110354165347,0.23604482616387834,13475381114.0,12.6519,0.2507949365180437,12.6262,12.7918,12.7918,0.011378118634758173,0.06051721530010382
2012-01-25,72.74962436825564,0.023246251843456522,0.2798527513223643,14612365227.0,13.4412,0.2566064994789078,13.3535,13.6759,13.6749,0.01554531756129853,-0.004473880046377655
2012-01-26,68.89906956973498,0.03967453631988027,0.30619966987875813,14227845651.0,13.3812,0.26652513355887786,13.3357,13.5053,13.4954,0.015544619538770718,0.00587158743940233
2012-01-27,68.09438441784964,0.050490635149335716,0.3296384274955475,14583537589.0,13.46,0.2791477923462118,13.3555,13.4973,13.3694,0.015384521089232812,0.0126536308172228
2012-01-30,71.17771859341846,0.06301656426678476,0.35791849767969275,15033212909.0,13.6314,0.294901933412908,13.4038,13.6601,13.4146,0.014566343346099858,0.007782481651468301
2012-01-31,71.94886213865209,0.07167215810270677,0.38449213104129143,15498280704.0,13.7379,0.31281997293858466,13.6334,13.79,13.7161,0.014465881908583294,-0.0006480527698051039
2012-02-01,72.32698847325877,0.06992024648279294,0.40022028104207585,15178386357.0,13.729,0.3303000345592829,13.7093,13.8128,13.7959,0.014519455335174089,-0.002377359335080315
2012-02-02,72.42614540951705,0.060065109154432084,0.405381421002323,14956808781.0,13.6964,0.3453163118478909,13.6621,13.7586,13.7201,0.014592067053638877,0.009902329807545808
2012-02-03,75.50864050395842,0.05628955240630029,0.4156782523557663,15297077084.0,13.8327,0.359388699949466,13.7103,13.8426,13.7616,0.013517368184467205,0.009339810007385898
2012-02-06,75.35971223021579,0.055979369817400815,0.42936291222121703,15593267079.0,13.9625,0.3733835424038162,13.789,13.9933,13.794,0.013520457201154565,0.010388112283162197
2012-02-07,75.4752365527235,0.058750971213726466,0.4468222564209743,15968148378.0,14.1083,0.3880712852072478,13.9813,14.1362,14.002,0.013553063265709176,0.016638172754846872
2012-02-08,78.98878614991146,0.06897600347639371,0.47429128955274,16451683227.0,14.345,0.4053152860763463,14.1342,14.348,14.1575,0.013660823686681565,0.03397195700476648
2012-02-09,88.93310121860233,0.09970825338629807,0.5299506028092189,17499813872.0,14.8407,0.43024234942292083,14.4601,14.9501,14.4661,0.014610183270811568,0.0005321782720676697
2012-02-10,88.06376211825112,0.11032548301512413,0.568149203191826,18248539976.0,14.8486,0.4578237201767019,14.7035,14.9756,14.7757,0.014346308847665582,0.018476476511583892
2012-02-13,96.20787566315477,0.12469393237779636,0.6136911356489474,18862019357.0,15.1255,0.48899720327115104,14.9598,15.161,15.0397,0.014503056448708265,0.013514429110276489
2012-02-14,95.15073336199896,0.13583871714579865,0.6587955997033994,19409110549.0,15.3313,0.5229568825576008,15.1067,15.3343,15.1815,0.014475774452122258,-0.02334741535607981
2012-02-15,83.43876995265823,0.10835677477911376,0.658402851031493,17623318639.0,14.9775,0.5500460762523792,14.955,15.837,15.4752,0.015455748572006954,0.00897975798195089
2012-02-16,83.8203994760969,0.08905848583149467,0.6613691835417477,18743814610.0,15.1126,0.572310697710253,14.6446,15.1935,14.7904,0.015461696226386058,-0.00019852955839434435
2012-02-17,82.49076841920167,0.06688499882166854,0.6559169462373386,18108454845.0,15.1096,0.5890319474156701,15.0573,15.2812,15.1412,0.015482810523273037,0.025058005614655512
2012-02-21,84.39079829133517,0.06857846505468901,0.6747550287340314,18825929918.0,15.493,0.6061765636793424,15.1698,15.493,15.2594,0.015849512721392723,-0.003498010478781013
2012-02-22,82.92194539643421,0.057065968788262866,0.6775090246646709,18252824877.0,15.4389,0.620443055876408,15.3197,15.5128,15.4399,0.015887534177298965,0.006488435620130845
2012-02-23,84.58045631942355,0.047615881087058054,0.6799629072352307,18926690107.0,15.5394,0.6323470261481726,15.3323,15.5837,15.5,0.01587783742063882,0.011733154032943803
2012-02-24,84.84826136656952,0.04513581843765169,0.6887667991952373,19419355628.0,15.7228,0.6436309807575856,15.6073,15.7373,15.6341,0.015825561494315393,0.006422206186601044
2012-02-27,84.68733696057237,0.04181213758139646,0.6958961527343313,20068272473.0,15.8241,0.6540840151529348,15.5364,15.9041,15.6833,0.01571617447321732,0.01803024160115682
2012-02-28,85.45744116085643,0.049947003768397225,0.7165177698634313,20779731389.0,16.112,0.6665707660950341,15.8261,16.112,15.8871,0.015686137964847933,0.01312721359325433
2012-02-29,85.33390441517645,0.059937258014258865,0.7414923386128578,21908850325.0,16.3249,0.6815550805985989,16.1197,16.4806,16.2904,0.015702278242104857,0.0037296593608823047
2012-03-01,82.64047317279251,0.060736215645914804,0.7574753501559925,22719236071.0,16.3859,0.6967391345100777,16.2124,16.4983,16.4925,0.01571624598783289,0.0013965673552138057
2012-03-02,82.74979009235932,0.05316248083294317,0.7631922355512568,23230485572.0,16.4088,0.7100297547183136,16.3278,16.4548,16.3859,0.015625765025420395,-0.02248282837775036
2012-03-05,68.59387019717397,0.015874655985997466,0.7298730747008104,22271297999.0,16.044,0.713998418714813,15.8301,16.4758,16.4167,0.01593413896175125,-0.005487479473410059
2012-03-06,63.28500361409924,-0.02044138411758545,0.6884466885678311,21310876254.0,15.9562,0.7088880726854165,15.5344,16.0587,15.768,0.01602763444876277,0.0008644937925247248
2012-03-07,74.66573885381982,-0.047714116845842924,0.6492454266281129,22088045358.0,15.97,0.6969595434739558,15.7503,16.1829,16.1444,0.015447791209435053,0.021060323179357365
2012-03-08,77.00636080660443,-0.04696930769874874,0.63824790885052,22699995580.0,16.3099,0.6852172165492687,16.0135,16.3415,16.0982,0.012123428927074095,0.006045490879278145
2012-03-09,78.08959612557297,-0.04397569464729523,0.6302475982401496,23196674169.0,16.4088,0.6742232928874449,16.3455,16.4846,16.3849,0.011947484137592489,0.012277450306160542
2012-03-12,76.23246868990105,-0.033005002010285556,0.632967040374588,23680023413.0,16.6115,0.6659720423848735,16.4608,16.6115,16.5207,0.0119875160513409,0.02882532971336851
2012-03-13,82.34513964737093,0.0005324734355830474,0.6666376341793523,24499906334.0,17.0973,0.6661051607437692,16.722,17.1003,16.7772,0.01259799884838288,0.03707051563635645
2012-03-14,85.44132784354095,0.05665951210366493,0.7369295508733504,26183746321.0,17.743,0.6802700387696855,17.316,17.8977,17.3919,0.013702887211737022,-0.0068656496536314586
2012-03-15,81.16056190101098,0.07491931085069359,0.7739191773330525,24807480080.0,17.6216,0.6989998664823589,17.4099,18.0564,18.0446,0.013892167547227453,0.0
2012-03-16,80.51264640977772,0.0760641565257667,0.7940800621395674,24807480080.0,17.6216,0.7180159056138007,17.3919,17.7322,17.5953,0.013835705159903785,0.026167539927421858
2012-03-19,81.63082437275993,0.09606391342171283,0.8380957973909418,25877041894.0,18.0888,0.7420318839692289,17.7282,18.1097,18.0071,0.014210236155132849,0.008088249024552222
2012-03-20,81.23447103439266,0.1061733962748379,0.8747486293127764,26846241920.0,18.2357,0.7685752330379385,17.5143,18.2642,18.0387,0.01421086490705163,-0.005686332963838973
2012-03-21,78.15684251257585,0.09333833926774338,0.8852481571226178,26081910623.0,18.1323,0.7919098178548745,18.0977,18.347,18.1392,0.014453793137272707,-0.005341751255311939
2012-03-22,75.62127941037514,0.06701614724146732,0.8756800019067086,25341207935.0,18.0357,0.8086638546652413,17.9213,18.1904,17.9903,0.014576493507744422,-0.005426184582863827
2012-03-23,82.57041648037966,0.033403772056416536,0.850418569735762,24830338720.0,17.9381,0.8170147976793455,17.8869,18.1107,18.0701,0.013879669161382821,0.01807066765371404
2012-03-26,86.68573244359706,0.02401129542073721,0.8470289169552672,25536955042.0,18.2652,0.82301762153453,17.9134,18.2711,18.0485,0.01399641778682797,0.012335188275983455
2012-03-27,87.52939075567724,0.023829731077426253,0.8528047853813128,26256640373.0,18.4919,0.8289750543038865,18.2376,18.5462,18.2415,0.013865609372018427,0.00510271237505246
2012-03-28,86.54722917870673,0.02094627984914932,0.8551579041153232,27033904308.0,18.5865,0.8342116242661739,18.3669,18.7018,18.6091,0.013807952814000678,-0.012642461866185265
2012-03-29,79.91813369444787,-0.00446582276365981,0.8286293458115992,26313297460.0,18.353,0.833095168575259,18.2731,18.5541,18.4418,0.013134095342073203,-0.017112846378733417
2012-03-30,71.29455909943711,-0.04762752069929688,0.773560767701138,25446404587.0,18.0416,0.8211882884004349,17.9951,18.3747,18.3204,0.01382862222197812,0.03145402332847449
2012-04-02,72.04952734442958,-0.04287945713192842,0.7675889669855245,26155739527.0,18.6181,0.8104684241174529,18.0671,18.622,18.1097,0.014536272677620277,0.01704682045674074
2012-04-03,69.13544668587893,-0.0246165026052243,0.7796977958609226,27144974031.0,18.9382,0.8043142984661469,18.7335,19.0251,18.8782,0.014263363255084979,-0.007989291203723901
2012-04-04,68.49284649303681,-0.02882930064306022,0.7682776726623217,26465682580.0,18.7875,0.7971069733053819,18.5678,18.8351,18.7885,0.014396963068526373,0.014326688193180464
2012-04-05,70.987906759362,-0.01992462472018386,0.7722011924051522,27068577943.0,19.0586,0.792125817125336,18.7589,19.0999,18.8683,0.01446688575522089,0.004596265125994553
2012-04-09,67.37187910643888,-0.014917333600289795,0.7734791501249738,27715612337.0,19.1464,0.7883964837252636,18.8172,19.2567,18.8427,0.014441704207375686,-0.012270479474405314
2012-04-10,60.81581805404713,-0.03308595400854608,0.7470390412145811,26660942162.0,18.9129,0.7801249952231272,18.8378,19.3789,19.2587,0.014845753248341685,-0.0036125216734782797
2012-04-11,61.50739807456223,-0.054203888255762944,0.7123701349034235,25834745434.0,18.8447,0.7665740231591864,18.758,19.1659,19.1454,0.014763792256285449,-0.005496726720361649
2012-04-12,61.374552722349385,-0.07817981664491047,0.6688492523530485,25106214432.0,18.7414,0.747029068997959,18.6723,18.9985,18.8083,0.014811416192758182,-0.02864877218743095
2012-04-13,53.87684645424191,-0.12969835977921362,0.584906119273942,24086327260.0,18.2121,0.7146044790531556,18.1617,18.7994,18.7807,0.016008440790059166,-0.04233976565523993
2012-04-16,39.80109548931015,-0.20988743101163287,0.45224519028861465,22839926218.0,17.4571,0.6621326213002475,17.3989,18.3659,18.359,0.018067757101783044,0.04977413404757409
2012-04-17,48.44462699150433,-0.19832712140672804,0.41422371954183745,24056590120.0,18.348,0.6125508409485655,17.2108,18.357,17.4207,0.019446216096419108,-0.0021988403570085235
2012-04-18,46.950739347274464,-0.1888410688257387,0.37649950491639217,22924689648.0,18.3077,0.5653405737421309,18.1382,18.6654,18.4683,0.01939733989000132,-0.034955554775083955
2012-04-19,43.213207167304176,-0.21828506484215837,0.29248424268943296,21934800798.0,17.6788,0.5107693075315913,17.5913,18.1983,18.0621,0.02069325253225345,-0.02495411814680415
2012-04-20,42.158191424587024,-0.25775906972710794,0.18857047037270647,20711699144.0,17.2431,0.4463295400998144,17.1662,17.8937,17.7972,0.021040634707380917,-0.002217836487353418
2012-04-23,34.480562266637364,-0.2754953908667945,0.1019603015163213,19565108345.0,17.2049,0.37745569238311577,16.7486,17.3538,17.1712,0.02103796815932485,-0.02024434321445366
2012-04-24,27.30192017825543,-0.2976157717055629,0.005435977751162113,18293550974.0,16.8601,0.30305174945672503,16.7013,17.0848,16.9322,0.021303914899577735,0.08506108939429133
2012-04-25,46.36641401779231,-0.20311309131641403,0.04916038531120748,19367662086.0,18.357,0.2522734766276215,18.2357,18.5975,18.5263,0.02586785382889486,-0.0037603980445163774
2012-04-26,43.266861247531345,-0.13993008436306123,0.07736087117379498,18731983917.0,18.2881,0.2172909555368562,18.1215,18.4979,18.4861,0.025040028493312497,-0.007756338477259537
2012-04-27,41.34575425959274,-0.10399126947901263,0.08730186868809042,18249280904.0,18.1468,0.19129313816710306,18.071,18.2415,18.2081,0.025050212859836832,-0.032102151078800684
2012-04-30,39.048242027800484,-0.11434477206941446,0.04836217308033497,17649069901.0,17.5735,0.16270694514974943,17.5447,18.0091,17.9913,0.025768820868827414,-0.0031460367110668357
2012-05-01,39.131432317273024,-0.11984610821839028,0.012899309876761578,16924233445.0,17.5183,0.13274541809515186,17.4906,17.9589,17.602,0.025290113026802112,0.0066111617415165755
2012-05-02,40.94915697721957,-0.11080631021115768,-0.005762469668795234,17434444463.0,17.6345,0.10504384054236245,17.4187,17.6778,17.46,0.025273104084689895,-0.007170733284204634
2012-05-03,43.84060508438967,-0.10833038035434395,-0.030369134900567474,16959822295.0,17.5085,0.07796124545377647,17.462,17.7982,17.7715,0.02528380834030151,-0.02882628366673573
2012-05-04,45.910416017308066,-0.13355970348378454,-0.0889883839009542,16329094296.0,17.011,0.04457131958283034,17.0091,17.4029,17.3657,0.025776281386339,0.007490540119839007
2012-05-07,37.112830679371584,-0.1346156031049798,-0.12369818429839441,16878980493.0,17.1389,0.01091741880658539,16.8894,17.2364,16.8972,0.02582404402336162,-0.0022547265329131753
2012-05-08,37.12628481255598,-0.13078354202154147,-0.15256200872034142,16283310907.0,17.1003,-0.021778466698799973,16.8135,17.1989,17.1409,0.025557618016792814,0.001676926301476283
2012-05-09,43.277413675046496,-0.11949567391615824,-0.17114805909399777,16853613442.0,17.129,-0.05165238517783953,16.8776,17.273,16.9642,0.02542236693671353,0.0023441474134699965
2012-05-10,48.999648049381406,-0.10312012116456454,-0.1805525366335452,17258013243.0,17.1692,-0.07743241546898066,17.1073,17.3309,17.2917,0.02539870312061479,-0.0066736650587088725
2012-05-11,48.0117781255803,-0.09403255545436431,-0.19497310978693605,16785058289.0,17.055,-0.10094055433257174,16.9851,17.2877,17.0041,0.025340991918420736,-0.015189537274546997
2012-05-14,49.155350353068975,-0.09889456898579185,-0.22455876556481158,16360955246.0,16.7979,-0.12566419657901973,16.7792,17.0789,16.9302,0.02530501138376384,-0.009011844479629223
2012-05-15,13.400119873276807,-0.10522943359696663,-0.257200988575228,15796035779.0,16.6472,-0.15197155497826137,16.6045,16.9496,16.8962,0.02450513722558673,-0.01288358968010591
2012-05-16,12.620967741935445,-0.1158977517176075,-0.29684374462527074,15123975574.0,16.4341,-0.18094599290766325,16.2825,16.7575,16.6736,0.024237913658718448,-0.029699008369122662
2012-05-17,11.100865370974574,-0.14554915963109055,-0.36288244244652645,14392135683.0,15.9532,-0.2173332828154359,15.9532,16.4767,16.4127,0.02465908752022399,0.0004950758851897697
2012-05-18,14.235649010735457,-0.15401861461326904,-0.40985655108202224,15260847621.0,15.9611,-0.2558379364687532,15.7149,16.3544,16.0675,0.02440454093961349,0.05664418452586779
2012-05-21,39.981464911159414,-0.08955757811895182,-0.367784909117443,16020098476.0,16.8913,-0.2782273309984912,16.0705,16.8982,16.0844,0.026899835682663055,-0.007833434804896783
2012-05-22,36.08814551004833,-0.05033451565361624,-0.34114547556551145,15196007910.0,16.7595,-0.2908109599118952,16.6295,17.27,17.1409,0.02686597917324788,0.02421006139182492
2012-05-23,45.06779413908733,0.005749541047578688,-0.28362403360242183,15893748503.0,17.1702,-0.2893735746500005,16.6482,17.2383,16.7762,0.027356603460403462,-0.009197565365189385
2012-05-24,50.032370840347056,0.033206567708169155,-0.24786536501478906,15384505353.0,17.013,-0.2810719327229582,16.8894,17.3488,17.3309,0.02737611240803252,-0.005351388333602514
2012-05-25,46.449985256053225,0.04544319222159671,-0.22426794244596238,14995191683.0,16.9222,-0.2697111346675591,16.8057,17.0292,16.9921,0.026957288484228157,0.01760191176731247
2012-05-29,51.846710923355445,0.07236677708488287,-0.1792526633114555,15446510115.0,17.2227,-0.2516194403963384,17.013,17.274,17.1802,0.02610662825117912,0.011889991566202619
2012-05-30,54.292097499498716,0.10088877760006382,-0.12550846839625862,16074508735.0,17.4287,-0.22639724599632244,17.0501,17.4532,17.129,0.024457599289871592,-0.0025565249799353418
2012-05-31,53.07529465613914,0.11270119296384712,-0.08552075479151355,15490916707.0,17.3842,-0.19822194775536067,17.1981,17.4996,17.4758,0.024457931273519515,-0.029284165253117948
2012-06-01,47.778836496613536,0.08398683302742146,-0.09323840647108383,14872929606.0,16.8825,-0.1772252394985053,16.8679,17.2335,17.128,0.024212914125736958,0.005882265680890647
2012-06-04,52.47208503328324,0.0695584679353323,-0.09027715457933994,15533597805.0,16.9821,-0.15983562251467223,16.5051,17.0789,16.8972,0.023836103523052446,-0.002547096097149874
2012-06-05,54.0311213067632,0.0555689461740132,-0.09037443979715576,15073205267.0,16.9389,-0.14594338597116896,16.8008,17.0471,16.8904,0.02383699355746841,0.015186160550807338
2012-06-06,60.42519513127011,0.061759645427619775,-0.06874382918664423,15510037409.0,17.1981,-0.130503474614264,17.0187,17.269,17.0876,0.023703347341922875,0.0004476236780462136
2012-06-07,69.62707615167658,0.06408348439824933,-0.05039911911645234,15960623045.0,17.2058,-0.11448260351470167,17.1692,17.3734,17.3724,0.017549674727244675,0.01483782067825383
2012-06-08,71.82803825247798,0.07963827867704629,-0.01493475516839382,16372684600.0,17.463,-0.09457303384544011,17.123,17.4709,17.2029,0.017817593161950356,-0.01580307733119074
2012-06-11,55.35040770142603,0.06860188016417607,-0.00882068364022004,15671367393.0,17.1892,-0.0774225638043961,17.1712,17.7105,17.6867,0.017974296260801836,0.008671252574095973
2012-06-12,60.33978156899136,0.06834760647848462,0.00801194429370966,16188114959.0,17.3389,-0.06033566218477495,17.054,17.3528,17.2877,0.01712607853181928,-0.006956529662894036
2012-06-13,50.965635328315955,0.05748452371191643,0.011519992455120587,15839559504.0,17.2187,-0.045964531256795844,17.1654,17.4069,17.2897,0.0171608737871219,-0.0010924326887015933
2012-06-14,53.93821905685023,0.04688159794290763,0.012637466171838696,15429319093.0,17.1999,-0.034244131771068935,17.071,17.26,17.1912,0.01710718814267504,0.004466779284971061
2012-06-15,57.5176974269849,0.043004435978051744,0.019511413201495742,15826735224.0,17.2769,-0.023493022776556002,17.1409,17.2927,17.1832,0.017090427747195044,0.02009550641516946
2012-06-18,58.402855601212,0.06091497848124451,0.05265070032499963,16348858568.0,17.6276,-0.008264278156244876,17.1654,17.6916,17.1822,0.016616283574693507,0.002843759528597912
2012-06-19,55.52695806523191,0.07222668627824592,0.08201907969156252,16777474748.0,17.6778,0.009792393413316605,17.5467,17.7556,17.5566,0.016577107868357303,-0.002900490357847671
2012-06-20,55.362357313512064,0.07217366356855202,0.10000947287400663,16351381828.0,17.6266,0.02783580930545461,17.4768,17.7342,17.7015,0.0165819413755511,-0.013962430615042125
2012-06-21,62.47441210245145,0.05250615645866191,0.093468504878782,15964056837.0,17.3822,0.04096234842012009,17.3764,17.7025,17.6177,0.016804609584475605,0.0077422699382348375
2012-06-22,63.127943485086334,0.04567480501148373,0.09805585468447475,16301804522.0,17.5173,0.05238104967299102,17.317,17.5193,17.4237,0.016853985378084874,-0.0196642593797796
2012-06-25,55.07854299533453,0.016752944357512366,0.07332223011988148,15962442992.0,17.1762,0.056569285762369116,17.1654,17.4474,17.3724,0.01721221601434985,0.0022447742844823536
2012-06-26,50.394668431252065,-0.0003053041738050183,0.05618765554511285,16290694971.0,17.2148,0.056492959718917865,17.0739,17.2887,17.1941,0.016965996072198036,0.004283629950713018
2012-06-27,51.89972042715062,-0.006779989504836506,0.048017972837872236,16531555363.0,17.2887,0.05479796234270874,17.2118,17.3557,17.3045,0.01687379085123349,-0.009513724750228124
2012-06-28,41.907680520972946,-0.02142931271120105,0.02801132145370744,16195771557.0,17.125,0.04944063416490849,17.0215,17.274,17.2039,0.016787383098908044,0.025909603641611073
2012-06-29,58.50889978357851,-0.0012525656480723915,0.047874927104818,16695505149.0,17.5745,0.04912749275289039,17.2808,17.5745,17.3919,0.01630126106097221,0.01457925510311206
2012-07-02,60.404636459431025,0.027482943141112784,0.08348117167928137,17170049927.0,17.8326,0.05599822853816859,17.5636,17.8593,17.5962,0.016422251098080255,0.011435769156593542
2012-07-03,66.66395377227974,0.056631579746530755,0.12678770322133204,17456908102.0,18.0377,0.07015612347480128,17.876,18.0554,17.9025,0.013142806865021148,0.017438004899191922
2012-07-05,70.95685619942675,0.09154240422156307,0.18458412875175512,18031458612.0,18.355,0.09304172453019205,18.0456,18.4881,18.073,0.01328736819218999,-0.00668533170997604
2012-07-06,67.06054548050841,0.09997188464416787,0.21800658033540188,17534252239.0,18.2327,0.11803469569123401,18.1037,18.3107,18.2691,0.012776758687939043,0.013109761123530376
2012-07-09,65.7129055033258,0.11429305840288048,0.2609010186948346,17984219230.0,18.4733,0.14660796029195414,18.1786,18.4743,18.214,0.01275162450435588,-0.009277856414470547
2012-07-10,61.11328472345729,0.10505397144951709,0.2779254246038505,17377689925.0,18.3027,0.17287145315433342,18.215,18.6546,18.5965,0.01285730333379917,-0.006264561704406816
2012-07-11,59.77179433660344,0.08488559294665021,0.2789784443376462,16821098448.0,18.1884,0.19409285139099597,17.9726,18.2871,18.2396,0.012634388160607383,-0.009140856714048445
2012-07-12,61.458668669742856,0.05546327013952801,0.263421939065406,16313503069.0,18.0229,0.207958668925878,17.8366,18.1597,18.0631,0.012639750579966164,0.010009165160969646
2012-07-13,62.08522467363392,0.043788674901078545,0.2626945125522262,16683195348.0,18.2042,0.21890583765114766,18.0554,18.2721,18.1451,0.012721737658589244,0.0032905229808654003
2012-07-16,71.24336144954705,0.03600912717708288,0.26391724662250127,17040776320.0,18.2642,0.2279081194454184,18.2061,18.4052,18.2091,0.011312547333407908,5.475042022318519e-05
2012-07-17,70.81483830057077,0.027231422272343597,0.2619473972858479,17389302624.0,18.2652,0.23471597501350433,18.1508,18.4023,18.3827,0.01130466729739293,-0.001188757888143714
2012-07-18,69.3201133144477,0.01677750669144004,0.2556878583778044,17089830401.0,18.2435,0.23891035168636435,18.1627,18.3077,18.2544,0.011286760072049028,0.013318429668000918
2012-07-19,76.70755123633379,0.02277739080449792,0.2673820901919868,17607722072.0,18.4881,0.24460469938748886,18.2357,18.5185,18.3963,0.011219166185795135,-0.01655219982498171
2012-07-20,62.67924685149011,0.0037452981436148225,0.2492863220670074,17136267525.0,18.1846,0.24554102392339258,18.1677,18.491,18.4484,0.011739021469536214,-0.0007151462778867057
2012-07-23,57.84431691965947,-0.011448163815906465,0.23123081915350951,16557675376.0,18.1716,0.24267898296941598,17.6867,18.2337,17.8869,0.011486108074221906,-0.004837896101458863
2012-07-24,51.130468826465666,-0.02818026684264241,0.207453649416113,15890783747.0,18.0839,0.2356339162587554,18.012,18.348,18.2781,0.011089873291435673,-0.04411324648689368
2012-07-25,29.024536205864678,-0.08914190299080602,0.1242065375202479,14849904774.0,17.3035,0.21334844051105392,17.1547,17.4768,17.2877,0.013800353429677044,-0.00017339035993046094
2012-07-26,30.475033512064243,-0.12481501964949668,0.057329665949183095,14367286365.0,17.3005,0.18214468559867977,17.1645,17.465,17.4464,0.013739033427922653,0.017714483767686393
2012-07-27,32.417134945842506,-0.12255938516880507,0.028945454137673465,14846683647.0,17.6097,0.15150483930647854,17.2029,17.6295,17.3045,0.014104227093467547,0.016713888835258782
2012-07-30,42.32765298218435,-0.09716098976402557,0.030053602101446586,15296437927.0,17.9065,0.12721459186547215,17.6897,18.0387,17.7844,0.014388842325111593,0.026191829066254425
2012-07-31,53.284175473172674,-0.04698206524340204,0.06848701031121962,15844773523.0,18.3817,0.11546907555462166,18.1382,18.4081,18.1527,0.014704586658722561,-0.006571537990356057
2012-08-01,54.113465387535356,-0.02180436623131672,0.08821361776547576,15388667258.0,18.2613,0.11001798399679248,18.146,18.5502,18.5352,0.014772945963748146,0.0015758633573558555
2012-08-02,51.56449204094268,-0.004045515597341842,0.10496108950011518,15782886314.0,18.2901,0.10900660509745702,18.0631,18.3797,18.1412,0.014753923470180761,0.01293396594916457
2012-08-03,54.51529041526988,0.021498653890275263,0.13587992246030112,16191861865.0,18.5282,0.11438126857002585,18.4043,18.5975,18.4663,0.014615340754997909,0.011126224101057621
2012-08-06,57.51349969645651,0.04856885900785721,0.17509234232984738,16550440727.0,18.7355,0.12652348332199018,18.5155,18.8043,18.5768,0.01467310706424958,-0.00275257726675053
