Date,RSI_14,MACD_Histogram,MACD,rolling_logvol_30,OBV,Close,Low,High,Open,MACD_Signal,log_returns
2019-11-04,57.224963124968255,0.49781221392950803,1.5175162456448845,0.012105367269417456,-221907967.34296814,137.787,137.416,138.227,138.063,1.0197040317153765,-0.0006388709625399387
2019-11-05,60.343255564494534,0.4541104580461488,1.5873421042730627,0.011820013566863984,-241053340.46751314,137.699,137.174,138.247,138.197,1.1332316462269139,-0.002763457241552855
2019-11-06,61.340093773852374,0.3683316546549267,1.593646214545572,0.011597403244315475,-258442208.33033314,137.319,136.498,137.758,137.614,1.2253145598906454,0.0014263157631744547
2019-11-07,69.97799241961116,0.2965959116823593,1.5960594494935947,0.01159751834289146,-239783027.97310016,137.515,137.037,138.111,137.105,1.2994635378112354,0.011783552813578048
2019-11-08,71.12705038509026,0.3282611209418629,1.709789938988564,0.011435632247356402,-222208328.94209614,139.145,137.027,139.165,137.241,1.3815288180467011,0.0009841000409910327
2019-11-11,80.63665722006188,0.32704815568262324,1.79033901264998,0.011349159151249276,-207133268.39157614,139.282,137.965,139.576,138.55,1.4632908569673568,0.00649085725829434
2019-11-12,80.73442622950813,0.3536855654721345,1.9053978138075252,0.010975370337997675,-187569806.87697515,140.189,139.233,140.678,139.44,1.5517122483353907,0.0016820262398967098
2019-11-13,77.22304054577872,0.3527549003847419,1.992655873816318,0.010292785942467506,-169269907.82432714,140.425,139.44,140.573,139.868,1.6399009734315761,0.00506459672645308
2019-11-14,77.15218912823697,0.36423091291668763,2.0951896145774356,0.010157627048882937,-148545787.80084813,141.138,140.123,141.472,140.141,1.730958701660748,0.012798755460274772
2019-11-15,74.19638152116624,0.45256996167467367,2.2966711537540903,0.010134403420318166,-123883836.23630913,142.956,141.333,142.975,141.96,1.8441011920794166,0.002515091869065773
2019-11-18,84.23871461361881,0.4903767412110971,2.4570721185932882,0.009955783406754156,-101271778.30782913,143.316,142.008,143.514,143.053,1.9666953773821911,0.000272088911962472
2019-11-19,81.28336172629167,0.4729258416444533,2.557852679437758,0.009638021821296158,-76136328.29608613,143.355,143.178,144.265,143.836,2.084926837793305,-0.0016965308973382318
2019-11-20,90.96339603457028,0.40268082947392214,2.5882778746357076,0.009238859896219153,-103026499.05467813,143.112,141.999,144.285,143.776,2.1855970451617854,-0.0009577506875345519
2019-11-21,88.96264480020811,0.30887473122791054,2.571690459196674,0.009239010857240527,-122447685.69276214,142.975,142.037,143.288,142.897,2.2628157279687633,0.0007550916606525914
2019-11-22,87.8718535469106,0.22014981100505304,2.5380029917250795,0.009238830243328966,-105885304.17212413,143.083,142.329,143.766,143.541,2.3178531807200264,0.010995843166571317
2019-11-25,91.04407259014828,0.23282625217363684,2.6088859959370723,0.009346384262258553,-82436349.71944113,144.665,143.395,144.783,143.474,2.3760597437634354,0.005177875682193934
2019-11-26,95.70960821948746,0.2548314454415834,2.694599050565415,0.009102130695171268,-56680497.70253413,145.416,144.753,145.778,144.793,2.4397676051238317,0.0018824763551068139
2019-11-27,95.74706211527705,0.2505083331522102,2.7529030215640944,0.00887650658184298,-40814288.91394113,145.69,144.937,145.846,145.7,2.502394688411884,-0.006058538325393222
2019-11-29,84.60598656078199,0.15569323048390427,2.6970112265167643,0.008907203200410958,-53336485.75456413,144.81,144.714,145.67,145.485,2.54131799603286,-0.012270263100481679
2019-12-02,69.16649684124727,-0.04776744078458339,2.481608695052131,0.008619549343815902,-82059990.10582013,143.044,141.862,145.222,145.202,2.5293761358367144,-0.0016582069281241838
2019-12-03,64.31539807524055,-0.210973225409385,2.2656596040749832,0.008615585035423144,-108398229.76337314,142.807,140.269,142.927,141.071,2.4766328294843682,0.0036207104825410033
2019-12-04,65.38298323785264,-0.2917293231993616,2.1119711754851664,0.007941004103825986,-90017798.20605114,143.325,142.701,143.648,143.609,2.403700498684528,0.0005510429848326149
2019-12-05,62.88671519563234,-0.343925230785441,1.9737939602027268,0.007933466352019025,-71323735.34374213,143.404,142.975,143.786,143.523,2.317719190988168,0.012046751774586332
2019-12-06,62.54591368227733,-0.2688265892858537,1.9816859543808505,0.007499784682843061,-54166758.17592713,145.142,143.736,145.261,144.429,2.250512543666704,-0.002407437312223943
2019-12-09,58.48753016894612,-0.2504537396190947,1.9374453691428357,0.0075391037680102415,-71669740.79956213,144.793,144.353,145.582,144.507,2.1878991087619304,-0.0015689855616549575
2019-12-10,56.81178985262691,-0.26024206273122363,1.8625965303479006,0.0063585305883640236,-88900592.58321613,144.566,144.206,145.28,144.596,2.1228385930791243,0.003714576025225647
2019-12-11,60.84494773519171,-0.23775448617358386,1.8256454853621449,0.0060096373245196845,-69182572.42303213,145.104,143.796,145.261,144.957,2.0633999715357287,0.009977351053225605
2019-12-12,67.06341649209674,-0.13715314862555328,1.891958535753787,0.005885556742439418,-43415987.72141714,146.559,144.458,146.753,145.064,2.02911168437934,0.008492822000536545
2019-12-13,70.29371350051528,-0.005635328667548123,2.022067523544905,0.0056422202496082905,-18480890.713201135,147.809,146.168,148.16,146.344,2.027702852212453,0.006588132192144636
2019-12-16,68.66564000362354,0.12095658389987696,2.1788985820872995,0.005688293686603679,6770688.933294866,148.786,148.094,149.137,148.376,2.0579419981874225,-0.005526514308649781
2019-12-17,61.47821389989202,0.12286884950352261,2.2115280600668257,0.005852336533862498,-19830366.867543135,147.966,147.731,148.953,148.706,2.088659210563303,-0.0021243639973759464
2019-12-18,58.79978471474697,0.07854577864351642,2.1868414338676985,0.005884916645260707,-45060626.52678713,147.652,147.469,148.736,147.586,2.108295655224182,0.008772666298279686
2019-12-19,67.90560981934473,0.11045328857809444,2.2463622659468,0.005917681783884605,-18072425.18908213,148.953,147.049,149.012,147.291,2.1359089773687057,0.010624580321037084
2019-12-20,82.9120589784095,0.2067233824475765,2.394313205428176,0.006084767417987696,37965654.24442287,150.544,149.488,151.6,150.485,2.1875898229805997,0.0
2019-12-23,84.67329927399837,0.2362829920792464,2.482943563079658,0.005876131198284516,37965654.24442287,150.544,150.407,151.239,151.239,2.2466605710004117,-0.00019929714606025734
2019-12-24,83.69106757896708,0.22002713235703464,2.5216944864467052,0.005891475895621026,28567551.185141668,150.514,150.263,150.838,150.614,2.3016673540896706,0.008349646576821695
2019-12-26,85.31893351333105,0.2578581183759887,2.6239900020596565,0.005943512089561471,43755367.889912665,151.776,150.534,151.834,150.691,2.366131883683668,0.001790510773788072
2019-12-27,83.24667822068164,0.2638393306787492,2.6959310470321043,0.005942937620569989,63007463.808889665,152.048,151.338,152.625,152.528,2.432091716353355,-0.008772449640906515
2019-12-30,76.07567091948954,0.14683457150432577,2.615634930733762,0.006276715673530288,45906610.29941167,150.72,149.899,152.108,152.068,2.4688003592294363,0.0007229339493566245
2019-12-31,77.84298035031557,0.050249488075324145,2.5316122193235913,0.0059516785213588694,65136785.24993567,150.829,149.626,150.895,149.929,2.481362731248267,0.018289707771454108
2020-01-02,81.53116430741855,0.14212393344581686,2.6590176480555385,0.006671521105336769,88801070.14052567,153.613,151.441,153.708,151.872,2.5168937146097217,-0.01236018997702175
2020-01-03,68.55296229802508,0.04888871327302713,2.578004606201006,0.007183746025738693,66718477.67342367,151.726,151.179,153.006,151.432,2.5291158929279787,0.0025802728866679767
2020-01-06,66.48809979337256,-0.010153086213031237,2.51642453516169,0.0071524500076276904,88492670.54581967,152.118,149.685,152.185,150.224,2.526577621374721,-0.009299075026924855
2020-01-07,57.1269817750778,-0.1595166972928448,2.3271817497586653,0.00742953670814471,65615440.66870167,150.71,150.455,152.742,152.399,2.48669844705151,0.016008135113260248
2020-01-08,67.12772998014555,-0.11223898287098644,2.346399718462777,0.00786765752976853,94640474.79549167,153.142,151.071,153.777,152.019,2.4586387013337636,0.012240150221319178
2020-01-09,72.10766095192426,0.02122269978813529,2.485167076068933,0.007918390151185164,117013998.47358467,155.028,154.003,155.144,154.783,2.4639443762807978,-0.004681063207458591
2020-01-10,66.61285315119531,0.03509406874773813,2.50781196221547,0.007999269151259517,95336780.62388466,154.304,154.148,156.132,155.741,2.472717893467732,0.012148532310925202
2020-01-13,67.21341463414635,0.13976550193022996,2.6474247708805194,0.008211824876486716,117958144.03469966,156.19,154.225,156.219,154.715,2.5076592689502895,-0.0072094844779191794
2020-01-14,62.909485218582404,0.10357952017522098,2.637133669169316,0.008254892754102261,93388214.26108766,155.068,154.675,156.494,156.286,2.533554148994095,0.0065882530748674634
2020-01-15,65.06453529189395,0.1177842140951193,2.680784416612994,0.007814881227780684,115780471.76201865,156.093,155.497,156.825,155.545,2.5630002025178746,0.018037038238526034
2020-01-16,67.80951433121024,0.27845259721469384,2.9110659490362423,0.008233924263541553,140731564.90358165,158.934,156.915,159.003,157.196,2.6326133518215484,0.005640498442368048
2020-01-17,68.78347729575839,0.3979305281882821,3.130026512056901,0.00824263580795018,176666930.68428466,159.833,158.222,160.184,160.136,2.7320959838686187,-0.0036102706172831366
2020-01-21,71.3734915627661,0.3902898328810118,3.2199582749698834,0.008330845184337372,145806881.85558066,159.257,159.189,160.867,159.432,2.8296684420888716,-0.004916087236313195
2020-01-22,68.5220171486703,0.2894020126322987,3.191420957879245,0.008306028151339984,120569932.56914166,158.476,158.456,160.204,160.117,2.9020189452469465,0.006258925218274722
2020-01-23,65.53516495173446,0.24803797242733827,3.2120664107811194,0.008264607593087895,141146057.64461267,159.471,158.066,159.55,158.953,2.964028438353781,-0.010280225797791732
2020-01-24,66.43725131734604,0.07800014182766768,3.061528615638366,0.008585423916944545,115094314.01822066,157.84,157.293,160.244,160.224,2.9835284738106984,-0.016783494586558388
2020-01-27,57.42811884990162,-0.22751443497503931,2.6991354300919,0.009306101142737576,81556884.72732967,155.213,153.239,156.276,154.121,2.9266498650669392,0.019384012991842416
2020-01-28,66.78538040332994,-0.23988201577636037,2.626797345346489,0.009724676254694758,107589625.26673567,158.251,155.986,158.524,156.668,2.8666793611228494,0.015493784311600272
2020-01-29,66.84294729357394,-0.10350028541057643,2.737304004359629,0.009953309041309876,144315502.4706787,160.722,158.466,161.416,160.546,2.8408042897702055,0.027874081739308044
2020-01-30,70.34460829126756,0.2514313732924611,3.155093506385782,0.010942776447205947,198260353.1211587,165.265,163.349,166.475,166.475,2.903662133093321,-0.014886524939580552
2020-01-31,65.84812293038661,0.27840034429016125,3.251662563456023,0.011335446486940137,160473383.7145367,162.823,162.194,164.902,164.718,2.9732622191658615,0.024107787590782817
2020-02-03,68.30893522994064,0.5071506809944815,3.6072005704089634,0.011908682406551208,191994039.8835657,166.796,162.979,166.906,163.009,3.100049889414482,0.032384377783480786
2020-02-04,75.82803312132486,0.9460376949503906,4.282597008102471,0.012964119899604394,230084880.5376227,172.286,168.633,172.785,169.445,3.33655931315208,-0.0012487042687489769
2020-02-05,74.5649099071398,1.127391141335385,4.745798239821312,0.012963014805947826,189115809.8660937,172.071,170.636,176.183,176.018,3.618407098485927,0.020455245587038446
2020-02-06,75.11207389355239,1.3759075472868778,5.338291532594525,0.013255270911066663,218129715.0905867,175.627,172.228,175.812,173.106,3.962383985307647,0.0014395163890848317
2020-02-07,74.61875978030746,1.4395670392705302,5.76184278439581,0.013235883983284437,253184165.2896567,175.88,174.533,177.552,174.884,4.32227574512528,0.025878970721355768
2020-02-10,78.98760443400863,1.658860977531016,6.39585196703905,0.013756784054647196,290659134.3334587,180.491,175.275,180.628,175.578,4.736990989508034,-0.022824735850757567
2020-02-11,72.47357082018138,1.4062343486543991,6.494783925326033,0.01470413633937484,235080766.61318073,176.418,175.499,182.407,182.357,5.0885495766716335,0.0014896674792931916
2020-02-12,71.95937324554689,1.1445684540291872,6.519260144208118,0.014491597614142173,284284773.48086774,176.681,173.937,177.765,177.503,5.374691690178931,-0.005539394276180188
2020-02-13,73.18263216630766,0.8092750928319017,6.386285556218809,0.014604426349843642,247383186.57406873,175.705,174.904,178.127,175.108,5.577010463386907,0.00901419980764911
2020-02-14,79.44792639018537,0.607385535412087,6.336242382652017,0.0144122351154711,271585870.7624167,177.296,174.69,177.346,175.275,5.72885684723993,0.00993380077188229
2020-02-18,78.72857261158806,0.5097332892721695,6.366023458830142,0.014068667488773012,300706136.3497467,179.066,177.435,179.525,177.532,5.8562901695579725,0.0030500833562157855
2020-02-19,77.53549252251992,0.40332327441186067,6.360444262572798,0.014065540465157933,331982889.3664887,179.613,178.831,180.482,180.373,5.957120988160938,-0.015293425702932963
2020-02-20,67.88770547312691,0.08720777959545067,6.0661307126552515,0.01432379065869927,293548471.7530497,176.887,173.693,179.584,179.288,5.978922933059801,-0.03221146633770738
2020-02-21,61.86081736837674,-0.5278332044215137,5.319131427532909,0.015722385286051323,242875462.06795067,171.28,170.011,175.988,175.667,5.846964631954423,-0.04400045047476185
2020-02-24,46.30099101175388,-1.4094923848905658,4.085099150841216,0.017878011899627913,171651183.56220767,163.907,156.572,167.424,160.907,5.494591535731782,-0.016659567227324496
2020-02-25,34.71559734208279,-2.111122734564489,2.855688117526171,0.01816058343465714,100674816.45645167,161.199,160.789,167.695,167.08,4.96681085209066,0.012361325454226985
2020-02-26,38.350981371029214,-2.357549553194019,2.019873910598136,0.018164944261693322,159466665.46513367,163.204,161.337,166.162,162.763,4.377423463792155,-0.07299059991580695
2020-02-27,24.004696571068237,-3.1614639218659932,0.42559356145966376,0.022661713376950776,62318197.75346866,151.716,151.521,160.204,156.658,3.587057483325657,0.023850505652217437
2020-02-28,29.248987854251,-3.2986149443507253,-0.536211197112749,0.023069387294158368,163531580.47035867,155.378,145.778,157.029,146.168,2.7624037472379763,0.06445082791575864
2020-03-02,36.60602542941613,-2.576714095238908,-0.45848887181065834,0.02573383312470041,237591589.2821417,165.722,155.673,165.85,158.534,2.1182252234282495,-0.049224117426983474
2020-03-03,34.19518807184005,-2.5164650768855568,-1.0273561226786967,0.02732215731013133,162857812.97270668,157.762,155.623,167.833,166.689,1.4891089542068603,0.03618403249704872
2020-03-04,39.85132414433945,-1.989388744124964,-0.9976269759493448,0.028117102262704703,214796593.49531066,163.575,158.837,163.721,161.602,0.9917617681756192,-0.025409513243650653
2020-03-05,38.009985523944565,-1.8256898596775029,-1.2903505564212594,0.02850928322564524,164940116.59322965,159.471,158.904,163.887,159.247,0.5353393032562435,-0.02870797505323227
2020-03-06,34.184367034834324,-1.920270594076095,-1.864998939338875,0.02896454763325375,89013513.41151266,154.958,149.606,156.455,155.966,0.05527165473721973,-0.07010300469009947
2020-03-09,28.19601467085114,-2.5489032206625732,-3.130857371090997,0.03157059353427255,15591120.057912663,144.467,143.874,151.298,144.84,-0.5819541504284236,0.06600318065862124
2020-03-10,35.736765518719466,-2.1749439765242693,-3.3006341210837604,0.03385530047571824,83732626.07915966,154.324,146.334,154.432,151.697,-1.1256901445594911,-0.046311447172773496
2020-03-11,34.09895704398927,-2.2619792718488902,-3.953164234370604,0.03466054572856929,24818625.337904662,147.34,144.977,151.249,150.691,-1.6911849625217137,-0.09959312705914546
2020-03-12,31.284005964312854,-3.073877717687438,-5.533532109631011,0.038742459162528935,-72383495.55912234,133.373,132.913,147.183,139.36,-2.459654391943573,0.13297171499172128
2020-03-13,44.87613410830734,-2.188704538270952,-5.195535064782263,0.04600284629573104,24298428.501410663,152.341,134.966,155.282,141.462,-3.006830526511311,-0.159548979767852
2020-03-16,38.190496297748474,-2.9254745648787868,-6.663673732609794,0.05417817840407644,-67356296.00824134,129.875,129.496,143.248,134.28,-3.7381991677310076,0.079225612262855
2020-03-17,41.99681584999115,-2.516469540728397,-6.883786093641504,0.056185652576609076,17160419.163802654,140.583,129.496,141.462,134.28,-4.367316552913107,-0.04302270048265947
2020-03-18,43.71929255949969,-2.4661802021762256,-7.45004180563339,0.05610985401756688,-67912397.12023334,134.663,129.516,140.025,132.367,-4.983861603457164,0.01616853074436405
2020-03-19,43.104475389083326,-2.1198618906873943,-7.633688966816408,0.056274263867420155,21674543.556604654,136.858,133.314,144.018,136.918,-5.513827076129013,-0.03817433624706023
2020-03-20,36.83293045741911,-2.0685304549044803,-8.099490144759613,0.05628325456539504,-66810897.89023535,131.732,130.298,141.081,140.025,-6.030959689855133,-0.010063217921846394
2020-03-23,38.83085166338591,-1.9571135111722278,-8.477351578820418,0.05624471868358615,-149154071.89546436,130.413,127.103,134.809,131.4,-6.52023806764819,0.08695706088843877
2020-03-24,41.70441984649635,-0.969128958342778,-7.731649265576664,0.058641494209883294,-63118314.798392355,142.261,135.493,143.484,137.866,-6.762520307233886,-0.009513623445737944
2020-03-25,42.61906466521887,-0.32338582603755306,-7.1667525897808275,0.05857526053439011,-141982227.41865337,140.914,138.53,148.026,142.817,-6.8433667637432745,0.06058371158891412
2020-03-26,47.98341500188466,0.7223548062992551,-5.940423255869206,0.059867033910802336,-74528825.41933237,149.715,142.289,150.233,142.319,-6.662778062168461,-0.04184808044089941
2020-03-27,49.6466149854348,1.0090958332996296,-5.401408270543925,0.0602333238734226,-134003756.62236038,143.579,143.103,148.572,145.542,-6.410504103843555,0.06779839048763472
2020-03-30,49.73263306768793,1.83713593512205,-4.114084184940992,0.06170146241040459,-67878792.34009337,153.651,143.883,154.013,146.198,-5.951220120063042,-0.015696808779222787
2020-03-31,51.61545692939489,2.161370196030555,-3.249507375024848,0.061668266096467805,-149129282.18880737,151.258,150.144,158.027,152.898,-5.410877571055403,-0.03623004230671567
2020-04-01,55.5479628331307,1.9571546234387789,-2.9644342917569304,0.06189429563239456,-209571408.16890737,145.876,144.665,151.298,146.734,-4.921588915195709,0.02067244807847017
2020-04-02,48.23377428689541,1.9658805877897034,-2.4642381804585796,0.062074870010881945,-157824108.24253538,148.923,144.216,149.137,145.641,-4.430118768248283,-0.009350402065387863
2020-04-03,61.6688689217759,1.8202324094428537,-2.1548282564447163,0.061878660568321114,-200826264.5290534,147.537,145.954,150.934,148.776,-3.97506066588757,0.07164405529789444
2020-04-06,61.795074410641384,2.3690771916673286,-1.0137141763034094,0.06295635312882472,-130852504.0193784,158.495,151.129,159.696,153.738,-3.382791367970738,-0.010592513095626185
2020-04-07,65.45898437499997,2.513156291781876,-0.24134600324339317,0.0629144419894368,-196298406.6408124,156.825,156.599,163.038,162.635,-2.754502295025269,0.009727758723488909
2020-04-08,65.13700751922048,2.5946632251166366,0.48882673637052676,0.06289711063097458,-145919580.8366764,158.358,156.835,159.862,158.886,-2.10583648874611,5.683163629269371e-05
2020-04-09,70.20834281725618,2.5295065264143117,1.0560466692717796,0.06141061633130005,-92294432.73227139,158.367,156.668,160.536,159.56,-1.4734598571425321,0.0022832212154163447
2020-04-13,71.80032027593002,2.3926019045975657,1.517292523604425,0.061265167297740744,-48602066.43008139,158.729,155.663,158.788,157.625,-0.8753093809931407,0.04835536648528379
2020-04-14,69.95734908136481,2.691210731306657,2.4887040331401806,0.06075609620715045,6527164.593696609,166.593,161.132,166.64,162.081,-0.20250669816647643,-0.010499544328989523
2020-04-15,69.50923345231693,2.6280987251929697,3.0826167083247356,0.06007796682129815,-36159641.39731439,164.853,162.314,166.465,164.199,0.454517983131766,0.029602441227702763
2020-04-16,67.46891574645684,2.762717199738324,3.907914482804671,0.059958712397119585,16472734.907281607,169.806,165.831,170.04,167.176,1.145197283066347,0.008695579498424047
2020-04-17,76.21471278286535,2.7864683012168867,4.628282659587455,0.059758873277657956,71488616.98615462,171.289,168.672,172.636,172.159,1.8418143583705686,-0.020025316709070796
2020-04-20,65.42143104643105,2.421767502459387,4.869023736444802,0.059623975750539814,33255200.453072615,167.893,167.823,171.437,169.415,2.4472562339854154,-0.042189623164648166
2020-04-21,59.561505550188286,1.6012765687822692,4.448851944963252,0.05865912761699353,-25345426.985345386,160.957,159.315,166.563,166.396,2.8475753761809828,0.03335342904407005
2020-04-22,70.21812741160721,1.325487009014922,4.5044341374496355,0.05775742014431392,10783937.984013617,166.416,163.838,166.886,164.374,3.1789471284347135,-0.01216386438444604
2020-04-23,65.55535459496393,0.9257602428448997,4.336147431990838,0.05709468161442822,-23405271.28790038,164.404,163.925,167.893,166.994,3.4103871891459385,0.018202703728292993
2020-04-24,69.34721276388754,0.7883268638391749,4.395795768944907,0.053698946006334757,12363043.219269618,167.424,163.73,167.434,165.029,3.6074689051057325,-0.0029190115235404944
2020-04-27,60.312767257177775,0.5968292622088374,4.35350548286678,0.04820757858517969,-22246957.32237438,166.936,166.201,169.668,169.376,3.7566762206579423,-0.024713429167796064
2020-04-28,56.96515116547427,0.15120961921906684,3.945688244681776,0.03765616012853122,-58106372.18421638,162.861,162.463,168.476,168.4,3.794478625462709,0.044006632102474824
2020-04-29,62.04095757674455,0.2969756874445064,4.1656982347683424,0.0358500423000009,-4632632.43722938,170.188,164.853,170.401,166.133,3.868722547323836,0.009881214448198918
2020-04-30,63.296919594528106,0.4453525256472899,4.425413204382949,0.03461657773301519,51540828.50580362,171.878,169.025,173.029,172.636,3.9800606787356587,-0.026135955807234587
2020-05-01,57.94048508482605,0.1957531631423155,4.2247521326635535,0.03513575016941664,10491350.235404626,167.444,166.896,171.329,168.604,4.028998969521238,0.024074231499304787
2020-05-04,54.825514258313284,0.2526918678278447,4.344863804306044,0.03421895840997087,42159500.705412626,171.524,166.689,171.681,167.365,4.092171936478199,0.010710608485742876
2020-05-05,58.318359375,0.3556970942268398,4.536793304261749,0.034033799071844006,80569720.37903762,173.371,172.541,176.134,173.234,4.18109621003491,0.00975779893766692
2020-05-06,55.490437357916015,0.4719843175940799,4.77107660702751,0.03073305248194814,114079640.70251063,175.071,174.212,176.671,174.622,4.29909228943343,0.005792264150361369
2020-05-07,55.05360038752344,0.5458372588216331,4.981388862960472,0.030577525547561657,143603205.62803763,176.088,175.108,177.015,176.642,4.435551604138839,0.005962155538042401
2020-05-08,60.244140192299156,0.5902750832504227,5.173395458201867,0.028882469347400564,175834151.95632264,177.141,175.851,177.445,177.425,4.583120374951444,0.010920111772612883
2020-05-11,72.57827483996313,0.6695265779589175,5.420028597400091,0.027464794724187305,208044269.73002264,179.086,175.363,179.836,175.647,4.750502019441173,-0.022845905193270385
2020-05-12,61.13391681511887,0.38265031966604823,5.228814919023733,0.025503173385773216,174639762.73768163,175.041,174.834,179.376,179.143,4.846164599357685,-0.015179672380605391
2020-05-13,60.16311804461607,-0.029686060459954255,4.809057023782742,0.025489331111841235,128021497.44920862,172.404,169.327,176.526,175.079,4.838743084242696,0.0042888339184030495
2020-05-14,57.71460934760915,-0.28339933107201,4.484493920402684,0.02431053188590221,171681173.2407886,173.145,168.486,173.304,170.284,4.767893251474694,0.014403836161147843
2020-05-15,61.15131831317289,-0.31072363377185663,4.379488709259874,0.024204221075362076,220279315.2959266,175.657,169.767,179.396,171.729,4.690212343031731,0.009625782158051157
2020-05-18,69.73343861464316,-0.24589489083814442,4.382843729484051,0.024050118867443352,257091631.4109236,177.356,176.438,178.586,178.157,4.628738620322196,-0.007016143211965346
2020-05-19,59.673629242819885,-0.31370450379592985,4.2366079905772835,0.020719193513870162,229149632.9792646,176.116,175.978,178.958,177.474,4.550312494373213,0.013832212306333691
2020-05-20,60.65344075406809,-0.2247009481345783,4.269436309204991,0.020625437028680846,261653620.3217846,178.569,176.916,178.742,177.746,4.4941372573395695,-0.012118901965345052
2020-05-21,65.4086538461539,-0.33538003512122394,4.07491221343804,0.020813035967488205,231376592.87710658,176.418,176.282,179.525,178.322,4.410292248559264,0.00044203404381829703
2020-05-22,59.89728481567007,-0.4224003818056348,3.8822917713022207,0.020810893479060587,253031370.6825986,176.496,175.549,177.415,176.183,4.3046921531078555,-0.010674575468195183
2020-05-26,52.487572081924846,-0.6136394819061977,3.5376428007251093,0.020973274495599922,215523817.60526258,174.622,174.182,179.357,179.203,4.151282282631307,0.0013277022403865343
2020-05-27,49.541749377032595,-0.7243771994545289,3.2458107833131464,0.019159444933175174,256611789.3870296,174.854,169.854,175.033,173.314,3.9701879827676754,-0.002169875096001968
2020-05-28,46.49941403706758,-0.8161947462793755,2.949944549918456,0.019037825300141913,221435135.2406646,174.475,173.487,177.111,173.83,3.7661392961978315,0.010076585688080283
2020-05-29,48.107607460110295,-0.7525272896348132,2.8254801841543156,0.018380173592990098,265257208.0288826,176.242,173.507,177.228,175.735,3.5780074737891288,-0.002334744139412977
2020-06-01,42.67518790224577,-0.7320221082246805,2.662979838508278,0.018336162918609004,241687291.52020958,175.831,174.523,175.998,175.549,3.3950019467329584,0.011383455078869587
2020-06-02,56.9425868132957,-0.5832826766804695,2.6658986008823717,0.017995322295081058,273705976.8171276,177.844,174.425,177.932,177.208,3.2491812775628413,0.0024598047929572826
2020-06-03,66.33867022459424,-0.4611490695510052,2.672744940624085,0.015951820914468312,302102618.03880656,178.282,176.566,178.821,177.756,3.1338940101750903,-0.01334858894583087
2020-06-04,57.07001172811178,-0.5398599652328868,2.459069053633982,0.015189238252031449,272197511.9564645,175.918,175.334,178.733,177.257,2.998929018866869,0.023172179627676783
2020-06-05,60.33077321773548,-0.32505069614484894,2.5926156486858076,0.015433100610829822,313676947.7396715,180.042,175.051,180.55,175.627,2.9176663448306566,0.006218061213267536
2020-06-08,59.22410035356227,-0.12830528387995033,2.7572847399807188,0.015179810804791074,348208715.27200055,181.165,177.396,181.351,178.821,2.885590023860669,0.007626845725300079
2020-06-09,65.47561796672113,0.06394463020925745,2.965520811622241,0.015168999430986081,379176556.7850065,182.552,180.102,183.402,180.814,2.9015761814129837,0.03640364109392429
2020-06-10,71.40865825002987,0.5865559012156671,3.634771057932568,0.015423293617586022,424792830.7920525,189.32,183.703,190.933,183.81,3.0482151567169007,-0.05531015833781104
2020-06-11,54.09564036807966,0.20546975459899874,3.3050523499656492,0.017309606134908104,369837159.4532085,179.133,178.948,188.277,185.746,3.0995825953666505,0.00792904746849699
2020-06-12,55.88960078856578,0.018586962446696997,3.122816298425022,0.017281465518895155,414934868.5897455,180.559,178.108,184.388,183.245,3.104229335978325,0.006420452605113876
2020-06-15,60.50855485169616,-0.05360263372898055,3.0372260438170997,0.016480587414765015,449007847.8927375,181.722,176.986,183.52,177.522,3.0908286775460803,0.02420904482286241
2020-06-16,64.89487672025892,0.15996182648132562,3.290780960647737,0.01648662599505163,493256152.51984954,186.175,184.134,188.098,185.513,3.1308191341664116,0.0034210249242937057
2020-06-17,66.12304636453923,0.29760701853172433,3.502827907331067,0.016418559148231725,519965077.79134357,186.813,186.294,188.821,187.562,3.2052208887993427,0.010691359818490731
2020-06-18,66.33509077214764,0.4672037885201261,3.7892256244495,0.016433688485379298,543943437.3001406,188.821,186.585,188.99,186.585,3.322021835929374,-0.00606641966676727
2020-06-19,65.09914869755826,0.44584615266174055,3.8793295267565497,0.016494779633187812,497735739.4342636,187.679,186.938,191.654,191.002,3.433483374094809,0.027469966954298285
2020-06-22,67.74170750094235,0.7113601244710903,4.3226835296836725,0.01712276174262184,531859238.0155406,192.906,187.758,193.091,188.307,3.611323405212582,0.006659785245813928
2020-06-23,68.37571306496686,0.8898256874657062,4.723605514544715,0.017071042076900234,564005668.1630876,194.195,193.736,196.138,194.371,3.833779827079009,-0.02038715918201771
2020-06-24,66.00526151513803,0.669985048613265,4.67126113784559,0.016949637905094104,525804562.30411863,190.276,189.057,195.494,193.903,4.001276089232325,0.012560322009983816
2020-06-25,64.65051582241801,0.614074083007683,4.76886869299193,0.01669066295510179,554713714.5601256,192.681,187.993,192.945,190.237,4.154794609984247,-0.020183536552660013
2020-06-26,58.3576817408748,0.26326291972415294,4.483873259639438,0.017249888397115012,497864544.9604046,188.831,187.417,192.242,192.084,4.220610339915285,0.01065106307071529
2020-06-29,58.92638234724823,0.12014141906024456,4.37078711374059,0.0171769721947535,525627530.85215056,190.853,186.155,190.943,188.297,4.250645694680346,0.025176458849136725
2020-06-30,57.174571140262366,0.29592205017208784,4.6205482573954555,0.017620055381988995,561301665.3599255,195.719,190.181,196.578,190.316,4.324626207223368,0.005868734845180856
