Date,RSI_14,MACD_Histogram,MACD,OBV,rolling_logvol_30,Close,Low,High,ATR_14,Open,log_returns
2010-06-09,38.60085761247739,-0.10541111228001254,-1.8891917855898157,-505885429.0,0.01923196956604199,81.8208,81.4754,83.5522,2.2033785714285705,82.7378,0.02891636836417698
2010-06-10,53.40816005468246,0.07047507699370259,-1.695686827067675,-93864962.0,0.020040819967233274,84.2213,81.8114,84.3027,2.1452857142857136,83.2135,0.004623514673775344
2010-06-11,51.20945293415894,0.21803250809491637,-1.4936212689427322,183668146.0,0.019887629252130674,84.6116,83.4192,84.6664,2.013685714285714,83.4702,-0.001446473925613498
2010-06-14,54.19164016520081,0.3068889433651252,-1.3280425978312422,-84880214.0,0.019716837926812586,84.4893,84.3964,85.7468,2.0127214285714277,85.2807,0.022479667999811822
2010-06-15,58.72098377529188,0.4839811374772367,-1.0299551193498218,223941651.0,0.020053462696199863,86.4101,84.9364,86.4857,1.9632928571428556,85.0922,-0.00028704468024363505
2010-06-16,60.28463852908952,0.5818275927391541,-0.786651765903116,-56502273.0,0.019641458124822323,86.3853,85.7909,86.7509,1.8878928571428568,85.9518,0.0014841045668780597
2010-06-17,53.40654034867941,0.6333194628214258,-0.5768300301154881,284614820.0,0.01963134327473981,86.5136,85.6933,86.6705,1.757078571428572,86.6362,-0.0037358631466887374
2010-06-18,56.222739667690135,0.6228390402561275,-0.4316006926167546,59083582.0,0.018671165879635077,86.191,85.9192,86.5136,1.6929500000000002,86.2779,-0.0028803144918511715
2010-06-21,61.16009384760226,0.5774125896581747,-0.3326739958001639,-217169663.0,0.018467943346715174,85.9431,85.4954,87.3538,1.683492857142858,87.2792,-0.01656475239074354
2010-06-22,47.64480844019547,0.43686417453626036,-0.36400636728801317,-527399957.0,0.016796343116018714,84.5312,84.405,86.3308,1.6647000000000003,85.9431,-0.0031042605396128186
2010-06-23,45.37838503787424,0.31645116483695646,-0.405306585778078,-857516961.0,0.016797121599631305,84.2692,83.6987,84.8883,1.6666928571428576,84.5887,-0.016676954773509434
2010-06-24,52.09603241230793,0.14202717975183055,-0.5442237759252464,-1205770828.0,0.016734457092079876,82.8755,82.661,83.962,1.5466642857142858,83.8719,0.004171052674068329
2010-06-25,58.91079958362117,0.05361916331880445,-0.6192270015285715,-896355585.0,0.016685179612714776,83.2219,82.375,83.6565,1.5171285714285705,83.1225,-0.003201393052312689
2010-06-28,53.60018189522418,-0.015445362301769183,-0.6921528677245874,-1115829701.0,0.016407711993476307,82.9559,82.661,83.5753,1.4622499999999985,83.3493,-0.031288746221030506
2010-06-29,43.97815634831122,-0.21483424250924976,-0.9452503085593804,-1600263483.0,0.017250588394140443,80.4005,79.8942,82.9464,1.5325999999999982,81.7988,-0.009522750808840545
2010-06-30,27.434412668399872,-0.370515359808708,-1.1935602658110156,-1968489878.0,0.01718268217750225,79.6385,79.3735,80.9183,1.4649928571428552,80.1766,-0.004468869186296036
2010-07-01,23.672819985769635,-0.46382834979786025,-1.402830343249633,-2464801655.0,0.01717554292604788,79.2834,78.024,79.8474,1.506149999999998,79.585,-0.005467511225181714
2010-07-02,22.96916350247382,-0.5170281497473943,-1.5852871806360156,-2767293963.0,0.01581564767658342,78.8511,78.403,79.7945,1.5090857142857124,79.5553,0.006544080075134052
2010-07-06,10.994781799448177,-0.48049176551577766,-1.6688737377833434,-2434276647.0,0.01559594328189257,79.3688,78.6041,80.5258,1.5037499999999986,79.962,0.031011400504119907
2010-07-07,30.36465760094599,-0.26203126600665727,-1.5159210547758875,-2105363753.0,0.016560946923516034,81.8687,79.4835,81.9674,1.6207928571428556,79.5707,0.00983317190278952
2010-07-08,34.255740073387585,-0.04830838136110627,-1.314275265470613,-1832089730.0,0.016666242100784795,82.6777,81.7155,82.7675,1.6261357142857114,82.5532,0.007469820900345995
2010-07-09,38.40710943009168,0.13928353564236073,-1.0918624645565558,-1644154292.0,0.01668526379667408,83.2976,82.4946,83.3073,1.6417285714285685,82.6525,0.0006204736080737036
2010-07-12,39.44150451844011,0.26408453816538713,-0.9010403274921828,-1473996678.0,0.015491038270127109,83.3493,82.6699,83.5139,1.569271428571426,83.0153,0.01495433764193123
2010-07-13,50.30469452209549,0.41922808409965095,-0.6410897605330064,-1197892169.0,0.015579372586971127,84.6051,84.0375,84.9364,1.5450785714285697,84.2213,-0.000100471803854795
2010-07-14,51.37871207910117,0.5036166894014349,-0.43079698288086377,-1436929082.0,0.015241607177923201,84.5966,83.9858,84.9285,1.5274428571428555,84.3267,0.00017729637262605468
2010-07-15,58.271317903322604,0.5395855493236883,-0.25993173562768845,-1135794127.0,0.014481496255592684,84.6116,83.4526,84.9124,1.516842857142856,84.5629,-0.02783514688296485
2010-07-16,46.259321626172685,0.3929039264951476,-0.30838737683244233,-1502195126.0,0.01531056247207166,82.2889,82.1271,84.2625,1.6027714285714276,84.1666,0.005911602724101249
2010-07-19,49.294487469372626,0.3179002310560093,-0.3039160145075783,-1260200163.0,0.013880492523172798,82.7768,81.9527,83.0421,1.6152785714285716,82.5941,0.011075616821079165
2010-07-20,64.9112971770621,0.3187269966906523,-0.22340749970027218,-925593984.0,0.013806094644163294,83.6987,81.6428,83.7686,1.5484285714285722,81.6831,-0.013189552405258004
2010-07-21,63.004537436041524,0.2374907063458258,-0.24527111345864228,-1268449430.0,0.013913850673753916,82.602,82.265,84.1504,1.5727571428571443,84.1324,0.022091409509259197
2010-07-22,70.0390403675849,0.2962749369747387,-0.11241814858604471,-912303254.0,0.014433009213687925,84.4471,83.5828,84.8174,1.600757142857145,83.5914,0.008823312720879422
2010-07-23,74.03145406887775,0.36907564857536856,0.052651475158427274,-624540383.0,0.01353360920884589,85.1955,84.0375,85.3238,1.5932428571428605,84.2776,0.009993852401905208
2010-07-26,74.6797949505843,0.4528517225733314,0.24964047979972293,-388484829.0,0.013626824566591806,86.0512,85.101,86.1516,1.531021428571432,85.3505,-9.878328060330885e-05
2010-07-27,68.89234891552306,0.4829318951120197,0.4004536261164162,-653999682.0,0.013622194381378563,86.0427,85.7402,86.6436,1.4099357142857178,86.5403,-0.006025599850320302
2010-07-28,63.241187573804986,0.4442340647679678,0.4728143119643562,-865338058.0,0.01302500337449426,85.5258,85.2283,86.1433,1.4001500000000036,85.8722,-0.0049792984183780345
2010-07-29,58.53914921019735,0.3693212264248012,0.4902317802273899,-1150674935.0,0.013052453856370896,85.101,84.405,86.2687,1.4752214285714322,86.0245,-0.00020683446970166152
2010-07-30,58.237613415039675,0.3007813723681574,0.4968872692627855,-1435910069.0,0.013047243547587857,85.0834,84.0815,85.5497,1.5198071428571456,84.23,0.02221869381677774
2010-08-02,60.687039968518924,0.3622604492510568,0.6489314584584491,-1191900666.0,0.013674528310417511,86.995,86.0339,87.1471,1.5538500000000022,86.4006,-0.004729830023526154
2010-08-03,58.58088800255545,0.3529933763694572,0.7279127296692138,-1381984263.0,0.013693561164105921,86.5845,86.2856,87.0045,1.537864285714287,86.7834,0.0066855002225105105
2010-08-04,60.50983200401679,0.36232768950417493,0.8278289651799753,-1176976786.0,0.013363170837530108,87.1653,86.5318,87.2716,1.4864357142857156,86.8246,-0.0010123828360164588
2010-08-05,74.14721723518855,0.33931183571672086,0.8896410703217015,-1359045875.0,0.013346340012025662,87.0771,86.4706,87.1298,1.3585928571428585,86.6092,-0.004073648816756175
2010-08-06,70.17391393254067,0.2794899577646729,0.8996916818108218,-1669759568.0,0.012960493891344271,86.7231,85.589,86.861,1.3870714285714294,86.1988,0.005261544814129196
2010-08-09,68.68713974431911,0.2508857586499673,0.9338089223586081,-1513189252.0,0.01296973270809909,87.1806,86.6619,87.3358,1.283364285714286,87.1298,-0.0053722480914052085
2010-08-10,73.66548862053483,0.18377004386859086,0.9126357185443794,-1828034851.0,0.013003163501540594,86.7135,85.9192,87.1749,1.2387928571428566,86.4284,-0.02801658763653515
2010-08-11,49.30012016498327,-0.027463221709888908,0.6945366475384276,-2182401325.0,0.012729694231274,84.3178,84.1944,85.4138,1.260485714285713,85.3813,-0.005941632635542925
2010-08-12,42.33901473009655,-0.19687973091046884,0.4759002056102304,-2492874287.0,0.012638397346071023,83.8183,83.0153,84.1149,1.261642857142856,83.0536,-0.003005048708163032
2010-08-13,35.184036640347344,-0.3149297046205459,0.27911780574501677,-2698564621.0,0.01261654585028613,83.5668,83.4613,84.0652,1.2297357142857135,83.5609,-0.00040335153350647574
2010-08-16,35.07860251623187,-0.37997847865009915,0.11907441205293878,-2890252845.0,0.012550298199893352,83.5331,82.6957,83.8003,1.244107142857141,82.9904,0.012094201172679907
2010-08-17,44.52064789143435,-0.3405161867115998,0.07340765731353827,-2666972061.0,0.01266118803601692,84.5495,84.0031,85.1774,1.296199999999999,84.2451,0.0017867044201204559
2010-08-18,47.6821882273922,-0.292055999358095,0.04885384482751931,-2429885378.0,0.011424529103487437,84.7007,84.0192,85.1678,1.245121428571428,84.5064,-0.01751840931124636
2010-08-19,40.81339333505143,-0.3433494463536339,-0.08827696375642802,-2774452513.0,0.011791803734109998,83.2298,82.8803,84.474,1.2702785714285707,84.2625,-0.0032963154833353043
2010-08-20,26.10254529103399,-0.3773053451297578,-0.2165591988149913,-3046264657.0,0.011727264434834581,82.9559,82.3664,83.2785,1.1880214285714277,82.9827,-0.003777805083586861
2010-08-23,26.407843700617633,-0.4002369321627174,-0.33955001888863023,-3249476089.0,0.011744947401924647,82.6431,82.602,83.7765,1.220564285714285,83.358,-0.014939870355146122
2010-08-24,18.060880872203413,-0.472390743324926,-0.5298015158820704,-3613154610.0,0.011675484010838755,81.4176,80.9864,82.085,1.2860571428571421,81.7462,0.003933661245790801
2010-08-25,21.08205317097479,-0.4718493595822594,-0.6472224720349686,-3260289321.0,0.011712710766200476,81.7385,80.4628,82.0459,1.3495142857142852,80.9699,-0.00674412539523301
2010-08-26,20.64502440059408,-0.48023748892826007,-0.7756699736130344,-3551130048.0,0.011753849458358908,81.1891,80.9222,82.2335,1.3368857142857138,82.1271,0.015406195864822355
2010-08-27,26.874572294456996,-0.37718459636088797,-0.7669132301358843,-3252396021.0,0.011026136275567125,82.4496,80.4799,82.5281,1.4350499999999988,81.6993,-0.01461576179905383
2010-08-30,25.08623679071384,-0.36561238962031867,-0.8467441208003947,-3468877896.0,0.01128470483062763,81.2533,81.2467,82.4803,1.4330642857142846,82.2335,3.44595451128343e-05
2010-08-31,32.1273043559479,-0.33462807340459466,-0.8994168229358195,-3113996128.0,0.011068107335120612,81.2561,80.6177,81.7671,1.3352285714285708,80.9537,0.029400080127372257
2010-09-01,49.34319650721627,-0.13779733233166658,-0.737035414945808,-2766962487.0,0.012129499848794235,83.6805,82.2889,83.8003,1.4239214285714266,82.3481,0.009222345145427465
2010-09-02,54.03577265298708,0.04773690076040582,-0.5395669566636343,-2564780116.0,0.011550859524406246,84.4558,83.7073,84.474,1.4374642857142834,83.8901,0.013139155055302618
2010-09-03,58.43039355889327,0.2381623840937952,-0.2896008773067962,-2343730602.0,0.011690527172104037,85.5728,84.8262,85.6513,1.443957142857142,85.2991,-0.011566787691902274
2010-09-07,50.16245337753838,0.2870410761237148,-0.16896191624594792,-2527710872.0,0.011727001002815492,84.5887,84.5153,85.2714,1.4020428571428565,85.1602,0.007147927588007072
2010-09-08,51.97594364487323,0.345511976469846,-0.024113021782355304,-2333015911.0,0.011811403132349614,85.1955,84.7171,85.542,1.3880928571428564,84.7504,0.004608154678366362
2010-09-09,60.308305369127496,0.3925301465653053,0.12103768495443035,-2142496049.0,0.011794126049053413,85.589,85.3594,86.1584,1.3268428571428572,86.1336,0.004818432623493126
2010-09-10,63.15107876401869,0.4302805129509457,0.26635817957780716,-2007134722.0,0.011786436391614544,86.0024,85.5593,86.0982,1.3001857142857156,85.7468,0.011220223252339765
2010-09-13,67.68624952002804,0.49480880535360416,0.45458867331886665,-1776182063.0,0.011951271408427229,86.9728,86.5136,87.1567,1.2987428571428592,86.8705,-0.0006061202224290854
2010-09-14,74.85882087192226,0.5063186820846262,0.5926782205710452,-2048073954.0,0.011241710912913405,86.9201,86.4706,87.4086,1.2474071428571452,86.7988,0.003792839728478165
2010-09-15,74.88015600032493,0.5072824388006216,0.7204625869871961,-1829603594.0,0.011226490227602151,87.2504,86.4006,87.3608,1.2029142857142878,86.6619,-0.00021893413551430518
2010-09-16,78.64525060208977,0.47813147905528053,0.8108444970056752,-2088710155.0,0.011160703625655653,87.2313,86.6877,87.2792,1.1515000000000017,86.9815,-0.005070651601768958
2010-09-17,72.31091875443333,0.4036061456762712,0.8372207000457337,-2287488369.0,0.011198245305923497,86.7901,86.5498,87.3079,1.059350000000002,87.2235,0.015211501326514216
2010-09-20,84.8184316469431,0.4166808664802433,0.9544656374697666,-2009176214.0,0.01151200671959385,88.1204,86.8159,88.3081,1.0796642857142882,87.1039,-0.0020970584126042977
2010-09-21,83.25517021636742,0.3863491267835867,1.0207211794690068,-2357187639.0,0.011486142644894348,87.9358,87.5778,88.6067,1.0710571428571458,88.1847,-0.004963637994183587
2010-09-22,73.7140090140425,0.3135150605879299,1.0262658784203325,-2605116991.0,0.011479440158980213,87.5004,87.2716,88.2985,0.9626785714285749,87.7854,-0.00805056809574392
2010-09-23,64.67971530249109,0.20015661530323847,0.9629465869614506,-2867218585.0,0.010299177509252534,86.7988,86.5498,87.6898,0.9874285714285743,86.7901,0.02039796745042722
2010-09-24,67.42178199512256,0.22580964210232757,1.0450520242861217,-2670419132.0,0.01080045344221047,88.5875,87.6859,88.6603,1.0350000000000026,87.7501,-0.004763691867085045
2010-09-27,72.11521819755214,0.19571503486053587,1.063886175759464,-2837310395.0,0.010832409133321041,88.1665,88.0745,88.7235,1.005821428571431,88.6242,0.0034873026323384423
2010-09-28,71.04567276834993,0.17833350242319324,1.0910880189279197,-2566187905.0,0.010828582773579724,88.4745,87.3358,88.7685,1.040064285714288,88.2803,-0.0018066709177444464
2010-09-29,68.0363665237414,0.13957746813937888,1.0872263516789502,-2798992277.0,0.010674334903478437,88.3148,87.9616,88.6699,1.021878571428573,88.2449,-0.002919965039345029
