Date,ATR_14,OBV,Volume,MACD_Histogram,Bollinger_Upper,EMA_20,High,SMA_20,Close,Open,rolling_logvol_30
2011-05-26,0.3334071428571431,-2254037884.0082407,100188217.3137,-0.04953736483122326,20.406125730523904,19.346111106554183,19.4771,19.471909999999998,19.1939,18.9537,0.01195920918076591
2011-05-27,0.33152142857142863,-2189468548.8131447,64569335.195096,-0.018228547372424464,20.332065609541445,19.338586239263307,19.3775,19.433335,19.2671,19.2016,0.012114325810026182
2011-05-31,0.31847142857142885,-2112141042.0721846,77327506.74096,0.016747592502817765,20.29302848946651,19.350301835523943,19.4995,19.414489999999997,19.4616,19.4028,0.012682410869343208
2011-06-01,0.3340142857142861,-2207023785.062855,94882742.99067,0.010930831762417437,20.225195701113964,19.317911184521662,19.5308,19.36736,19.0102,19.4313,0.012743574118285077
2011-06-02,0.344278571428572,-2273103871.30434,66080086.241485,-0.0016478503546990264,20.107201766105575,19.273262500281504,19.1763,19.302564999999998,18.8491,19.0503,0.012009571376351134
2011-06-03,0.3451785714285719,-2351032644.890948,77928773.586608,-0.02298361700639634,20.03997662908439,19.209789881207076,18.7838,19.236095,18.6068,18.7152,0.011991115165626055
2011-06-06,0.340128571428572,-2280645578.24537,70387066.645578,-0.02822842524673788,19.925444207493847,19.159743225854022,18.8705,19.170425,18.6843,18.5736,0.011973203446543833
2011-06-07,0.33117857142857204,-2227858584.937561,52786993.307809,-0.02563944983375005,19.78788300555869,19.117977204344115,18.8069,19.108069999999998,18.7212,18.7434,0.01107727105341747
2011-06-08,0.3150071428571434,-2282083527.637245,54224942.699684,-0.026367207138704385,19.66452591650009,19.07154128012087,18.6918,19.047414999999997,18.6304,18.6225,0.010932703960285646
2011-06-09,0.30622857142857185,-2226989755.528109,55093772.109136,-0.02229814591894652,19.583023042325394,19.03099449153793,18.7073,18.9996,18.6458,18.6536,0.010632640254019525
2011-06-10,0.30072857142857173,-2290327357.740877,63337602.212768,-0.029450429811073126,19.5103440599261,18.974785492343837,18.6918,18.942755,18.4408,18.6536,0.009921517592493217
2011-06-13,0.3022285714285718,-2229206137.337768,61121220.403109,-0.013103948908757324,19.452673063676865,18.949310683549186,18.8217,18.910465,18.7073,18.4965,0.009967630149459563
2011-06-14,0.3110785714285717,-2174123147.0566072,55082990.281161,0.009185996851965417,19.444710515215846,18.939766808925455,19.0257,18.903285,18.8491,18.9018,0.010412142529225751
2011-06-15,0.33285714285714335,-2237452666.2258034,63329519.169196,0.0009542288502135676,19.439808735322682,18.895303303313508,18.6843,18.872815,18.4729,18.6663,0.01046749436872009
2011-06-16,0.3108571428571434,-2164089122.958031,73363543.267772,0.010946290251330038,19.396250386077334,18.87435060775984,18.7513,18.846065,18.6753,18.4955,0.010627891376639154
2011-06-17,0.3144142857142863,-2057015133.3380013,107073989.62003,0.03173536449190867,19.348937884869375,18.874555311782714,18.9095,18.828485,18.8765,18.8491,0.010765985899782577
2011-06-20,0.32230714285714335,-1987904060.3532434,69111072.984758,0.055819468838072844,19.34658817090796,18.890454805898646,19.1861,18.827644999999997,19.0415,18.8069,0.011041105922370358
2011-06-21,0.3072500000000006,-1924111814.3266385,63792246.026605,0.08444643223890508,19.405307230444695,18.92632577676544,19.3443,18.850655,19.2671,19.0972,0.011020179423468727
2011-06-22,0.29376428571428626,-1981018490.7628965,56906676.436258,0.09403571962737603,19.44233972385336,18.950132845644923,19.3061,18.869944999999998,19.1763,19.1452,0.01081894937856079
2011-06-23,0.29704285714285766,-2057430104.2020686,76411613.439172,0.09594694380681815,19.473584611268578,18.970444003202548,19.1763,18.887030000000003,19.1634,18.9867,0.011060436127965662
2011-06-24,0.2947357142857148,-2187299122.3710985,129869018.16903,0.07734677771294049,19.44155960136519,18.964639812421353,19.0972,18.872809999999998,18.9095,19.0823,0.012822466963801907
2011-06-27,0.34820000000000056,-2069145675.7470286,118153446.62407,0.10752661097470255,19.52518427785098,19.02599792552408,19.8131,18.8899,19.6089,18.8646,0.012966479808616644
2011-06-28,0.3791642857142862,-1965123804.4750085,104021871.27202,0.15173729790439316,19.713047699581047,19.12616002785512,20.1667,18.920705,20.0777,19.6861,0.013055094582916232
2011-06-29,0.3912928571428575,-2049987196.7275176,84863392.252509,0.16313089460363964,19.88034819018267,19.20330669186892,20.0056,18.967005,19.9362,19.9888,0.013237850693979389
2011-06-30,0.3935857142857146,-1982504110.1474056,67483086.580112,0.1805299991500446,20.105987303438354,19.30073462597664,20.2263,19.035865,20.2263,20.0076,0.013237885832394667
2011-07-01,0.38479285714285744,-1914519055.8113327,67985054.336073,0.18303042621326585,20.294961654951887,19.39063609016934,20.3659,19.117759999999997,20.2447,20.19,0.013089424588676452
2011-07-05,0.3763642857142858,-1865990758.6241548,48528297.187178,0.17503814317610544,20.457942923059203,19.472823129200833,20.3524,19.196225,20.2536,20.3191,0.012868228044763072
2011-07-06,0.36804999999999993,-1803392577.2658648,62598181.35829,0.17475888370378456,20.648987475693918,19.56932568832456,20.5152,19.284470000000002,20.4861,20.2312,0.013095485569308365
2011-07-07,0.3739142857142857,-1736754258.3231897,66638318.942675,0.18628212124454535,20.88664889146511,19.689751813246033,20.9156,19.394640000000003,20.8338,20.6169,0.013095651571634174
2011-07-08,0.3824499999999999,-1661854634.7502568,74899623.572933,0.18915799717599383,21.109391234531994,19.80941354531784,20.9952,19.50966,20.9462,20.6757,0.01298639119954035
2011-07-11,0.37882142857142853,-1718356886.6722708,56502251.922014,0.16458287006206884,21.227958303149055,19.896374160049476,20.8543,19.623745,20.7225,20.8543,0.013031131639999888
2011-07-12,0.37846428571428553,-1779127962.3231509,60771075.65088,0.1333196955773836,21.326587979335304,19.968081382901907,20.8466,19.720845,20.6493,20.696,0.01295186432576103
2011-07-13,0.3913071428571424,-1726624406.9019618,52503555.421189,0.10854249326503346,21.42470243371218,20.03993077500649,20.9773,19.814515,20.7225,20.7156,0.012133380404722616
2011-07-14,0.40281428571428535,-1786207630.4125059,59583223.510544,0.07610574794940084,21.43548924695304,20.092842129767778,21.0182,19.920645,20.5955,20.7156,0.012055263093729656
2011-07-15,0.40409285714285686,-1723137384.976111,63070245.436395,0.06414801133669423,21.47705328690509,20.164066688837515,20.9551,20.028915,20.8407,20.6034,0.011831528285322185
2011-07-18,0.37136428571428554,-1780296779.63814,57159394.662029,0.0403115449782544,21.489011841742403,20.214260337519658,20.9324,20.119645,20.6911,20.7361,0.013173408796544012
2011-07-19,0.38790000000000013,-1669324760.4278998,110972019.21024,0.06711274585899141,21.62979744375842,20.33037840061302,21.5116,20.239245,21.4335,20.86,0.01379088773223072
2011-07-20,0.39480000000000004,-1733059745.3343048,63734984.906405,0.05252321881872535,21.68542214446541,20.39933283864988,21.2802,20.328609999999998,21.0544,21.1913,0.013701588981682162
2011-07-21,0.4106357142857145,-1628655647.9711747,104404097.36313,0.038513944142742396,21.70536998631848,20.464234473064177,21.2479,20.423835,21.0808,21.0544,0.013860108870647973
2011-07-22,0.4407928571428573,-1530601816.9264536,98053831.044721,0.045770695161536146,21.747224189627172,20.555697856581876,21.4395,20.536894999999998,21.4246,20.8993,0.013623033309317741
2011-07-25,0.47636428571428596,-1391260933.7022836,139340883.22417,0.062387403097642125,21.733593294311042,20.665993298812175,21.8584,20.67711,21.7138,21.2225,0.013520111118051894
2011-07-26,0.4737142857142861,-1295391398.0092666,95869535.693017,0.07393383517421942,21.84334637392823,20.77851774654435,21.8956,20.78904,21.8475,21.6443,0.014731244027778142
2011-07-27,0.4915857142857146,-1387191567.1361437,91800169.126877,0.03579678546320764,21.867118507377207,20.824811294492505,21.7724,20.848385,21.2646,21.6709,0.014117837147278866
2011-07-28,0.5126285714285717,-1279596528.8629937,107595038.27315,0.025579047128382215,21.903104202176344,20.896457837874173,21.8397,20.93043,21.5771,21.2225,0.014420129123752802
2011-07-29,0.5143785714285717,-1413624800.7284436,134028271.86545,-0.0032487434844536422,21.912591841973178,20.936442805695684,21.5653,20.98493,21.3163,21.3955,0.01445639807274765
2011-08-01,0.540757142857143,-1493044978.2715867,79420177.543143,-0.03156479950782365,21.89812230481337,20.96368634801038,21.5401,21.03382,21.2225,21.4325,0.014944624611656883
2011-08-02,0.5538714285714287,-1575054987.5470886,82010009.275502,-0.07564299547387121,21.852441039795853,20.95307812439034,21.3602,21.063755,20.8523,20.9393,0.014856469164272154
2011-08-03,0.5468214285714286,-1492057805.7327406,82997181.814348,-0.09749976005882721,21.83003457673561,20.952423064924595,21.0104,21.086759999999998,20.9462,20.8485,0.01649732006035792
2011-08-04,0.5759714285714287,-1610444260.0373206,118386454.30458,-0.1586119115946359,21.89435817831457,20.879363725407966,20.907,21.054335000000002,20.1853,20.6064,0.016632712323145497
2011-08-05,0.5891571428571426,-1754449980.8392506,144005720.80193,-0.20510854179612398,21.973134865544633,20.794005275369113,20.3132,21.00618,19.9831,20.1853,0.018723586814753123
2011-08-08,0.602078571428571,-1926644627.5836706,172194646.74442,-0.28590944686172465,22.223091803247346,20.628319058667294,19.9204,20.92277,19.0543,19.4761,0.019249596706800324
2011-08-09,0.6591142857142854,-1764408403.1409206,162236224.44275,-0.26981814753817585,22.259448735936104,20.559345814984695,19.9362,20.88551,19.9041,19.1586,0.021270504456553478
2011-08-10,0.7048999999999995,-1928612608.6083007,164204205.46738,-0.3158381314736328,22.443820744977916,20.394893832605202,19.5221,20.791014999999998,18.8326,19.3949,0.022586240528076788
2011-08-11,0.7216857142857138,-1812144838.4888406,116467770.11946,-0.2802825145754409,22.47670260733071,20.319218229499945,19.7476,20.741255,19.6003,19.0863,0.02241246209486498
2011-08-12,0.7101571428571424,-1895393476.1612945,83248637.672454,-0.24837773857714562,22.492542878825393,20.2439403028809,19.7183,20.67566,19.5288,19.5601,0.02263994678223494
2011-08-15,0.7171499999999994,-1822976352.3545454,72417123.806749,-0.19466604145487298,22.487457243224828,20.20663170260653,19.9041,20.633715000000002,19.8522,19.6138,0.02263935787448933
2011-08-16,0.6988714285714279,-1822976352.3545454,69219833.177126,-0.15029679375314223,22.399631563736275,20.172876302358286,20.0376,20.554650000000002,19.8522,19.736,0.02253077628419939
2011-08-17,0.6944142857142853,-1887400226.5513275,64423874.196782,-0.11894217737685431,22.351478125104073,20.13461189260988,20.1248,20.490485,19.7711,19.7877,0.02261052392001171
2011-08-18,0.7368357142857137,-2022341994.9604874,134941768.40916,-0.12080656410888305,22.311906568379285,20.056915521885127,19.6431,20.402385000000002,19.3188,19.232,0.02293878871560544
2011-08-19,0.7278857142857138,-2121162509.0869493,98820514.126462,-0.1452823204040818,22.241122432855292,19.940314043610353,19.2798,20.272785000000002,18.8326,19.1224,0.022898595558544874
2011-08-22,0.728221428571428,-2190912582.7557244,69750073.668775,-0.1549129528580891,22.07988337555834,19.82940794421889,19.1713,20.125885000000004,18.7758,19.1353,0.02371359179836765
2011-08-23,0.7424142857142851,-2114779483.6621284,76133099.093596,-0.11367172991465274,21.805049813110717,19.784407187626613,19.3815,20.001355,19.3569,18.8167,0.023755179241095124
2011-08-24,0.7161285714285707,-2056952754.1513114,57826729.510817,-0.07043191133244836,21.627039000327173,19.75727316975741,19.5221,19.913100000000004,19.4995,19.2641,0.023833860175594777
2011-08-25,0.7045428571428565,-2118475880.4762394,61523126.324928,-0.0535981784833407,21.34298786112146,19.70817096311385,19.7028,19.79633,19.2417,19.6352,0.024305309005641127
2011-08-26,0.684521428571428,-2026608806.8868675,91867073.589372,-0.003838294645390483,21.09048192414409,19.714164204722056,19.8435,19.71907,19.7711,19.1967,0.024694475767400914
2011-08-29,0.630214285714285,-1977043570.3888316,49565236.498036,0.059536751559056966,20.87357723506879,19.76340570903424,20.2476,19.669505,20.2312,19.9362,0.023945038752923264
2011-08-30,0.588671428571428,-1903870834.0450077,73172736.343824,0.11831922075274598,20.80004328514349,19.83734802245955,20.696,19.65388,20.5398,20.1687,0.0238989953486451
2011-08-31,0.5500857142857137,-1828145444.8978057,75725389.147202,0.16974881315972296,20.767735187095813,19.931962496511023,20.9146,19.64811,20.8308,20.5974,0.024040802090206342
2011-09-01,0.5480214285714283,-1905407502.0217328,77262057.123927,0.17540046698011486,20.82848440663652,19.98844225874807,21.0331,19.665095,20.525,20.7409,0.02396828070494195
2011-09-02,0.5519071428571424,-1961451298.455278,56043796.433545,0.15054654446737747,20.855983453996704,20.00875251981968,20.3659,19.676025000000003,20.2017,20.1882,0.02384475392261324
2011-09-06,0.5604142857142852,-2031585324.372396,70134025.917118,0.11383087877906013,20.87153191640516,20.005737994122565,20.0376,19.722165,19.9771,19.7272,0.02412715116952621
2011-09-07,0.5448571428571422,-1978069543.584466,53515780.78793,0.11024262063209408,20.92745412148687,20.039667708968036,20.362,19.745060000000002,20.362,20.1248,0.023739001628629745
2011-09-08,0.5161642857142851,-1894055344.934863,84014198.649603,0.11357658331845177,20.979959920374068,20.08646126049489,20.8747,19.82998,20.531,20.3475,0.02375102004382039
2011-09-09,0.5136714285714279,-1976424078.557925,82368733.623062,0.08597117963229577,21.01101823529646,20.09289352140014,20.5018,19.857665,20.154,20.3552,0.023720577400489343
2011-09-12,0.5119357142857138,-1906152075.752503,70272002.805422,0.07188469868735602,21.05158106514417,20.110056043171554,20.3043,19.89488,20.2731,19.9041,0.02375387022670873
2011-09-13,0.4896142857142853,-1843856512.488343,62295563.26416,0.06685897698316712,21.099435278870356,20.136945943821882,20.5018,19.921889999999998,20.3924,20.322,0.023787212399735264
2011-09-14,0.5118571428571427,-1758689250.012218,85167262.476125,0.08287585679104054,21.200390496847053,20.19539871107694,20.9842,19.966815,20.7507,20.4861,0.02401126798828829
2011-09-15,0.5152071428571426,-1672170645.985249,86518604.026969,0.11255940628198799,21.369149628960603,20.28465597668866,21.1678,20.03489,21.1326,20.9542,0.022962840248679534
2011-09-16,0.48819999999999986,-1557657986.473609,114512659.51164,0.13129971501685656,21.522887819815207,20.375374455099266,21.3524,20.13081,21.2372,21.0808,0.022856058566905604
2011-09-19,0.4937214285714285,-1490885104.0520349,66772882.421574,0.13958915646091857,21.599542975957593,20.46396736413743,21.3846,20.25446,21.3056,21.0009,0.020957403685904222
2011-09-20,0.4847428571428569,-1553309534.2714148,62424430.21938,0.12478700858384903,21.576536054823112,20.52707523421958,21.5342,20.372,21.1266,21.3846,0.020807375326749165
2011-09-21,0.5188785714285711,-1646146951.9022048,92837417.63079,0.05819745404986729,21.528054121877428,20.510706164293907,21.1913,20.421915,20.3552,21.1414,0.019298778613197523
2011-09-22,0.5605214285714281,-1769001320.5715148,122854368.66931,-0.03507466351641181,21.51387473444297,20.426038910551632,20.0845,20.428024999999998,19.6217,19.8365,0.017869763747842663
2011-09-23,0.555635714285714,-1769001320.5715148,82663717.105929,-0.09329121747321129,21.45605306987213,20.34943520478481,19.6929,20.447025,19.6217,19.5142,0.018063421206839857
2011-09-26,0.5609642857142855,-1703836149.885572,65165170.685943,-0.10720884960417122,21.44449250696141,20.30857470909102,19.9831,20.45449,19.9204,19.7418,0.01789145249266457
2011-09-27,0.5602785714285713,-1632820704.668336,71015445.217236,-0.099847124719245,21.445818200013136,20.288919974891876,20.2957,20.44804,20.1022,20.1169,0.017909874967353235
2011-09-28,0.5688142857142855,-1710371643.3195,77550938.651164,-0.09607753514659821,21.436661136217587,20.26342283442598,20.6493,20.422109999999996,20.0212,20.3132,0.017915336142101834
2011-09-29,0.5894714285714284,-1791320067.935836,80948424.616336,-0.09536130223698071,21.395317137510474,20.231411135909223,20.494,20.376934999999996,19.9273,20.3297,0.01787384952441906
2011-09-30,0.5870999999999997,-1860350635.03519,69030567.099354,-0.1183131835997613,21.414632034506933,20.160771980108343,19.9654,20.32517,19.4897,19.737,0.017438730132486018
2011-10-03,0.6123571428571426,-1942784598.154402,82433963.119212,-0.1447798797089046,21.47406882710978,20.069879410574217,19.8435,20.275405,19.2064,19.3492,0.0183696396985
2011-10-04,0.6248285714285711,-1836224049.195492,106560548.95891,-0.11299440525401537,21.475847696201434,20.048319466710005,19.8814,20.268724999999996,19.8435,19.0677,0.01795795207869958
2011-10-05,0.6400357142857137,-1716201253.107092,120022796.0884,-0.059157021060321995,21.470766336272323,20.07001285083286,20.4821,20.264429999999997,20.2761,19.9041,0.018145526281401668
2011-10-06,0.6543214285714279,-1645881607.952129,70319645.154963,0.0001412688035204654,21.479981620046203,20.12237353170592,20.6697,20.26887,20.6198,20.3161,0.017946564548128652
2011-10-07,0.6320785714285709,-1713225202.393209,67343594.44108,0.03365208772404135,21.505242276371867,20.163528433448214,20.7576,20.288895,20.5545,20.6227,0.017892284208763782
2011-10-10,0.640514285714285,-1659852423.392617,53372779.000592,0.08786545836579049,21.59861445404846,20.252297154072195,21.1181,20.330019999999998,21.0956,20.8308,0.017454343253762317
2011-10-11,0.5992928571428566,-1610290418.064373,49562005.328244,0.12040368083708869,21.68701718405511,20.33697361558913,21.1982,20.36747,21.1414,21.0252,0.01726844000236672
2011-10-12,0.5443071428571421,-1677299063.26085,67008645.196477,0.13239204907578936,21.73621430646912,20.4105094617235,21.3846,20.38539,21.1091,21.2655,0.017146578697146614
2011-10-13,0.5507857142857137,-1621355740.236306,55943323.024544,0.14367811661356833,21.76263958046941,20.493527608226024,21.2986,20.39287,21.2822,20.9452,0.016898824028971554
2011-10-14,0.5334071428571422,-1556332537.281462,65023202.954844,0.14703805227046604,21.784226391602353,20.575324978871162,21.5342,20.39863,21.3524,21.3428,0.01674118061512721
2011-10-17,0.5384785714285706,-1606677026.275549,50344488.994087,0.12602875068605968,21.752738569387006,20.627827361835813,21.4715,20.38968,21.1266,21.2225,0.016673713856467934
2011-10-18,0.5242857142857132,-1539691018.720167,66986007.555382,0.12143436635384353,21.799467342178048,20.69990094642288,21.4577,20.40258,21.3846,21.0633,0.01643976680961138
2011-10-19,0.4892499999999992,-1594419962.478477,54728943.75831,0.10153363152051717,21.89292616892301,20.75153895152546,21.5116,20.446925,21.2421,21.4424,0.01640799776626242
2011-10-20,0.5073142857142849,-1691666219.148194,97246256.669717,0.07763731123269763,21.95062873814229,20.79183047995161,21.409,20.52457,21.1746,21.3368,0.015994303215018713
2011-10-21,0.4831499999999994,-1593873005.085568,97793214.062626,0.06260615802271877,22.00331653107014,20.83721805328955,21.2937,20.606905,21.2684,21.285,0.015975939522593238
2011-10-24,0.4401071428571421,-1521234306.574571,72638698.510997,0.049220204384731125,22.064469198266284,20.88041633392864,21.4577,20.675424999999997,21.2908,21.206,0.016205409431118017
2011-10-25,0.41304285714285655,-1589579857.487264,68345550.912693,0.017097126214750125,22.088705146210927,20.891252873554482,21.325,20.720025,20.9942,21.2001,0.01598114078032063
2011-10-26,0.428114285714285,-1670038999.4533849,80459141.966121,-0.017058488877407463,22.089061289605283,20.884847837977865,21.1913,20.760164999999997,20.824,21.1512,0.016255572193858658
2011-10-27,0.4560642857142848,-1574976704.3706849,95062295.0827,-0.007071220818796353,22.122545545512793,20.92789090102759,21.4577,20.830640000000002,21.3368,21.2372,0.01633481462691364
2011-10-28,0.44155714285714226,-1648666565.0730088,73689860.702324,-0.01599983441959585,22.044256933999296,20.94691081521544,21.2937,20.912535,21.1276,21.2245,0.01648693785436352
2011-10-31,0.44264999999999916,-1708416693.4511058,59750128.378097,-0.04037074889584488,21.794994471349757,20.938090737575873,21.1394,20.994930000000004,20.8543,20.9892,0.0169817489208233
2011-11-01,0.4627499999999993,-1786550407.7699618,78133714.318856,-0.08733341484535995,21.686822510820804,20.882767810187694,20.6054,21.020615,20.3572,20.492,0.01556485433925272
2011-11-02,0.4583499999999991,-1718185483.1481447,68364924.621817,-0.1132673786261357,21.67044750985651,20.83391373302696,20.5152,21.0253,20.3698,20.4462,0.014329989240730244
2011-11-03,0.46537857142857064,-1634108229.5919478,84077253.556197,-0.09945697399212636,21.66124218377685,20.828140996548203,20.823,21.032975,20.7733,20.5368,0.014513241382851367
2011-11-04,0.46259999999999935,-1680783617.785184,46675388.193236,-0.10119547196443957,21.661674587770225,20.80170852068647,20.6697,21.03278,20.5506,20.6608,0.014737954048782273
2011-11-07,0.4675071428571422,-1626473894.759701,54309723.025483,-0.07041059054395894,21.655770856247862,20.81918389966871,21.0019,21.027260000000002,20.9852,20.5125,0.014833035730898982
2011-11-08,0.4710642857142849,-1565443631.376738,61030263.382963,-0.03035599367984612,21.669499284968072,20.861966385414547,21.3016,21.03361,21.2684,21.1346,0.01635830597186011
2011-11-09,0.47993571428571336,-1645709636.2090101,80266004.832272,-0.052834793937553595,21.679485858149246,20.828683872517924,20.9452,21.00378,20.5125,20.8308,0.01632922569967451
2011-11-10,0.47916428571428454,-1604189659.2783182,41519976.930692,-0.06105134236308973,21.656756275748528,20.804418741801932,20.7488,20.968365,20.5739,20.7107,0.01623617448466422
2011-11-11,0.5036714285714277,-1555801207.4474022,48388451.830916,-0.031825722788627706,21.62096587742561,20.829997909249368,21.2001,20.954394999999998,21.073,20.823,0.015987974393755263
2011-11-14,0.49467142857142754,-1599434708.3064961,43633500.859094,-0.020024530171263502,21.607409956993784,20.841826679797048,21.1434,20.945775,20.9542,21.0399,0.014995656696346683
2011-11-15,0.47087857142857054,-1543835451.626368,55599256.680128,-0.003112272740748448,21.564623462521386,20.865995567435426,21.2517,20.931324999999998,21.0956,20.9452,0.015335484649733017
2011-11-16,0.46502857142857074,-1611230683.355053,67395231.728685,-0.02668486277357937,21.53313350136523,20.837443608632054,20.9146,20.897529999999996,20.5662,20.8914,0.015479147726141586
2011-11-17,0.47444285714285633,-1701081747.590836,89851064.235783,-0.06723951233664793,21.549768821307605,20.771782312571858,20.5438,20.8462,20.148,20.529,0.01555217123558965
2011-11-18,0.47548571428571357,-1761433700.795423,60351953.204587,-0.1013724409163042,21.55821016904597,20.694612568517396,20.1189,20.780855,19.9615,20.0573,0.014806858062704088
2011-11-21,0.4553214285714279,-1839820019.696245,78386318.900822,-0.1325743083707524,21.573219429414014,20.60238280008717,19.9204,20.702625,19.7262,19.8903,0.014826227858544818
2011-11-22,0.4472571428571422,-1902160814.218417,62340794.522172,-0.15570629760467186,21.627849777974518,20.502936819126486,19.691,20.630825,19.5582,19.6657,0.014944626725023197
2011-11-23,0.4315071428571421,-1964384899.624816,62224085.406399,-0.1775798057887229,21.70879363893814,20.388952360162058,19.5582,20.554930000000002,19.3061,19.4577,0.014811935511010772
2011-11-25,0.4236857142857137,-1997548674.2293968,33163774.604581,-0.1898123959494472,21.69468365340446,20.272709278241862,19.4663,20.446509999999996,19.1684,19.2271,0.015557893642879428
2011-11-28,0.42298571428571413,-1938310906.3843749,59237767.845022,-0.15733338627869237,21.628192268742936,20.210527442218826,19.7008,20.371119999999998,19.6198,19.691,0.015490079439818215
2011-11-29,0.41001428571428555,-1990164771.437197,51853865.052822,-0.12835339400392787,21.589027601453772,20.152220066769413,19.7545,20.30832,19.5983,19.5815,0.01634441196064587
2011-11-30,0.3907500000000001,-1887114421.597357,103050349.83984,-0.06420261246925135,21.581240881813024,20.155008631838992,20.1891,20.299535,20.1815,20.0154,0.016421044936760547
2011-12-01,0.3935714285714287,-1948614333.871624,61499912.274267,-0.03347792396329735,21.5691409205224,20.1350935240448,20.2186,20.27834,19.9459,20.1882,0.01642000124105195
2011-12-02,0.37451428571428586,-2014894000.134002,66279666.262378,-0.013432131171473516,21.514035607830603,20.112256045564344,20.2116,20.23444,19.8953,20.1805,0.01682788577768609
2011-12-05,0.3877642857142859,-1942926827.9829268,71967172.151075,0.026431057803998265,21.49189300861224,20.12786023170107,20.3572,20.220715000000002,20.2761,20.3083,0.016820478903621972
2011-12-06,0.37244285714285724,-2001417998.0088809,58491170.025954,0.049947123238193336,21.402904770770135,20.13852116201525,20.4071,20.183445,20.2398,20.3954,0.016659111776094217
2011-12-07,0.3569642857142859,-2080800482.6663778,79382484.657497,0.06132170581864993,21.23754385892914,20.143890575156654,20.3258,20.12977,20.1949,20.2595,0.016653999912273575
2011-12-08,0.3414714285714288,-2157478875.448539,76678392.782161,0.05724091543056656,21.199560449810743,20.133862901332208,20.2908,20.106074999999997,20.0386,20.1413,0.01613834032220955
2011-12-09,0.34602857142857196,-2089314806.524917,68164068.923622,0.0686878508479434,21.16579519277759,20.14740929168152,20.4079,20.091185,20.2761,20.148,0.016101723313900744
2011-12-12,0.3462357142857148,-2138524264.1999478,49209457.675031,0.06441958907114692,21.014790887015288,20.14543697818804,20.1717,20.043870000000002,20.1267,20.0651,0.01608450433624703
2011-12-13,0.3595500000000005,-2069456456.7425299,69067807.457418,0.07261872604852643,20.896079416250725,20.1626144088368,20.5906,20.012449999999998,20.3258,20.3415,0.01552125957083523
2011-12-14,0.3579500000000004,-2129886359.3588269,60429902.616297,0.06654945454926203,20.69621934730607,20.16505113180472,20.4014,19.96708,20.1882,20.2516,0.015521315291511972
2011-12-15,0.35585714285714304,-2188434036.9748898,58547677.616063,0.05885746272830203,20.62691919327326,20.164827214489986,20.4166,19.946905,20.1627,20.2418,0.01542018063979355
2011-12-16,0.3523714285714285,-2060070366.1405396,128363670.83435,0.0743682293362557,20.686139114768597,20.197938908348082,20.6463,19.96513,20.5125,20.2838,0.015652294397603295
2011-12-19,0.3731071428571427,-2126278729.6180427,66208363.477503,0.0574268995490749,20.699409556986815,20.192544726600644,20.6054,19.97412,20.1413,20.529,0.015567193429766308
2011-12-20,0.36299999999999955,-2049299913.8076687,76978815.810374,0.06933365449555151,20.769998268255424,20.224588085972012,20.5906,20.01426,20.529,20.4079,0.015419034259666758
2011-12-21,0.3808357142857139,-2130578641.5822587,81278727.77459,0.060829775330330536,20.788563698562363,20.23422731587944,20.6608,20.05264,20.3258,20.521,0.013965168410626973
2011-12-22,0.3763999999999995,-2085226186.0363767,45352455.545882,0.055366887765683895,20.76372511102753,20.24676757150997,20.4014,20.105629999999998,20.3659,20.4014,0.014042123345864903
2011-12-23,0.3608499999999995,-2055837370.9246356,29388815.111741,0.06031756650617518,20.69134155985303,20.27438970755664,20.5438,20.17405,20.5368,20.4511,0.013290377894760178
2011-12-27,0.3575428571428567,-2028873070.6195087,26964300.305127,0.06093855306746464,20.69217513902371,20.300047830646484,20.6198,20.22025,20.5438,20.4979,0.013332461327654551
2011-12-28,0.35516428571428527,-2066636769.6654768,37763699.045968,0.047365837991701715,20.633048003188392,20.30705279915634,20.6276,20.259015,20.3736,20.6054,0.013350705904124452
2011-12-29,0.3481357142857137,-2038138611.764196,28498157.901281,0.046279364872770956,20.66717161299257,20.32819062780812,20.5506,20.27639,20.529,20.4761,0.01252917917071782
2011-12-30,0.3334857142857136,-2072863864.5285158,34725252.76432,0.04006018760567587,20.671436542971215,20.342848663254966,20.6054,20.3032,20.4821,20.5125,0.013095377439075136
2012-01-03,0.36655714285714225,-1990813847.5147378,82050017.013778,0.0739930040680182,20.83560597624876,20.41601545723068,21.2684,20.363989999999998,21.1111,20.8914,0.013522821094737828
2012-01-04,0.3735499999999993,-1888756765.002658,102057082.51208,0.12311020911815518,21.159596447710364,20.53012827082776,21.6729,20.430895,21.6142,21.161,0.0133070799681915
2012-01-05,0.38211428571428535,-1817672149.613564,71084615.389094,0.16111607727113073,21.46672615199395,20.65476367360607,21.8808,20.510845,21.8388,21.6073,0.013273146515678323
2012-01-06,0.40031428571428535,-1691608239.307744,126063910.30582,0.1965435552440362,21.80562151896536,20.798986180881684,22.2392,20.609555,22.1691,21.748,0.013264531053709063
2012-01-09,0.38704999999999956,-1767288194.480958,75679955.173214,0.1890061720245956,21.994224727893954,20.90266368746438,22.1691,20.702005,21.8876,22.1279,0.013091972151308622
2012-01-10,0.3727428571428568,-1691232527.770954,76055666.710004,0.17733116331028576,22.178095970005085,21.003724288658248,22.2062,20.78639,21.9638,22.0135,0.012690471996080779
